འགྲོ་བ་ཐམས་ཅད་ངན་འགྲོ་ལས། །སྒྲོལ་བར་བྱེད་པའི་སྤྱི་སྟེགས་ཡིན། །འགྲོ་བའི་ཉོན་མོངས་གདུང་སེལ་བའི། །སེམས་ཀྱི་ཟླ་བ་ཤར་བ་ཡིན། །	This is the universal bridge that frees all beings from lower realms, the rising moon of mind that soothes the torments of sentient beings' afflictions.
འགྲོ་བའི་མི་ཤེས་རབ་རིབ་དག །དཔྱིས་འབྱིན་ཉི་མ་ཆེན་པོ་ཡིན། །དམ་ཆོས་འོ་མ་བསྲུབས་པ་ལས། །མར་གྱི་ཉིང་ཁུ་བྱུང་བ་ཡིན། །	It's the great sun that brings an end To the darkness of beings' ignorance. It is the butter that emerges From churning the milk of the true dharma.
འགྲོ་བའི་མགྲོན་པོ་སྲིད་པའི་ལམ་རྒྱུ་ཞིང་། །བདེ་བའི་ལོངས་སྤྱོད་སྤྱད་པར་འདོད་པ་ལ། །འདི་ནི་བདེ་བའི་མཆོག་ཏུ་ཉེར་གནས་ཏེ། །སེམས་ཅན་མགྲོན་ཆེན་ཚིམ་པར་བྱེད་པ་ཡིན། །	For travelers roaming on the paths of existence, Desiring to partake of happiness, This sublime blissfulness is close at hand To satisfy the supreme guests, sentient beings.
བདག་གིས་དེ་རིང་སྐྱོབ་པ་ཐམས་ཅད་ཀྱི། །སྤྱན་སྔར་འགྲོ་བ་བདེ་གཤེགས་ཉིད་དང་ནི། །བར་དུ་བདེ་ལ་མགྲོན་དུ་བོས་ཟིན་གྱིས། །ལྷ་དང་ལྷ་མིན་ལ་སོགས་དགའ་བར་གྱིས། །	Today, in the presence of all the protectors, I invite all sentient beings as my guests To buddhahood, and till then happiness. Gods, demigods, and others rejoice!
བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་ལ་འཇུག་པ་ལས། བྱང་ཆུབ་ཀྱི་སེམས་ཡོངས་སུ་གཟུང་བ་ཞེས་བྱ་བ་སྟེ་ལེའུ་གསུམ་པའོ།། །།	From the "Introduction to the Bodhisattva's Way of Life," this is the third chapter called "Fully Embracing the Bodhichitta."
རྒྱལ་བའི་སྲས་ཀྱིས་དེ་ལྟ་བུར། །བྱང་ཆུབ་སེམས་རབ་བརྟན་བཟུང་ནས། །གཡེལ་བ་མེད་པར་རྟག་ཏུ་ཡང་། །བསླབ་ལས་མི་འདའ་འབད་པར་བྱ། །	The victors' offspring who have thus grasped bodhichitta steadfastly must strive without any lassitude to never violate the precepts.
བབ་ཅོལ་བརྩམས་པ་གང་ཡིན་པའམ། །གང་ཞིག་ལེགས་པར་མ་བརྟགས་པ། །དེ་ནི་དམ་བཅས་བྱས་གྱུར་ཀྱང་། །བྱའམ་བཏང་ཞེས་བརྟགས་པའི་རིགས། །	When something has been started rashly Or is not properly thought out, Even if promised, it is best To examine whether to act or not.
སངས་རྒྱས་རྣམས་དང་དེ་ཡི་སྲས། །ཤེས་རབ་ཆེན་པོས་གང་བརྟགས་ཤིང་། །བདག་ཉིད་ཀྱིས་ཀྱང་བརྟག་བརྟགས་པ། །དེ་ལ་བཤོལ་དུ་ཅི་ཞིག་ཡོད། །	But why should I put off that which The buddhas and their offspring have Investigated with great prajna And I myself have also examined?
གལ་ཏེ་དེ་ལྟར་དམ་བཅས་ནས། །ལས་ཀྱིས་བསྒྲུབ་པ་མ་བྱས་ན། །སེམས་ཅན་དེ་དག་ཀུན་བསླུས་པས། །བདག་གི་འགྲོ་བ་ཅི་འདྟར་འགྱུར། །	If now that I have made a promise, I don't fulfill it with my actions, I will have deceived all those beings. What will be my destiny?
དངོས་པོ་ཕལ་པ་ཅུང་ཟད་ལའང་། །ཡིད་ཀྱིས་སྦྱིན་པར་བསམ་བྱས་ནས། །མི་གང་སྦྱིན་པར་མི་བྱེད་པ། །དེ་ཡང་ཡི་དགས་འགྱུར་གསུངས་ན། །	A person who thinks in their mind to give some trifling, little thing but does not give it will become a hungry ghost, it has been said.
བླ་ན་མེད་པའི་བདེ་བ་ལ། །བསམ་པ་ཐག་པས་མགྲོན་གཉེར་ནས། །འགྲོ་བ་ཐམས་ཅད་བསླུ་བྱས་ན། །བདེ་འགྲོར་ཇི་ག་འགྲོ་འགྱུར་རམ། །	Having invited them from my heart as guests to sublime happiness, if I deceive all wanderers, will I go to the higher realms?
མི་གང་བྱང་ཆུབ་སེམས་བཏང་ཡང་། །དེ་དག་ཐར་བར་བྱེད་པ་ནི། །ལས་ཚུལ་བསམ་གྱིས་མི་ཁྱབ་སྟེ། །ཐམས་ཅད་མཁྱེན་པ་ཁོ་ནས་མཁྱེན། །	People who give up bodhichitta still being liberated is an inconceivable way of karma that only the omniscient know.
དེ་ནི་བྱང་ཆུབ་སེམས་དཔའ་ལ། །ལྟུང་བའི་ནང་ན་ལྕི་བ་སྟེ། །འདི་ལྟར་དེ་ནི་བྱུང་གྱུར་ན། །སེམས་ཅན་ཀུན་གྱི་དོན་ལ་དམན། །	This downfall, for a bodhisattva, is the most serious of all. If it occurs, their benefit to all sentient beings is diminished.
གང་གཞན་སྐད་ཅིག་ཙམ་ཡང་འདིའི། །བསོད་ནམས་བར་ཆད་གེགས་བྱེད་པ། །སེམས་ཅན་དོན་ལ་དམན་གྱུར་པས། །དེ་ཡི་ངན་འགྲོ་མུ་མཐའ་མེད། །	Anyone else who thwarts their merit even for a moment will be born endlessly in the lower realms, since they've decreased beings' welfare.
སེམས་ཅན་གཅིག་གི་བདེ་བ་ཡང་། །བཤིག་ན་བདག་ཉིད་ཉམས་འགྱུར་ན། །ནམ་མཁའ་མ་ལུས་མཐའ་ཀླས་པའི། །ལུས་ཅན་བདེ་བཤིག་སྨོས་ཅི་དགོས། །	If one who spoils the happiness of even a single being is ruined, why mention ruining the well-being of infinite beings throughout space?
དེ་ལྟར་ལྟུང་བ་སྟོབས་ལྡན་དང་། །བྱང་ཆུབ་སེམས་སྟོབས་ལྡན་པ་དག །འཁོར་བར་རེས་ཀྱིས་འདྲེ་བྱེད་ན། །ས་ཐོབ་པ་ལ་ཡུན་རིང་ཐོགས། །	If swinging back and forth between strong downfalls and strong bodhichitta, you mix them in samsaric cycles, it will take long to reach the levels.
དེ་ལྟས་ཇི་ལྟར་དམ་བཅས་བཞིན། །བདག་གིས་གུས་པར་བསྒྲུབ་པར་བྱ། །དེང་ནས་བརྩོན་པར་མ་བྱས་ན། །འོག་ནས་འོག་ཏུ་འགྲོ་བར་འགྱུར། །	Therefore, I will, with dedication, accomplish what I promised to do. If from now on, I make no effort, I'll go from lower to lower realm.
སེམས་ཅན་ཐམས་ཅད་ཕན་མཛད་པའི། །སངས་རྒྱས་གྲངས་མེད་འདས་གྱུར་ཀྱང་། །བདག་ནི་རང་གི་ཉེས་པས་དེའི། །གསོ་བའི་སྤྱོད་ཡུལ་མ་གྱུར་ཏོ། །	Though countless buddhas have appeared and benefited all sentient beings, due to my own faults, I have not become an object of their healing activity.
ད་དུང་དེ་བཞིན་བདག་བྱེད་ན། །ཡང་དང་ཡང་དུའང་དེ་བཞིན་ཏེ། །ངན་འགྲོར་ནད་དང་འཆིང་བ་དང་། །བཅད་དང་གཤེག་སོགས་མྱོང་བར་འགྱུར། །	If I still act in such a way, over and over again I will experience in the lower realms being sick, bound, hacked, and stabbed, and such.
དེ་བཞིན་གཤེགས་པ་འབྱུང་བ་དང་། །དད་དང་མི་ལུས་ཐོབ་པ་དང་། །དགེ་གོམས་རུང་བ་དེ་ལྟ་བུ། །དཀོན་པ་ནམ་ཞིག་ཐོབ་པར་འགྱུར། །	It's rare a tathagata appears, rare to gain faith, a human body, and the ability to cultivate virtue. When will I ever have these again?
ནད་མེད་ཉི་མ་འདི་ལྟ་བུ། །ཟས་བཅས་འཚེ་བ་མེད་ཀྱང་ནི། །ཚེ་ནི་སྐད་ཅིག་བསླུ་བ་སྟེ། །ལུས་ནི་ཐང་ཅིག་བརྙན་པོ་བཞིན། །	Although on days such as today, I may be healthy, fed, and safe, Life will deceive me in an instant— This body's a momentary loan.
བདག་གི་སྤྱོད་པ་འདི་འདྲས་ནི། །མི་ཡི་ལུས་ཀྱང་འཐོབ་མི་འགྱུར། །མི་ལུས་ཐོབ་པར་མ་གྱུར་ན། །སྡིག་པ་འབའ་ཞིག་དགེ་བ་མེད། །	Behaving like this, I will not get a human body again. If I don't gain a human body, there's only wrong and no good.
གང་ཚེ་དགེ་སྤྱད་སྐལ་ལྡན་ཡང་། །དགེ་བ་བདག་གིས་མ་བྱས་ན། །ངན་སོང་སྡུག་བསྔལ་ཀུན་རྨོངས་པ། །དེ་ཚེ་བདག་གིས་ཅི་བྱར་ཡོད། །	If I do not act virtuously despite my fortune to do good, what will I do when stupefied by the suffering of the lower realms?
དགེ་བ་དག་ཀྱང་མ་བྱས་ལ། །སྡིག་པ་དག་ཀྱང་ཉེར་བསགས་ན། །བསྐལ་པ་བྱེ་བ་བརྒྱར་ཡང་ནི། །བདེ་འགྲོའི་སྒྲ་ཡང་ཐོས་མི་འགྱུར། །	If I do not perform any virtues and accumulate misdeeds, I'll never, for billions of aeons, even hear the words "the higher realms."
དེ་ཉིད་ཕྱིར་ན་བཅོམ་ལྡན་གྱིས། །རྒྱ་མཚོ་ཆེར་གཡེངས་གཉའ་ཤིང་གི། །བུ་གར་རུས་སྦལ་མགྲིན་ཆུད་ལྟར། །མི་ཉིད་ཤིན་ཏུ་ཐོབ་དཀར་གསུངས། །	Therefore the Bhagavan taught gaining a human body is as hard as for a turtle to stick its neck through a yoke tossed on the vast seas.
སྐད་ཅིག་གཅིག་བྱས་སྡིག་པས་ཀྱང་། །བསྐལ་པར་མནར་མེད་གནས་འགྱུར་ན། །ཐོག་མེད་འཁོར་བར་བསགས་སྡིག་གིས། །བདེ་འགྲོར་མི་འགྲོ་སྨོས་ཅི་དགོས། །	If due to a wrong done in an instant, one will stay aeons in the Incessant, what need to say that due to misdeeds I've done in beginningless samsara, I will not go to the higher realms?
དེ་ཙམ་ཁོ་ན་མྱོང་གྱུར་ནས། །དེ་ནི་རྣམ་ཐར་མི་འགྱུར་ཏེ། །འདི་ལྟར་དེ་ནི་མྱོང་བཞིན་དུ། །སྡིག་པ་གཞན་དག་རབ་ཏུ་སྐྱེ། །	After I have experienced that much, I won't be freed from there, For while I am experiencing it, I will produce still more misdeeds.
འདི་འདྲའི་དལ་བ་རྙེད་གྱུར་ནས། །བདག་གིས་དགེ་གོམས་མ་བྱས་ན། །འདི་ལས་བསླུས་པ་གཞན་མེད་དེ། །འདི་ལས་རྨོངས་པའང་གཞན་མེད་དོ། །	Now that I've gained such leisure as this, If I don't cultivate the virtues, There's no deception other than this, Nor any greater idiocy.
གལ་ཏེ་བདག་གིས་དེ་རྟོགས་ནས། །རྨོངས་པས་ཕྱིས་ཀྱང་སྒྱིད་ལུག་ན། །འཆི་བར་འགྱུར་བའི་དུས་ཀྱི་ཚེ། །མྱ་ངན་ཆེན་པོ་ལྡང་བར་འགྱུར། །	And if, once I have realized this, I am, deluded, still despondent, When the time comes for me to die, I'll feel tremendous grief well up.
དམྱལ་མེ་བཟོད་དཀས་དུས་རིང་དུ། །བདག་གི་ལུས་ལ་བསྲེགས་གྱུར་ན། །འགྱོད་པ་མི་བཟད་མེ་འབར་བས། །སེམས་གདུང་འགྱུར་བ་གདོན་མི་ཟ། །	When the intolerable flames of hell have burned my body long, there is no doubt that blazing fires of dreadful rue will wrack my mind.
ཤིན་ཏུ་རྙེད་དཀའ་ཕན་པའི་ས། །ཇི་ཞིག་ལྟར་ཏེ་རྙེད་གྱུར་ནས། །བདག་ཉིད་ཤེས་དང་ལྡན་བཞིན་དུ། །ཕྱིར་ཡང་དམྱལ་བ་དེར་ཁྲིད་ན། །	Somehow, by luck, I've gained a place of benefit so hard to get. If I, while I am cognizant, am led back to those hells again,
སྔགས་ཀྱིས་རྨོངས་པར་བྱས་པ་བཞིན། །བདག་ལ་འདིར་སེམས་མེད་དུ་ཟད། །ཅིས་རྨོངས་བདག་ཀྱང་མ་ཤེས་ཏེ། །བདག་གི་ཁོང་ན་ཅི་ཞིག་ཡོད། །	It is as if I've been bewitched by spells and have no will in this. I don't know what's deluded me—what do I have inside of me?
ཞེ་སྡང་སྲེད་སོགས་དགྲ་རྣམས་ནི། །རྐང་ལག་ལ་སོགས་ཡོད་མིན་ལ། །དཔའ་མཛངས་མིན་ཡང་ཇི་ཞིག་ལྟར། །དེ་དག་གིས་བདག་བྲན་བཞིན་བྱས། །	Aversion, craving, and so forth— My enemies—have no limbs and such. They are not brave or wise, and yet They've somehow made me like a slave.
བདག་གི་སེམས་ལ་གནས་བཞིན་དུ། །དགའ་མགུར་བདག་ལ་གནོད་བྱེད་པ། །དེ་ལའང་མི་ཁྲོ་བཟོད་པ་ནི། །གནས་མིན་བཟོད་པ་སྨད་པའི་གནས། །	As long as they dwell in my mind, They'll cause me harm at their own pleasure. It's wrong to bear that without anger— Being patient would be blameworthy.
གལ་ཏེ་ལྷ་དང་ལྷ་མིན་རྣམས། །ཐམས་ཅད་བདག་ལ་དགྲར་ལངས་ཀྱང་། །དེ་དག་གིས་ཀྱང་མནར་མེད་པའི། །མེ་ནང་ཁྲིད་ཅིང་འཇུག་མི་ནུས། །	If all the gods and demigods arose against me as my foes, they could not take or force me to the fires of the Incessant Hell.
ཉོན་མོངས་སྟོབས་ཅན་དགྲ་འདིས་ནི། །གང་དང་ཕྲད་ན་རི་རབ་ཀྱང་། །ཐལ་བ་ཡང་ནི་མི་ལུས་པ། །དེར་བདག་སྐད་ཅིག་གཅིག་ལ་འདོར། །	This powerful enemy, afflictions, will cast me in an instant there where even Mount Meru would be turned to ash on contact, nothing left.
བདག་གི་ཉོན་མོངས་དགྲ་བོ་གང་། །དུས་རིང་ཐོག་མཐའ་མེད་པ་ལྟར། །དགྲ་གཞན་ཀུན་ཀྱང་དེ་ལྟ་བུར། །ཡུན་རིང་ཐུབ་པ་མ་ཡིན་ནོ། །	The adversaries, my afflictions, Last long, without beginning or end. No other enemy is able To endure so long a time as them.
མཐུན་པར་རིམ་གྲོ་བསྟེན་བྱས་ན། །ཐམས་ཅད་ཕན་དང་བདེ་བྱེད་ལ། །ཉོན་མོངས་རྣམས་ནི་བསྟེན་བྱས་ན། །ཕྱིར་ཞིང་སྡུག་བསྔལ་གནོད་པ་བྱེད། །	Everyone, when attended kindly, is helpful and will try to please. But when afflictions are appeased, they inflict more suffering in return.
དེ་ལྟར་ཡུན་རིང་རྒྱུན་ཆགས་དགྲར་གྱུར་པ། །གནོད་པའི་ཚོགས་རབ་འཕེལ་བའི་རྒྱུ་གཅིག་པུ། །བདག་གི་སྙིང་ལ་ངེས་པར་གནས་འཆའ་ན། །འཁོར་བར་འཇིགས་མེད་དགའ་བར་ག་ལ་འགྱུར། །	If thus my long and constant enemies— The only cause of the proliferation Of manifold harms—remain within my heart, Can I be safe and happy in samsara?
འཁོར་བའི་བཙོན་རའི་སྲུང་མས་དམྱལ་སོགས་སུ། །གསོད་བྱེད་གཤེད་མར་གྱུར་པ་འདི་དག་ནི། །གལ་ཏེ་བློ་གནས་ཆགས་པའི་དྲ་བ་ན། །གནས་ན་བདག་ལ་བདེ་བ་ག་ལ་ཡོད། །	If the keepers of the prison of samsara, such as the murderous butchers in the hells, live in the webs of greed within my mind, how can there be any happiness for me?
དེ་ལྟར་ཇི་སྲིད་བདག་གིས་དགྲ་འདི་མངོན་སུམ་དུ། །ངེས་པར་མ་བཅོམ་དེ་སྲིད་བདག་འདིར་བརྩོན་མི་འདོར། །རེ་ཞིག་གནོད་བྱེད་ཆུང་ངུ་ལ་ཡང་ཁྲོས་གྱུར་པ། །ང་རྒྱལ་བདོ་རྣམས་དེ་མ་བཅོམ་པར་གཉིད་མི་འོང་། །	Therefore, until I see that I have truly slain this enemy, I will not slacken in my efforts. Those who are filled with pride, once angered, cannot sleep until those who have caused a slight offense are killed.
རང་བཞིན་འཆི་བས་སྡུག་བསྔལ་གྱུར་པའི་ཉོན་མོངས་དག །གཡུལ་ངོར་མདར་ཚེ་ནན་གྱིས་གཞོམ་པར་འདོད་པ་ཡང་། །མདའ་མདུང་མཚོན་གྱིས་ཕོག་པའི་སྡུག་བསྔལ་ཁྱད་བསད་ནས། །དོན་མ་གྲུབ་པར་ཕྱིར་ཕྱོགས་འབྱེར་བར་མི་བྱེད་ན། །	Once the afflicted, who suffer from a mortal nature, enter the fray of battle with a strong wish to triumph, they scorn the pain of being struck by spears and arrows and won't retreat until they have attained their goal.
རྟག་ཏུ་སྡུག་བསྔལ་ཀུན་གྱི་རྒྱུར་གྱུར་པ། །རང་བཞིན་དགྲ་དེས་གཞོམ་བརྩོན་བདག་ལ་དེང་། །སྡུག་བསྔལ་བརྒྱ་ཕྲག་རྒྱུར་གྱུར་གང་གིས་ཀྱང་། །ཡི་ཆད་སྒྱིད་ལུག་མི་འགྱུར་སྨོས་ཅི་དགོས། །	For me, who strives to vanquish my true, natural foes That always are the cause of every suffering, What need is there to say—I won't now be dismayed Or daunted by the hundred causes of misery.
དོན་མེད་དགྲ་ཡིས་རྨ་སྲོལ་བཏོད་པ་ཡང་། །ལུས་ལ་རྒྱན་དང་འདྲ་བར་སྲེལ་བྱེད་ན། །དོན་ཆེན་སྒྲུབ་ཕྱིར་ཡང་དག་བརྩོན་གྱུར་པ། །བདག་ལ་སྡུག་བསྔལ་ཅི་ཕྱིར་གནོད་བྱེད་ཡིན། །	If someone wounded pointlessly by enemies will flaunt their scars as decorations on their body, how then is suffering a cause of injury for me who truly strives to accomplish a great purpose?
ཉ་པ་གདོལ་པ་ཞིང་པ་ལ་སོགས་པ། །རང་གི་འཚོ་བ་ཙམ་ཞིག་སེམས་པ་ཡང་། །གྲང་དང་ཚལ་སོགས་པའི་གནོད་བཟོད་ན། །འགྲོ་བ་བདེ་ཕྱིར་བདག་ལྟ་ཅིས་མི་བཟོད། །	If fishermen, outcasts, farmers, and so forth With only thought of their own livelihood, Forbear the harms of heat and cold and such, Why don't I bear with those for beings' weal?
ཕྱོགས་བཅུ་ནམ་མཁའི་མཐས་གཏུགས་པའི། །འགྲོ་བ་ཉོན་མོངས་ལས་བསྒྲལ་བར། །དམ་བཅས་གང་ཚེ་བདག་ཉིད་ཀྱང་། །ཉོན་མོངས་རྣམས་ལས་མ་གྲོལ་བ། །	When I swore I would free all beings to the ends of space in all directions from the afflictions, I myself was not yet free of the afflictions.
བདག་གི་ཚོད་ཀྱང་མི་ཤེས་པར། །སྨྲ་བ་ཇི་ལྟར་སྨྱོན་པ་མིན། །དེ་ལྟར་ཉོན་མོངས་གཞོམ་པ་ལ། །རྟག་ཏུ་ཕྱིར་མི་ལྡོག་པར་བྱ། །	How is speaking without knowing my limitations not insane? Therefore, I'll never turn back in subjugating the afflictions.
འདི་ལ་བདག་གིས་ཞེན་བྱ་ཞིང་། །ཁོན་དུ་བཟུང་ནས་གཡུལ་སྤྲད་དེ། །རྣམ་པ་དེ་འདྲའི་ཉོན་མོངས་པ། །ཉོན་མོངས་འཇོམས་བྱེད་མ་གཏོགས་སོ། །	I'll cling to this tenaciously and enter battle bearing a grudge against afflictions other than the type that conquers the afflictions.
བདག་ནི་བསྲེགས་ཏེ་བསད་གྱུར་ཏམ། །བདག་གི་མགོ་བོ་བཅད་ཀྱང་བླའི། །རྣམ་པ་ཀུན་དུ་ཉོན་མོངས་པའི། །དགྲ་ལ་མདུད་པར་མི་བྱའོ། །	It would be better to be slain by being burnt or decapitated. In no way shall I ever bow before my enemy, the afflictions.
ཐ་མལ་དགྲ་བོ་ཡུལ་ནས་ཕྱུང་ཡང་ནི། །ཡུལ་གཞན་དག་ཏུ་གནས་ཤིང་ཡོངས་བཟུང་ནས། །ནུས་པ་བརྟས་ནས་དེ་ནས་ཕྱིར་ལྡོག་གི །ཉོན་མོངས་དགྲ་ཚུལ་དེ་དང་འདྲ་མ་ཡིན། །	Though ordinary enemies, when banished, will stay in other lands, which they adopt to build their power until their return, the enemy affliction is not so.
ཉོན་མོངས་ཉོན་མོངས་ཤེས་རབ་མིག་གིས་སྤང་། །བདག་ཡིད་ལས་བསལ་གང་དུ་འགྲོ་བར་འགྱུར། །གང་དུ་གནས་ནས་བདག་གནོད་བྱ་ཕྱིར་འོང་། །བློ་ཞེན་བདག་ལ་བརྩོན་པ་མེད་པར་ཟད། །	Wretched afflictions, cast out by the eye of prajna! When they are driven from my mind, where can they go? Where can they stay so that they can return to harm me? It's just that I, weak-minded, have not persevered.
ཉོན་མོངས་རྣམས་ནི་ཡུལ་ན་མི་གནས་དབང་ཚོགས་ལ་མིན་པར་ནའང་མིན། །དེ་ལས་གཞན་ནའང་མིན་ན་འདི་དག་གར་གནས་འགྲོ་བ་ཀུན་གནོད་བྱེད། །འདི་ནི་སྒྱུ་འདྲ་དེ་ཕྱིར་སྙིང་ལ་འཇིགས་སྤོངས་ཤེས་ཕྱིར་བརྩོན་པ་བསྟེན། །དོན་མེད་ཉིད་དུ་བདག་ལ་དམྱལ་སོགས་རྣམས་སུ་ཅི་སྟེ་གནོད་པ་བྱེད། །	Afflictions do not dwell in objects, in the senses, or between. Nor are they somewhere else. Where do they dwell that harm all beings? They're like illusions. Rid your heart of fear, and apply diligence for the sake of understanding. Why let them torment you pointlessly in hell and other realms?
དེ་ལྟར་རྣམ་བསམས་ཇི་སྐད་བཤད་པ་ཡི། །བསླབ་པ་བསྒྲུབ་པའི་ཆེད་དུ་འབད་པར་བྱ། །སྨན་པའི་ངག་མ་མཉན་ན་སྨན་དག་གིས། །བཅོས་དགོས་ནད་པ་སོས་པ་ག་ལ་ཡོད། །	I've contemplated thus and now will strive To undertake the precepts as described. How can a patient who needs medicine Be cured if they ignore the doctor's advice?
བསླབ་པ་བསྲུང་བར་འདོད་པ་ཡིས། །རབ་ཏུ་བསྒྲིམས་ནས་སེམས་བསྲུང་སྟེ། །སེམས་འདི་བསྲུང་བར་མ་བྱས་ན། །བསླབ་པ་བསྲུང་བར་ཡོང་མི་ནུས། །	All those who wish to keep the precepts Should concentrate and guard their minds. If you do not protect your mind, You won't be able to keep the precepts.
སེམས་ཀྱི་གླང་པོ་ཡན་བཏང་བས། །མནར་མེད་གནོད་པ་བྱེད་པ་ལྟར། །གླང་ཆེན་མ་ཐུལ་མྱོས་པ་ཡིས། །འདི་ན་དེ་འདྲའི་གནོད་མི་བྱེད། །	An untamed elephant amok Does not create as much harm here As letting the elephant of mind Run loose will cause in the Incessant.
ཀུན་ནས་དྲན་པའི་ཐག་པ་ཡིས། །སེམས་ཀྱི་གླང་པོ་དམ་བཏགས་ན། །འཇིགས་པ་ཐམས་ཅད་མེད་འགྱུར་ཞིང་། །དགེ་བ་ཐམས་ཅད་ལག་ཏུ་འོང་། །	The elephant of mind tied tight With ropes of mindfulness all round, All dangers will amount to naught; All virtues will come into your hands.
སྟག་དང་སེང་གེ་གླང་ཆེན་དྲེད། །སྦྲུལ་དང་དགྲ་རྣམས་ཐམས་ཅད་དང་། །སེམས་ཅན་དམྱལ་བའི་སྲུང་མ་དང་། །བྱད་མ་དེ་བཞིན་སྲིན་པོ་རྣམས། །	All tigers, lions, elephants, bears, snakes, and enemies, The keepers of the beings in hell, The dakinis and rakshasas—
སེམས་འདི་གཅིག་པུ་བཏགས་པ་ཡིས། །དེ་དག་ཐམས་ཅད་བཏགས་པར་འགྱུར། །སེམས་འདི་གཅིག་པུ་བཏུལ་བས་ན། །དེ་དག་ཐམས་ཅད་ཐུལ་བར་འགྱུར། །	By binding just this mind alone, All of these will be bound. By taming just the mind alone, All of these will be tamed.
འདི་ལྟར་འཇིགས་པ་ཐམས་ཅད་དང་། །སྡུག་བསྔལ་དཔག་ཏུ་མེད་པ་ཡང་། །སེམས་ལས་བྱུང་བ་ཡིན་ནོ་ཞེས། །ཡང་དག་གསུང་བ་ཉིད་ཀྱིས་བསྟན། །	For he who spoke the truth has taught That everything we fear And sufferings beyond all measure Originate from mind.
སེམས་ཅན་དམྱལ་བའི་མཚོན་ཆ་རྣམས། །སུ་ཞིག་གིས་ནི་ཆེད་དུ་བྱས། །ལྕགས་སྲེག་ས་གཞི་སུ་ཡིས་བྱས། །མེ་ཚོགས་དེ་དག་ཅི་ལས་བྱུང་། །	Who is it that specifically made the weapons of the hells? Who made the ground of burning iron? Whence come those fires?
དེ་འདྲ་དེ་དག་ཐམས་ཅད་ཀྱང་། །སྡིག་སེམས་ཡིན་པར་ཐུབ་པས་གསུངས། །དེ་ལྟར་འཇིག་རྟེན་གསུམ་པོ་ན། །སེམས་ལས་འཇིགས་པ་གཞན་འགའ་མེད། །	The Sage has said that all of these arise from wicked thoughts. Therefore, in the three worlds, there is no danger other than mind.
གལ་ཏེ་འགྲོ་བ་དབུལ་བོར་ནས། །སྦྱིན་པའི་ཕ་རོལ་ཕྱིན་ཡིན་ན། །ད་རུང་འགྲོ་བཀྲེན་ཡོད་ན་སྔོན། །སྐྱོབ་པ་ཇི་ལྟར་ཕ་རོལ་ཕྱིན། །	If ridding the world of poverty made generosity transcendent, there are still paupers, so how could the past protectors have transcended?
བདོག་པ་ཐམས་ཅད་འབྲས་བཅས་ཏེ། །སྐྱེ་བོ་ཀུན་ལ་བཏང་སེམས་ཀྱིས། །སྦྱིན་པའི་ཕ་རོལ་ཕྱིན་གསུངས་ཏེ། །དེ་ལྟས་དེ་ནི་སེམས་ཉིད་དོ། །	The wish to give all your belongings and the results to everyone is taught to be transcendent giving, and therefore that is mind itself.
ཉ་ལ་སོགས་པ་གང་ཞིག་ཏུ། །དེ་དག་གསོད་མི་འགྱུར་བར་བསྐྲད། །སྤོང་བའི་སེམས་ནི་ཐོབ་པ་ལས། །ཚུལ་ཁྲིམས་ཕ་རོལ་ཕྱིན་པར་བཤད། །	And where could fish, et cetera, be sent where they would not be killed? Discipline's taught to be transcendent from gaining the intent to abstain.
སེམས་ཅན་མི་སྲུན་ནམ་མཁའ་བཞིན། །དེ་དག་གཞོམ་གྱིས་ཡོང་མི་ལང་། །ཁྲོ་བའི་སེམས་འདི་གཅིག་བཅོམ་ན། །དགྲ་དེ་ཐམས་ཅད་ཆོམས་དང་འདྲ། །	How could one defeat belligerent beings who are as infinite as space? Vanquishing this one angry mind is like defeating all those foes.
ས་སྟེངས་འདི་དག་ཀོས་གཡོགས་སུ། །དེ་སྙེད་ཀོ་བས་ག་ལ་ལང་། །ལྷམ་མཐིལ་ཙམ་གྱི་ཀོ་བས་ནི། །ས་སྟེངས་ཐམས་ཅད་གཡོགས་དང་འདྲ། །	How could there be sufficient leather to cover the earth entirely? With just the leather for my soles, it is as if the whole earth's covered.
དེ་བཞིན་ཕྱི་རོལ་དངོས་པོ་ཡང་། །བདག་གིས་ཕྱིར་བཟློག་མི་ལང་གི། །བདག་གི་སེམས་འདི་ཕྱིར་བཟློག་བྱའི། །གཞན་རྣམས་བཟློག་གོ་ཅི་ཞིག་དགོས། །	Likewise, although I am unable to keep external things at bay, I'll keep this mind of mine in check. What need to ward off anything else?
སེམས་གསལ་གཅིག་བསྐྱེད་འབྲས་བུ་གང་། །ཚངས་ལ་སོགས་པ་ཡིན་པ་ལྟར། །ལུས་ངག་བཅས་པའི་འབྲས་བུ་མང་། །སྤྱོད་པ་ཞན་པས་དེ་ལྟ་མིན། །	Even with body and speech, results of feeble conduct are not like the fruit of rousing one clear thought—rebirth in such as Brahma's Realm.
བཟླས་བརྗོད་དང་ནི་དཀའ་ཐུབ་ཀུན། །ཡུན་རིང་དུས་སུ་སྤྱད་བྱས་ཀྱང་། །སེམས་གཞན་གཡེངས་པས་བྱས་པ་ནི། །དེ་ཉིད་རིག་པས་དོན་མེད་གསུངས། །	No matter how long they are practiced, All liturgies and austerities Are futile, said the knower of suchness, If something else distracts the mind.
