གལ་ཏེ་དེ་ལྟར་དམ་བཅས་ནས། །ལས་ཀྱིས་བསྒྲུབ་པ་མ་བྱས་ན། །སེམས་ཅན་དེ་དག་ཀུན་བསླུས་པས། །བདག་གི་འགྲོ་བ་ཅི་འདྟར་འགྱུར། །	If, having made such a pledge, I do not carry it out through my actions, I will have deceived all those beings. What will become of my future lives?
དངོས་པོ་ཕལ་པ་ཅུང་ཟད་ལའང་། །ཡིད་ཀྱིས་སྦྱིན་པར་བསམ་བྱས་ནས། །མི་གང་སྦྱིན་པར་མི་བྱེད་པ། །དེ་ཡང་ཡི་དགས་འགྱུར་གསུངས་ན། །	Even for a small ordinary thing, if one thinks of giving it in their mind but does not actually give it, it is said that they will become a hungry ghost.
བླ་ན་མེད་པའི་བདེ་བ་ལ། །བསམ་པ་ཐག་པས་མགྲོན་གཉེར་ནས། །འགྲོ་བ་ཐམས་ཅད་བསླུ་བྱས་ན། །བདེ་འགྲོར་ཇི་ག་འགྲོ་འགྱུར་རམ། །	If one earnestly invites supreme happiness, yet deceives all beings, how can one possibly attain a fortunate rebirth?
མི་གང་བྱང་ཆུབ་སེམས་བཏང་ཡང་། །དེ་དག་ཐར་བར་བྱེད་པ་ནི། །ལས་ཚུལ་བསམ་གྱིས་མི་ཁྱབ་སྟེ། །ཐམས་ཅད་མཁྱེན་པ་ཁོ་ནས་མཁྱེན། །	Those who liberate beings who have abandoned the mind of enlightenment, their methods are inconceivable. Only the omniscient one knows this.
དེ་ནི་བྱང་ཆུབ་སེམས་དཔའ་ལ། །ལྟུང་བའི་ནང་ན་ལྕི་བ་སྟེ། །འདི་ལྟར་དེ་ནི་བྱུང་གྱུར་ན། །སེམས་ཅན་ཀུན་གྱི་དོན་ལ་དམན། །	For a bodhisattva, this is the heaviest among downfalls. If this occurs, it diminishes the benefit of all sentient beings.
གང་གཞན་སྐད་ཅིག་ཙམ་ཡང་འདིའི། །བསོད་ནམས་བར་ཆད་གེགས་བྱེད་པ། །སེམས་ཅན་དོན་ལ་དམན་གྱུར་པས། །དེ་ཡི་ངན་འགྲོ་མུ་མཐའ་མེད། །	Whoever, even for a moment, obstructs or hinders the merit of this, by failing in their duty to beings, their descent into lower realms will be endless.
སེམས་ཅན་གཅིག་གི་བདེ་བ་ཡང་། །བཤིག་ན་བདག་ཉིད་ཉམས་འགྱུར་ན། །ནམ་མཁའ་མ་ལུས་མཐའ་ཀླས་པའི། །ལུས་ཅན་བདེ་བཤིག་སྨོས་ཅི་དགོས། །	If destroying even one being's happiness diminishes oneself, what need is there to speak of destroying the happiness of limitless beings that fill all of space?
དེ་ལྟར་ལྟུང་བ་སྟོབས་ལྡན་དང་། །བྱང་ཆུབ་སེམས་སྟོབས་ལྡན་པ་དག །འཁོར་བར་རེས་ཀྱིས་འདྲེ་བྱེད་ན། །ས་ཐོབ་པ་ལ་ཡུན་རིང་ཐོགས། །	Thus, when powerful downfalls and powerful bodhicitta alternate in samsara, it takes a long time to attain the grounds.
དེ་ལྟས་ཇི་ལྟར་དམ་བཅས་བཞིན། །བདག་གིས་གུས་པར་བསྒྲུབ་པར་བྱ། །དེང་ནས་བརྩོན་པར་མ་བྱས་ན། །འོག་ནས་འོག་ཏུ་འགྲོ་བར་འགྱུར། །	Therefore, as I have pledged, I will respectfully accomplish it. If I do not strive from now on, I will descend lower and lower.
སེམས་ཅན་ཐམས་ཅད་ཕན་མཛད་པའི། །སངས་རྒྱས་གྲངས་མེད་འདས་གྱུར་ཀྱང་། །བདག་ནི་རང་གི་ཉེས་པས་དེའི། །གསོ་བའི་སྤྱོད་ཡུལ་མ་གྱུར་ཏོ། །	Though countless Buddhas who benefit all beings have passed, due to my own faults, I have not become an object of their healing activity.
ད་དུང་དེ་བཞིན་བདག་བྱེད་ན། །ཡང་དང་ཡང་དུའང་དེ་བཞིན་ཏེ། །ངན་འགྲོར་ནད་དང་འཆིང་བ་དང་། །བཅད་དང་གཤེག་སོགས་མྱོང་བར་འགྱུར། །	If I continue to act in this way, again and again it will be the same: I will experience lower rebirths, sickness, bondage, cutting, piercing, and so forth.
དེ་བཞིན་གཤེགས་པ་འབྱུང་བ་དང་། །དད་དང་མི་ལུས་ཐོབ་པ་དང་། །དགེ་གོམས་རུང་བ་དེ་ལྟ་བུ། །དཀོན་པ་ནམ་ཞིག་ཐོབ་པར་འགྱུར། །	The arising of a Tathagata, attaining faith and a human body, and being accustomed to virtue - when will such rare occurrences be obtained?
ནད་མེད་ཉི་མ་འདི་ལྟ་བུ། །ཟས་བཅས་འཚེ་བ་མེད་ཀྱང་ནི། །ཚེ་ནི་སྐད་ཅིག་བསླུ་བ་སྟེ། །ལུས་ནི་ཐང་ཅིག་བརྙན་པོ་བཞིན། །	Even on such a day of health, with food and no harm, life is deceptive in an instant, and the body is like a temporary loan.
བདག་གི་སྤྱོད་པ་འདི་འདྲས་ནི། །མི་ཡི་ལུས་ཀྱང་འཐོབ་མི་འགྱུར། །མི་ལུས་ཐོབ་པར་མ་གྱུར་ན། །སྡིག་པ་འབའ་ཞིག་དགེ་བ་མེད། །	With such conduct as this, I will not even obtain a human body. If I do not obtain a human body, there will be only sin and no virtue.
གང་ཚེ་དགེ་སྤྱད་སྐལ་ལྡན་ཡང་། །དགེ་བ་བདག་གིས་མ་བྱས་ན། །ངན་སོང་སྡུག་བསྔལ་ཀུན་རྨོངས་པ། །དེ་ཚེ་བདག་གིས་ཅི་བྱར་ཡོད། །	When I have the fortune to practice virtue, if I do not perform virtuous deeds, what can I do when I am confused by the sufferings of the lower realms?
དགེ་བ་དག་ཀྱང་མ་བྱས་ལ། །སྡིག་པ་དག་ཀྱང་ཉེར་བསགས་ན། །བསྐལ་པ་བྱེ་བ་བརྒྱར་ཡང་ནི། །བདེ་འགྲོའི་སྒྲ་ཡང་ཐོས་མི་འགྱུར། །	If one does not perform virtuous deeds and accumulates sins, even for a hundred billion eons, one will not hear even the sound of a good rebirth.
དེ་ཉིད་ཕྱིར་ན་བཅོམ་ལྡན་གྱིས། །རྒྱ་མཚོ་ཆེར་གཡེངས་གཉའ་ཤིང་གི། །བུ་གར་རུས་སྦལ་མགྲིན་ཆུད་ལྟར། །མི་ཉིད་ཤིན་ཏུ་ཐོབ་དཀར་གསུངས། །	Therefore, the Blessed One said that attaining human birth is as difficult as a turtle putting its neck through the hole of a yoke floating in the great ocean.
སྐད་ཅིག་གཅིག་བྱས་སྡིག་པས་ཀྱང་། །བསྐལ་པར་མནར་མེད་གནས་འགྱུར་ན། །ཐོག་མེད་འཁོར་བར་བསགས་སྡིག་གིས། །བདེ་འགྲོར་མི་འགྲོ་སྨོས་ཅི་དགོས། །	Even a single moment's negative action can lead to rebirth in the hell realms for an eon. So what need is there to mention that the negative actions accumulated since beginningless time in samsara will prevent one from attaining a fortunate rebirth?
དེ་ཙམ་ཁོ་ན་མྱོང་གྱུར་ནས། །དེ་ནི་རྣམ་ཐར་མི་འགྱུར་ཏེ། །འདི་ལྟར་དེ་ནི་མྱོང་བཞིན་དུ། །སྡིག་པ་གཞན་དག་རབ་ཏུ་སྐྱེ། །	Though they experience only that much, it does not lead to liberation. For even while experiencing that, other sins proliferate greatly.
འདི་འདྲའི་དལ་བ་རྙེད་གྱུར་ནས། །བདག་གིས་དགེ་གོམས་མ་བྱས་ན། །འདི་ལས་བསླུས་པ་གཞན་མེད་དེ། །འདི་ལས་རྨོངས་པའང་གཞན་མེད་དོ། །	Having found such leisure, if I do not practice virtue, there is no greater deception than this, no greater delusion than this.
གལ་ཏེ་བདག་གིས་དེ་རྟོགས་ནས། །རྨོངས་པས་ཕྱིས་ཀྱང་སྒྱིད་ལུག་ན། །འཆི་བར་འགྱུར་བའི་དུས་ཀྱི་ཚེ། །མྱ་ངན་ཆེན་པོ་ལྡང་བར་འགྱུར། །	If I understand this and yet through confusion still remain lazy, when the time of death comes, great sorrow will arise.
Here's the post-corrected translation:

དམྱལ་མེ་བཟོད་དཀས་དུས་རིང་དུ། །བདག་གི་ལུས་ལ་བསྲེགས་གྱུར་ན། །འགྱོད་པ་མི་བཟད་མེ་འབར་བས། །སེམས་གདུང་འགྱུར་བ་གདོན་མི་ཟ། །	If my body is burned for a long time by the unbearable fires of hell, my mind will undoubtedly be tormented by the blazing fire of unbearable regret.
ཤིན་ཏུ་རྙེད་དཀའ་ཕན་པའི་ས། །ཇི་ཞིག་ལྟར་ཏེ་རྙེད་གྱུར་ནས། །བདག་ཉིད་ཤེས་དང་ལྡན་བཞིན་དུ། །ཕྱིར་ཡང་དམྱལ་བ་དེར་ཁྲིད་ན། །	Having somehow found this state of freedom and fortune, so difficult to find and so beneficial, if I, despite being aware, am led back to those hells,
སྔགས་ཀྱིས་རྨོངས་པར་བྱས་པ་བཞིན། །བདག་ལ་འདིར་སེམས་མེད་དུ་ཟད། །ཅིས་རྨོངས་བདག་ཀྱང་མ་ཤེས་ཏེ། །བདག་གི་ཁོང་ན་ཅི་ཞིག་ཡོད། །	Like one bewildered by a spell, I have no mind here. By what am I confused? I do not know. What is there within me?
ཞེ་སྡང་སྲེད་སོགས་དགྲ་རྣམས་ནི། །རྐང་ལག་ལ་སོགས་ཡོད་མིན་ལ། །དཔའ་མཛངས་མིན་ཡང་ཇི་ཞིག་ལྟར། །དེ་དག་གིས་བདག་བྲན་བཞིན་བྱས། །	Enemies like anger and desire have no arms or legs, nor are they brave or wise. Yet somehow they have made me their slave.
བདག་གི་སེམས་ལ་གནས་བཞིན་དུ། །དགའ་མགུར་བདག་ལ་གནོད་བྱེད་པ། །དེ་ལའང་མི་ཁྲོ་བཟོད་པ་ནི། །གནས་མིན་བཟོད་པ་སྨད་པའི་གནས། །	To not be angry and to have patience even towards those who joyfully harm me while dwelling in my mind is patience in an improper situation and is worthy of criticism.
གལ་ཏེ་ལྷ་དང་ལྷ་མིན་རྣམས། །ཐམས་ཅད་བདག་ལ་དགྲར་ལངས་ཀྱང་། །དེ་དག་གིས་ཀྱང་མནར་མེད་པའི། །མེ་ནང་ཁྲིད་ཅིང་འཇུག་མི་ནུས། །	Even if all the gods and demigods rose up against me as enemies, they would not be able to lead me into the fires of the Avici hell.
ཉོན་མོངས་སྟོབས་ཅན་དགྲ་འདིས་ནི། །གང་དང་ཕྲད་ན་རི་རབ་ཀྱང་། །ཐལ་བ་ཡང་ནི་མི་ལུས་པ། །དེར་བདག་སྐད་ཅིག་གཅིག་ལ་འདོར། །	This powerful enemy of afflictions, when encountered, can reduce even Mount Meru to dust in an instant, leaving nothing behind. There, I will be abandoned in a single moment.
བདག་གི་ཉོན་མོངས་དགྲ་བོ་གང་། །དུས་རིང་ཐོག་མཐའ་མེད་པ་ལྟར། །དགྲ་གཞན་ཀུན་ཀྱང་དེ་ལྟ་བུར། །ཡུན་རིང་ཐུབ་པ་མ་ཡིན་ནོ། །	My afflictive emotions, which are my enemies, seem to have no beginning or end. All other enemies are not like that; they cannot endure for long.
མཐུན་པར་རིམ་གྲོ་བསྟེན་བྱས་ན། །ཐམས་ཅད་ཕན་དང་བདེ་བྱེད་ལ། །ཉོན་མོངས་རྣམས་ནི་བསྟེན་བྱས་ན། །ཕྱིར་ཞིང་སྡུག་བསྔལ་གནོད་པ་བྱེད། །	If one relies on harmonious rituals, all will be beneficial and bring happiness. If one relies on afflictions, they will again cause suffering and harm.
དེ་ལྟར་ཡུན་རིང་རྒྱུན་ཆགས་དགྲར་གྱུར་པ། །གནོད་པའི་ཚོགས་རབ་འཕེལ་བའི་རྒྱུ་གཅིག་པུ། །བདག་གི་སྙིང་ལ་ངེས་པར་གནས་འཆའ་ན། །འཁོར་བར་འཇིགས་མེད་དགའ་བར་ག་ལ་འགྱུར། །	Thus, if this long-standing enemy, the sole cause of the increase of harm, certainly takes up residence in my heart, how can I be fearless and joyful in samsara?
འཁོར་བའི་བཙོན་རའི་སྲུང་མས་དམྱལ་སོགས་སུ། །གསོད་བྱེད་གཤེད་མར་གྱུར་པ་འདི་དག་ནི། །གལ་ཏེ་བློ་གནས་ཆགས་པའི་དྲ་བ་ན། །གནས་ན་བདག་ལ་བདེ་བ་ག་ལ་ཡོད། །	These guards of samsara's prison, who become executioners in hell and other realms, if my mind remains caught in the web of attachment, how can there be happiness for me?
དེ་ལྟར་ཇི་སྲིད་བདག་གིས་དགྲ་འདི་མངོན་སུམ་དུ། །ངེས་པར་མ་བཅོམ་དེ་སྲིད་བདག་འདིར་བརྩོན་མི་འདོར། །རེ་ཞིག་གནོད་བྱེད་ཆུང་ངུ་ལ་ཡང་ཁྲོས་གྱུར་པ། །ང་རྒྱལ་བདོ་རྣམས་དེ་མ་བཅོམ་པར་གཉིད་མི་འོང་། །	Thus, until I have directly and certainly defeated this enemy, I will not abandon my efforts here. Those who become angry even at small harms, the proud ones, will not sleep until they have defeated it.
རང་བཞིན་འཆི་བས་སྡུག་བསྔལ་གྱུར་པའི་ཉོན་མོངས་དག །གཡུལ་ངོར་མདར་ཚེ་ནན་གྱིས་གཞོམ་པར་འདོད་པ་ཡང་། །མདའ་མདུང་མཚོན་གྱིས་ཕོག་པའི་སྡུག་བསྔལ་ཁྱད་བསད་ནས། །དོན་མ་གྲུབ་པར་ཕྱིར་ཕྱོགས་འབྱེར་བར་མི་བྱེད་ན། །	Those who wish to forcefully overcome the afflictions that cause suffering and natural death on the battlefield, even when struck by arrows, spears, and weapons, endure the pain and do not flee without achieving their goal.
རྟག་ཏུ་སྡུག་བསྔལ་ཀུན་གྱི་རྒྱུར་གྱུར་པ། །རང་བཞིན་དགྲ་དེས་གཞོམ་བརྩོན་བདག་ལ་དེང་། །སྡུག་བསྔལ་བརྒྱ་ཕྲག་རྒྱུར་གྱུར་གང་གིས་ཀྱང་། །ཡི་ཆད་སྒྱིད་ལུག་མི་འགྱུར་སྨོས་ཅི་དགོས། །	When I strive to defeat that natural enemy which is the constant source of all suffering, how can I possibly become discouraged or lazy even if hundreds of sufferings arise? There's no need to even mention it.
དོན་མེད་དགྲ་ཡིས་རྨ་སྲོལ་བཏོད་པ་ཡང་། །ལུས་ལ་རྒྱན་དང་འདྲ་བར་སྲེལ་བྱེད་ན། །དོན་ཆེན་སྒྲུབ་ཕྱིར་ཡང་དག་བརྩོན་གྱུར་པ། །བདག་ལ་སྡུག་བསྔལ་ཅི་ཕྱིར་གནོད་བྱེད་ཡིན། །	When even wounds inflicted by a meaningless enemy are worn like ornaments on the body, why should suffering harm me when I strive correctly for a great purpose?
ཉ་པ་གདོལ་པ་ཞིང་པ་ལ་སོགས་པ། །རང་གི་འཚོ་བ་ཙམ་ཞིག་སེམས་པ་ཡང་། །གྲང་དང་ཚལ་སོགས་པའི་གནོད་བཟོད་ན། །འགྲོ་བ་བདེ་ཕྱིར་བདག་ལྟ་ཅིས་མི་བཟོད། །	Fishermen, butchers, farmers and the like, who think only of their own livelihood, endure the harms of cold and heat and so on. Why then should I not endure for the sake of beings' happiness?
The provided English text does not appear to be a translation of the given Tibetan source. I'll provide a more accurate translation of the Tibetan text:

ཕྱོགས་བཅུ་ནམ་མཁའི་མཐས་གཏུགས་པའི། །འགྲོ་བ་ཉོན་མོངས་ལས་བསྒྲལ་བར། །དམ་བཅས་གང་ཚེ་བདག་ཉིད་ཀྱང་། །ཉོན་མོངས་རྣམས་ལས་མ་གྲོལ་བ། །	When I vowed to liberate beings from afflictions in the ten directions to the ends of space, while I myself was not free from afflictions,
བདག་གི་ཚོད་ཀྱང་མི་ཤེས་པར། །སྨྲ་བ་ཇི་ལྟར་སྨྱོན་པ་མིན། །དེ་ལྟར་ཉོན་མོངས་གཞོམ་པ་ལ། །རྟག་ཏུ་ཕྱིར་མི་ལྡོག་པར་བྱ། །	Not knowing my own measure, how is my speech not that of a madman? Thus, to destroy afflictions, I should always strive without turning back.
འདི་ལ་བདག་གིས་ཞེན་བྱ་ཞིང་། །ཁོན་དུ་བཟུང་ནས་གཡུལ་སྤྲད་དེ། །རྣམ་པ་དེ་འདྲའི་ཉོན་མོངས་པ། །ཉོན་མོངས་འཇོམས་བྱེད་མ་གཏོགས་སོ། །	Take note of your defilements and your pointless efforts. For thus the heroes seize firmly on such faults with proper remedies.
བདག་ནི་བསྲེགས་ཏེ་བསད་གྱུར་ཏམ། །བདག་གི་མགོ་བོ་བཅད་ཀྱང་བླའི། །རྣམ་པ་ཀུན་དུ་ཉོན་མོངས་པའི། །དགྲ་ལ་མདུད་པར་མི་བྱའོ། །	I may be burned and killed, or even have my head cut off, but I will never bow down to the enemy of afflictions in any way.
ཐ་མལ་དགྲ་བོ་ཡུལ་ནས་ཕྱུང་ཡང་ནི། །ཡུལ་གཞན་དག་ཏུ་གནས་ཤིང་ཡོངས་བཟུང་ནས། །ནུས་པ་བརྟས་ནས་དེ་ནས་ཕྱིར་ལྡོག་གི །ཉོན་མོངས་དགྲ་ཚུལ་དེ་དང་འདྲ་མ་ཡིན། །	Even if an ordinary enemy is expelled from the country, they may settle in another land, gather strength, and then return. The enemy of afflictions is not like that.
ཉོན་མོངས་ཉོན་མོངས་ཤེས་རབ་མིག་གིས་སྤང་། །བདག་ཡིད་ལས་བསལ་གང་དུ་འགྲོ་བར་འགྱུར། །གང་དུ་གནས་ནས་བདག་གནོད་བྱ་ཕྱིར་འོང་། །བློ་ཞེན་བདག་ལ་བརྩོན་པ་མེད་པར་ཟད། །	Abandon afflictions with the eye of wisdom. Where will they go when removed from my mind? Where will they dwell and return from to harm me? My mind's attachment to them has simply ceased.
ཉོན་མོངས་རྣམས་ནི་ཡུལ་ན་མི་གནས་དབང་ཚོགས་ལ་མིན་པར་ནའང་མིན། །དེ་ལས་གཞན་ནའང་མིན་ན་འདི་དག་གར་གནས་འགྲོ་བ་ཀུན་གནོད་བྱེད། །འདི་ནི་སྒྱུ་འདྲ་དེ་ཕྱིར་སྙིང་ལ་འཇིགས་སྤོངས་ཤེས་ཕྱིར་བརྩོན་པ་བསྟེན། །དོན་མེད་ཉིད་དུ་བདག་ལ་དམྱལ་སོགས་རྣམས་སུ་ཅི་སྟེ་གནོད་པ་བྱེད། །	Afflictions do not reside in objects, nor in the sense faculties, nor in the space between, nor elsewhere. So where are they, these that harm all beings? This is like an illusion. Therefore, abandon fear in your heart and strive for wisdom. Why do they harm me pointlessly in hells and such?
དེ་ལྟར་རྣམ་བསམས་ཇི་སྐད་བཤད་པ་ཡི། །བསླབ་པ་བསྒྲུབ་པའི་ཆེད་དུ་འབད་པར་བྱ། །སྨན་པའི་ངག་མ་མཉན་ན་སྨན་དག་གིས། །བཅོས་དགོས་ནད་པ་སོས་པ་ག་ལ་ཡོད། །	Having reflected thus, as explained, one should strive to accomplish the training. If a patient does not listen to the doctor's words, how can they be cured by medicines?
བསླབ་པ་བསྲུང་བར་འདོད་པ་ཡིས། །རབ་ཏུ་བསྒྲིམས་ནས་སེམས་བསྲུང་སྟེ། །སེམས་འདི་བསྲུང་བར་མ་བྱས་ན། །བསླབ་པ་བསྲུང་བར་ཡོང་མི་ནུས། །	Those who wish to guard their training should diligently guard their minds. If this mind is not guarded, it will be impossible to guard one's training.
སེམས་ཀྱི་གླང་པོ་ཡན་བཏང་བས། །མནར་མེད་གནོད་པ་བྱེད་པ་ལྟར། །གླང་ཆེན་མ་ཐུལ་མྱོས་པ་ཡིས། །འདི་ན་དེ་འདྲའི་གནོད་མི་བྱེད། །	The uncontrolled elephant of the mind causes harm like the torments of hell. An untamed, intoxicated elephant does not cause such harm here.
ཀུན་ནས་དྲན་པའི་ཐག་པ་ཡིས། །སེམས་ཀྱི་གླང་པོ་དམ་བཏགས་ན། །འཇིགས་པ་ཐམས་ཅད་མེད་འགྱུར་ཞིང་། །དགེ་བ་ཐམས་ཅད་ལག་ཏུ་འོང་། །	If you tightly bind the elephant of the mind with the rope of mindfulness, all fears will disappear and all virtues will come to hand.
སྟག་དང་སེང་གེ་གླང་ཆེན་དྲེད། །སྦྲུལ་དང་དགྲ་རྣམས་ཐམས་ཅད་དང་། །སེམས་ཅན་དམྱལ་བའི་སྲུང་མ་དང་། །བྱད་མ་དེ་བཞིན་སྲིན་པོ་རྣམས། །	Tigers, lions, elephants, bears, snakes, and all enemies, guardians of hell beings, witches, and likewise demons.
སེམས་འདི་གཅིག་པུ་བཏགས་པ་ཡིས། །དེ་དག་ཐམས་ཅད་བཏགས་པར་འགྱུར། །སེམས་འདི་གཅིག་པུ་བཏུལ་བས་ན། །དེ་དག་ཐམས་ཅད་ཐུལ་བར་འགྱུར། །	By taming this mind alone, all those will be tamed. By subduing this mind alone, all those will be subdued.
འདི་ལྟར་འཇིགས་པ་ཐམས་ཅད་དང་། །སྡུག་བསྔལ་དཔག་ཏུ་མེད་པ་ཡང་། །སེམས་ལས་བྱུང་བ་ཡིན་ནོ་ཞེས། །ཡང་དག་གསུང་བ་ཉིད་ཀྱིས་བསྟན། །	Thus, all fears and immeasurable sufferings arise from the mind, as taught by the perfect speech itself.
སེམས་ཅན་དམྱལ་བའི་མཚོན་ཆ་རྣམས། །སུ་ཞིག་གིས་ནི་ཆེད་དུ་བྱས། །ལྕགས་སྲེག་ས་གཞི་སུ་ཡིས་བྱས། །མེ་ཚོགས་དེ་དག་ཅི་ལས་བྱུང་། །	Who purposely created the weapons of hell beings? Who made the burning iron ground? Where did those masses of fire come from?
དེ་འདྲ་དེ་དག་ཐམས་ཅད་ཀྱང་། །སྡིག་སེམས་ཡིན་པར་ཐུབ་པས་གསུངས། །དེ་ལྟར་འཇིག་རྟེན་གསུམ་པོ་ན། །སེམས་ལས་འཇིགས་པ་གཞན་འགའ་མེད། །	The Buddha taught that all such thoughts are sinful. Thus, in all three worlds, there is nothing more fearsome than the mind.
གལ་ཏེ་འགྲོ་བ་དབུལ་བོར་ནས། །སྦྱིན་པའི་ཕ་རོལ་ཕྱིན་ཡིན་ན། །ད་རུང་འགྲོ་བཀྲེན་ཡོད་ན་སྔོན། །སྐྱོབ་པ་ཇི་ལྟར་ཕ་རོལ་ཕྱིན། །	If giving away all to leave beings destitute is the perfection of generosity, how did the previous protectors perfect it when there were still poor beings?
བདོག་པ་ཐམས་ཅད་འབྲས་བཅས་ཏེ། །སྐྱེ་བོ་ཀུན་ལ་བཏང་སེམས་ཀྱིས། །སྦྱིན་པའི་ཕ་རོལ་ཕྱིན་གསུངས་ཏེ། །དེ་ལྟས་དེ་ནི་སེམས་ཉིད་དོ། །	The perfection of giving is taught as giving away all possessions with their fruits to all beings with a generous mind. Therefore, it is the mind itself.
ཉ་ལ་སོགས་པ་གང་ཞིག་ཏུ། །དེ་དག་གསོད་མི་འགྱུར་བར་བསྐྲད། །སྤོང་བའི་སེམས་ནི་ཐོབ་པ་ལས། །ཚུལ་ཁྲིམས་ཕ་རོལ་ཕྱིན་པར་བཤད། །	Fish and others, wherever they are, should be driven away without killing them. From obtaining a mind of renunciation, it is said to be the perfection of moral discipline.
སེམས་ཅན་མི་སྲུན་ནམ་མཁའ་བཞིན། །དེ་དག་གཞོམ་གྱིས་ཡོང་མི་ལང་། །ཁྲོ་བའི་སེམས་འདི་གཅིག་བཅོམ་ན། །དགྲ་དེ་ཐམས་ཅད་ཆོམས་དང་འདྲ། །	Unruly beings are as limitless as space; they cannot all be overcome. But if the mind of anger is defeated, all enemies will be defeated.
ས་སྟེངས་འདི་དག་ཀོས་གཡོགས་སུ། །དེ་སྙེད་ཀོ་བས་ག་ལ་ལང་། །ལྷམ་མཐིལ་ཙམ་གྱི་ཀོ་བས་ནི། །ས་སྟེངས་ཐམས་ཅད་གཡོགས་དང་འདྲ། །	To cover all the ground with leather, Where could so much leather be found? But with just leather for my sandals, It's as if the whole earth were covered.
དེ་བཞིན་ཕྱི་རོལ་དངོས་པོ་ཡང་། །བདག་གིས་ཕྱིར་བཟློག་མི་ལང་གི། །བདག་གི་སེམས་འདི་ཕྱིར་བཟློག་བྱའི། །གཞན་རྣམས་བཟློག་གོ་ཅི་ཞིག་དགོས། །	Similarly, I cannot reverse external objects. I should reverse my own mind. What need is there to reverse others?
སེམས་གསལ་གཅིག་བསྐྱེད་འབྲས་བུ་གང་། །ཚངས་ལ་སོགས་པ་ཡིན་པ་ལྟར། །ལུས་ངག་བཅས་པའི་འབྲས་བུ་མང་། །སྤྱོད་པ་ཞན་པས་དེ་ལྟ་མིན། །	The result of generating a clear mind is like that of Brahma and others. The results of physical and verbal actions are many. Due to weak conduct, it is not so.
བཟླས་བརྗོད་དང་ནི་དཀའ་ཐུབ་ཀུན། །ཡུན་རིང་དུས་སུ་སྤྱད་བྱས་ཀྱང་། །སེམས་གཞན་གཡེངས་པས་བྱས་པ་ནི། །དེ་ཉིད་རིག་པས་དོན་མེད་གསུངས། །	Even if one practices all recitations and austerities for a long time, when done with a distracted mind, the wise say it is meaningless.
གང་གིས་ཆོས་ཀྱི་གཙོ་བོ་མཆོག །སེམས་ཀྱི་གསང་འདི་མ་ཤེས་ན། །བདེ་ཐོབ་སྡུག་བསྔལ་གཞོམ་འདོད་ཀྱང་། །དེ་དག་དོན་མེད་གྱི་ནར་འཁྱམ། །	Those who do not know this secret of the mind, the supreme essence of the Dharma, though they desire to attain happiness and overcome suffering, they wander aimlessly without purpose.
དེ་ལྟས་བདག་གི་སེམས་འདི་ནི། །ལེགས་གཟུང་ལེགས་པར་བསྲུང་བར་བྱ། །སེམས་བསྲུང་བརྟུལ་ཞུགས་མ་གཏོགས་པ། །བརྟུལ་ཞུགས་མང་པོས་ཅི་ཞིག་བྱ། །	Therefore, this mind of mine should be well-guarded and well-protected. Apart from the discipline of guarding the mind, what is the use of many other disciplines?
མ་གྲངས་དྲོལ་བའི་ཁྲོད་གནས་ན། །སྒྲིམས་ཏེ་རྨ་ཡི་བག་བྱེད་བཞིན། །སྐྱེ་བོ་ངན་ཁྲོད་གནས་པས་ཀྱང་། །སེམས་ཀྱི་རྨ་འདི་རྟག་ཏུ་བསྲུང་། །	When living among those with loose morals, be cautious as if tending to a wound. Likewise, when dwelling among wicked people, always guard this wound of the mind.
རྨ་ཡི་སྡུག་བསྔལ་ཆུང་ངུ་ཡིས། །སྐྲག་པའང་རྨ་ཡི་བག་བྱེད་ན། །བསྡུས་འཇོམས་རིས་འཇོམས་སྐྲག་པ་དག །སེམས་ཀྱི་རྨ་ལྟ་ཅིས་མི་སྲུང་། །	If one is frightened by the small suffering of a wound and takes care of the wound, why not protect against the fears of being crushed and destroyed, which are like wounds of the mind?
སྤྱོད་པ་འདི་འདྲས་གནས་བྱེད་ན། །སྐྱེ་བོ་ངན་པའི་ཁྲོད་གནས་སམ། །བུད་མེད་ཁྲོད་ན་གནས་ཀྱང་རུང་། །སྡོམ་བརྩོན་བརྟན་པ་ཉམས་མི་འགྱུར། །	If one abides with such conduct, whether dwelling among evil people or among women, the steadfast practitioner's vows will not deteriorate.
བདག་གི་རྙེད་དང་བཀུར་སྟི་དང་། །ལུས་དང་འཚོ་བ་མེད་བླ་ཞིང་། །དགེ་བ་གཞན་ཡང་ཉམས་བླ་ཡི། །སེམས་ནི་ནམས་ཀྱང་ཉམས་མི་བྱ། །	It is better to lose my gains, honors, body, and livelihood, and even other virtues, but never let my mind deteriorate.
སེམས་བསྲུང་འདོད་པ་རྣམས་ལ་ནི། །དྲན་པ་དང་ནི་ཤེས་བཞིན་དག །ཐམས་ཅད་འབད་པས་སྲུངས་ཤིག་ཅེས། །བདག་ནི་དེ་ལྟར་ཐལ་མོ་སྦྱོར། །	To those who wish to guard their minds, I join my palms and say: "Guard mindfulness and introspection with all your might."
