Word,Translation,Context,Source,Source Translation
རྒྱལ་བ་,Victor,མི་གཙང་ལུས་འདི་བླངས་ནས་རྒྱལ་བའི་སྐུ། །,གསེར་འགྱུར་རྩི་ཡི་རྣམ་པ་མཆོག་ལྟ་བུ། །མི་གཙང་ལུས་འདི་བླངས་ནས་རྒྱལ་བའི་སྐུ། །རིན་ཆེན་རིང་ཐང་མེད་པར་བསྒྱུར་བས་ན། །བྱང་ཆུབ་སེམས་ཞེས་བྱ་བ་རབ་བརྟན་ཟུང་། །,"Like the supreme form of an alchemical elixir,
That transforms this impure body we've taken
Into the priceless, precious body of a Victor,
Firmly grasp what is called bodhicitta."
རྒྱལ་བ་,Victorious Ones,ཇི་ལྟར་འཇམ་དབྱངས་ལ་སོགས་པས། །རྒྱལ་བ་རྣམས་ལ་མཆོད་མཛད་པ། །,ཇི་ལྟར་འཇམ་དབྱངས་ལ་སོགས་པས། །རྒྱལ་བ་རྣམས་ལ་མཆོད་མཛད་པ། །དེ་བཞིན་བདག་གིས་དེ་བཞིན་གཤེགས། །མགོན་པོ་སྲས་དང་བཅས་རྣམས་མཆོད། །,"Just as Manjushri and others
Make offerings to the Victorious Ones,
In the same way, I too shall offer
To the Tathagatas, protectors, and their heirs."
རྒྱལ་བ་,Victorious One,དེ་བས་རྒྱལ་བ་འགྲོ་བའི་མགོན། །འགྲོ་བ་སྐྱོབ་པའི་དོན་བརྩོན་པ།,དེ་བས་རྒྱལ་བ་འགྲོ་བའི་མགོན། །འགྲོ་བ་སྐྱོབ་པའི་དོན་བརྩོན་པ། །སྟོབས་ཆེན་འཇིགས་པ་ཀུན་སེལ་ལ། །དི་རིང་ཉིད་ནས་སྐྱབས་སུ་མཆི། །,"Therefore, to the Victorious One, protector of beings,
Who strives diligently to save all creatures,
The mighty one who dispels all fears,
From this very day, I go for refuge."
རྒྱལ་བ་,Victorious,རྒྱལ་བ་སེང་གེའི་སྲས་བདག་གིས། །,བདག་གིས་ཀུན་ལས་རྒྱལ་བྱ་སྟེ། །བདག་ལས་སུ་ཡང་རྒྱལ་མི་བྱ། །རྒྱལ་བ་སེང་གེའི་སྲས་བདག་གིས། །ང་རྒྱལ་འདི་ལ་གནས་པར་བྱ། །,"I shall conquer all,
None shall conquer me.
I, a child of the Victorious Lion,
Shall abide in this noble pride."
རྒྱལ་བ་,victory,འགྲོ་ལ་འདོད་བཞིན་རྒྱལ་བའི་འབྲས་བུ་རྫོགས་པར་བྱེད། །,གང་ཞིག་ང་རྒྱལ་དགྲ་ལས་རྒྱལ་ཕྱིར་ང་རྒྱལ་འཆང་། །དེ་ནི་ང་རྒྱལ་ཅན་དང་རྣམ་རྒྱལ་དཔའ་དེ་ཉིད། །གང་ཞིག་ང་རྒྱལ་དགྲ་བདོ་བ་ཡང་ངེས་བཅོམ་སྟེ། །འགྲོ་ལ་འདོད་བཞིན་རྒྱལ་བའི་འབྲས་བུ་རྫོགས་པར་བྱེད། །,"One who holds pride to conquer the enemy of pride,
That one is truly proud, victorious, and heroic.
One who definitely conquers even the foe that arises from pride,
Accomplishes the fruit of victory for beings as desired."
རྒྱལ་བ་,victorious one,བྱང་ཆུབ་སྤྱོད་པའི་རྗེས་མཐུན་པས། །རྒྱལ་བའི་མཆོད་སྡོང་སྒྲུབ་པ་ཡང་། །,བྱང་ཆུབ་སྤྱོད་པའི་རྗེས་མཐུན་པས། །རྒྱལ་བའི་མཆོད་སྡོང་སྒྲུབ་པ་ཡང་། །བྱང་ཆུབ་སེམས་དཔའ་མྱ་ངན་ལས། །འདས་ཀྱང་དོན་རྣམས་ཐམས་ཅད་མཛད། །,"Through practices conforming to enlightened conduct,
Accomplishing the victorious one's form as an object of worship,
Even when bodhisattvas have passed beyond sorrow,
They perform all beneficial actions."
རྒྱལ་བ་,Buddha,མདོ་མཚུངས་གཅིག་གིས་ཐམས་ཅད་ནི། །རྒྱལ་བས་གསུངས་པ་ཅིས་མ་ཡིན། །,གལ་ཏེ་མ་གཏོགས་གཅིག་གིས་ནི། །ཐམས་ཅད་སྐྱོན་དང་བཅས་འགྱུར་ན། །མདོ་མཚུངས་གཅིག་གིས་ཐམས་ཅད་ནི། །རྒྱལ་བས་གསུངས་པ་ཅིས་མ་ཡིན། །,"If due to one exception, all become faulty,
Then by the same logic of equivalence,
Why wouldn't a single [authentic] sutra
Prove all were spoken by the Buddha?"
འགྲོ་བ་,go,འགྲོ་བར་འདོད་དང་འགྲོ་བ་ཡི། །,འགྲོ་བར་འདོད་དང་འགྲོ་བ་ཡི། །བྱེ་བྲག་ཇི་ལྟར་ཤེས་པ་ལྟར། །དེ་བཞིན་མཁས་པས་འདི་གཉིས་ཀྱི། །བྱེ་བྲག་རིམ་བཞིན་ཤེས་པར་བྱ། །,"Just as one understands the difference
Between wishing to go and actually going,
So should the wise person understand
The distinction between these two in sequence."
འགྲོ་བ་,beings,འགྲོ་བ་ཀུན་གྱི་དགའ་བའི་རྒྱུ།,འགྲོ་བ་ཀུན་གྱི་དགའ་བའི་རྒྱུ། །སེམས་ཅན་སྡུག་བསྔལ་རྩིར་གྱུར་པ། །རིན་ཆེན་སེམས་ཀྱི་བསོད་ནམས་གང་། །དེ་ལ་ཇི་ལྟར་གཞལ་གྱིས་ལང་། །,"The source of joy for all beings,
The medicine that cures the suffering of sentient beings,
The merit of this precious mind of enlightenment—
How could one possibly measure its extent?"
འགྲོ་བ་,wandering beings,འགྲོ་བའི་མགྲོན་པོ་སྲིད་པའི་ལམ་རྒྱུ་ཞིང་། །,འགྲོ་བའི་མགྲོན་པོ་སྲིད་པའི་ལམ་རྒྱུ་ཞིང་། །བདེ་བའི་ལོངས་སྤྱོད་སྤྱད་པར་འདོད་པ་ལ། །འདི་ནི་བདེ་བའི་མཆོག་ཏུ་ཉེར་གནས་ཏེ། །སེམས་ཅན་མགྲོན་ཆེན་ཚིམ་པར་བྱེད་པ་ཡིན། །,"For wandering beings who are guests traversing the path of existence,
Desiring to experience the enjoyments of happiness,
This [bodhicitta] abides as the supreme source of bliss,
Satisfying the great multitude of beings as guests."
འགྲོ་བ་,moving,སྒྲ་མེད་འཇབ་ཅིང་འགྲོ་བ་ཡིས། །,ཆུ་སྐྱར་བྱི་ལ་ཆོམ་རྐུན་དག །སྒྲ་མེད་འཇབ་ཅིང་འགྲོ་བ་ཡིས། །མངོན་པར་འདོད་པའི་དོན་སྒྲུབ་པ། །ཐུབ་པས་རྟག་ཏུ་དེ་བཞིན་སྤྱད། །,"Like otters, cats, and thieves,
Moving silently and stealthily,
To accomplish their desired aims,
The sage should always act likewise."
འགྲོ་བ་,going,ཇི་ལྟར་རླུང་ནི་འགྲོ་བ་དང་། །འོང་བས་ཤིང་བལ་དབང་བསྒྱུར་བ། །,ཇི་ལྟར་རླུང་ནི་འགྲོ་བ་དང་། །འོང་བས་ཤིང་བལ་དབང་བསྒྱུར་བ། །དེ་བཞིན་སྤྲོ་བས་དབང་བསྒྱུར་ཏེ། །དེ་ལྟར་ན་ནི་འགྲུབ་པར་འགྱུར། །,"Just as the wind controls cotton
By its coming and going,
So too, enthusiasm controls [our actions].
Thus, accomplishment will be achieved."
འགྲོ་བ་,migrators,དེ་བཞིན་འགྲོ་བའི་ཡན་ལག་ཏུ། །ཅི་ཕྱིར་ལུས་ཅན་རྣམས་མི་འདོད། །,ཇི་ལྟར་ལག་པ་ལ་སོགས་པ། །ལུས་ཀྱི་ཡན་ལག་ཡིན་འདོད་ལྟར། །དེ་བཞིན་འགྲོ་བའི་ཡན་ལག་ཏུ། །ཅི་ཕྱིར་ལུས་ཅན་རྣམས་མི་འདོད། །,"Just as hands and such
Are considered parts of the body,
Likewise, why not consider
All embodied beings as parts of migrators?"
འགྲོ་བ་,world,།མི་མཉམ་འགྲོ་བ་ཡིན་པར་བརྗོད། །,སྙིང་སྟོབས་རྡུལ་དང་མུན་པ་ཞེས། །བྱ་བའི་ཡོན་ཏན་མཉམ་གནས་ནི། །གཙོ་བོ་ཞེས་བྱར་རབ་བརྗོད་དེ། །མི་མཉམ་འགྲོ་བ་ཡིན་པར་བརྗོད། །,"The qualities known as sattva, rajas, and tamas,
When existing in equilibrium,
Are declared to be pradhāna (the primary nature).
When unequal, they are said to evolve into the world."
འགྲོ་བ་,Sentient beings,འགྲོ་བ་རྨི་ལམ་ལྟ་བུ་སྟེ།,འགྲོ་བ་རྨི་ལམ་ལྟ་བུ་སྟེ། །རྣམ་པར་དཔྱད་ན་ཆུ་ཤིང་འདྲ། །མྱ་ངན་འདས་དང་མ་འདས་པའང་། །དེ་ཉིད་དུ་ན་ཁྱད་པར་མེད། །,"Sentient beings are like dreams;
When analyzed, they are like plantain trees.
Between nirvana and non-nirvana,
In reality, there is no difference."
འགྲོ་བ་,sentient beings,འགྲོ་བའི་སྡུག་བསྔལ་གང་ཅིའང་རུང་། །དེ་ཀུན་བདག་ལ་སྨིན་གྱུར་ཅིག །,འགྲོ་བའི་སྡུག་བསྔལ་གང་ཅིའང་རུང་། །དེ་ཀུན་བདག་ལ་སྨིན་གྱུར་ཅིག །བྱང་ཆུབ་སེམས་དཔའི་དགེ་འདུན་གྱིས། །འགྲོ་བ་བདེ་ལ་སྤྱོད་པར་ཤོག །,"Whatever sufferings sentient beings may have,
May all of those ripen upon me.
Through the bodhisattva community,
May all beings enjoy happiness."
བློ་,wisdom,དེ་ལྟར་བློ་དང་ལྡན་པ་ཡིས། །རབ་དང་བྱང་ཆུབ་སེམས་བཟུང་ནས། །,དེ་ལྟར་བློ་དང་ལྡན་པ་ཡིས། །རབ་དང་བྱང་ཆུབ་སེམས་བཟུང་ནས། །མཇུག་ཀྱང་རྒྱས་པར་བྱ་བའི་ཕྱིར། །སེམས་ནི་འདི་ལྟར་གཟེངས་བསྟོད་དོ། །,"Thus, those endowed with wisdom,
Having generated bodhicitta with utmost faith,
In order to further expand it in the end,
Should uplift their minds in this way:"
བློ་,mind,གལ་ཏེ་བློ་གནས་ཆགས་པའི་དྲ་བ་ན། །,འཁོར་བའི་བཙོན་རའི་སྲུང་མས་དམྱལ་སོགས་སུ། །གསོད་བྱེད་གཤེད་མར་གྱུར་པ་འདི་དག་ནི། །གལ་ཏེ་བློ་གནས་ཆགས་པའི་དྲ་བ་ན། །གནས་ན་བདག་ལ་བདེ་བ་ག་ལ་ཡོད། །,"The guards of samsara's prison, who become executioners in hell and other realms,
If these remain dwelling in the net of attachment in my mind,
How could there be any happiness for me?"
བློ་,notion,གོམས་པས་བདག་གི་བློ་བྱུང་བ། །,ཇི་ལྟར་བདག་མེད་ལུས་འདི་ལ། །གོམས་པས་བདག་གི་བློ་བྱུང་བ། །དེ་བཞིན་སེམས་ཅན་གཞན་ལ་ཡང་། །གོམས་པས་བདག་བློ་ཅིས་མི་སྐྱེ། །,"Just as, through habituation, the notion of ""I"" arises
In relation to this selfless body,
Why then, through habituation, would the notion of ""I""
Not arise in relation to other sentient beings as well?"
བློ་,consciousness,བློ་ནི་གསལ་བ་ཉིད་ཡིན་ཞེས། །གང་གིས་ཤེས་ནས་དེ་སྐད་བརྗོད། །,མར་མེ་གསལ་བར་བྱེད་དོ་ཞེས། །ཤེས་པས་ཤེས་ཏེ་རྗོད་བྱེད་ན། །བློ་ནི་གསལ་བ་ཉིད་ཡིན་ཞེས། །གང་གིས་ཤེས་ནས་དེ་སྐད་བརྗོད། །,"If one says, understanding through knowledge,
""A lamp illuminates itself,""
Then who understands and declares
That consciousness itself is luminous?"
བློ་,perceive,དེས་ན་ལུས་མེད་ལ་སོགས་ལ། །རྨོངས་པ་ཡིས་ནི་ལུས་བློར་འགྱུར།,དེས་ན་ལུས་མེད་ལ་སོགས་ལ། །རྨོངས་པ་ཡིས་ནི་ལུས་བློར་འགྱུར། །དབྱིབས་སུ་བཀོད་པའི་ཁྱད་པར་གྱིས། །ཐོ་ཡོར་ལ་ནི་མི་བློ་བཞིན། །,"Therefore, due to ignorance, one perceives a body
In that which is bodiless and so forth.
Just as one mistakes a scarecrow for a person
Due to its particular arranged shape."
གནས་,realms,འགྲོ་བའི་གནས་དང་བྲལ་བར་འདོད་པ་རྣམས། །,འགྲོ་བའི་དེད་དཔོན་གཅིག་པུ་ཚད་མེད་བློས། །ལེགས་པར་ཡོངས་སུ་བརྟགས་ན་རིན་ཆེ་བས། །འགྲོ་བའི་གནས་དང་བྲལ་བར་འདོད་པ་རྣམས། །རིན་ཆེན་བྱང་ཆུབ་སེམས་ལེགས་བརྟན་པར་ཟུང་། །,"The sole captain of beings, with immeasurable wisdom,
Has thoroughly examined and found it most precious.
Those who wish to be free from the realms of suffering,
Hold firmly to the precious jewel of bodhicitta."
གནས་,remain,སྤྲིན་རྣམས་སོ་སོར་གནས་གྱུར་ཅིག །,དེ་ལས་གཞན་ཡང་མཆོད་པའི་ཚོགས། །རོལ་མོ་དབྱངས་སྙན་ཡིད་འོང་ལྡན། །སེམས་ཅན་སྔག་བསྔལ་ཚིམ་བྱེད་པའི། །སྤྲིན་རྣམས་སོ་སོར་གནས་གྱུར་ཅིག །,"Furthermore, may clouds of offerings remain present,
Each with pleasing melodies and sweet music,
Capable of satisfying and relieving the suffering of sentient beings."
གནས་,appear,མདུན་དུ་ཉེ་བར་གནས་གྱུར་ཅིག །,སེམས་ཅན་ཕོངས་ཤིང་དབུལ་བ་ལ། །བདག་ནི་མི་ཟད་གཏེར་གྱུར་ཏེ། །ཡོ་བྱད་མཁོ་དགུ་སྣ་ཚོགས་སུ། །མདུན་དུ་ཉེ་བར་གནས་གྱུར་ཅིག །,"For sentient beings who are destitute and impoverished,
May I become an inexhaustible treasure.
Emanating as various necessary articles,
May I appear readily before them."
གནས་,abides,འདི་ནི་བདེ་བའི་མཆོག་ཏུ་ཉེར་གནས་ཏེ། །,འགྲོ་བའི་མགྲོན་པོ་སྲིད་པའི་ལམ་རྒྱུ་ཞིང་། །བདེ་བའི་ལོངས་སྤྱོད་སྤྱད་པར་འདོད་པ་ལ། །འདི་ནི་བདེ་བའི་མཆོག་ཏུ་ཉེར་གནས་ཏེ། །སེམས་ཅན་མགྲོན་ཆེན་ཚིམ་པར་བྱེད་པ་ཡིན། །,"For wandering beings who are guests traversing the path of existence,
Desiring to experience the enjoyments of happiness,
This [bodhicitta] abides as the supreme source of bliss,
Satisfying the great multitude of beings as guests."
གནས་,dwelling,བདག་གི་སེམས་ལ་གནས་བཞིན་དུ། །,བདག་གི་སེམས་ལ་གནས་བཞིན་དུ། །དགའ་མགུར་བདག་ལ་གནོད་བྱེད་པ། །དེ་ལའང་མི་ཁྲོ་བཟོད་པ་ནི། །གནས་མིན་བཟོད་པ་སྨད་པའི་གནས། །,"While dwelling in my mind,
Those who harm me with unnecessary delight,
Not getting angry and being patient with them
Is patience in an improper place, worthy of criticism."
གནས་,settle,ཡུལ་གཞན་དག་ཏུ་གནས་ཤིང་ཡོངས་བཟུང་ནས། །,ཐ་མལ་དགྲ་བོ་ཡུལ་ནས་ཕྱུང་ཡང་ནི། །ཡུལ་གཞན་དག་ཏུ་གནས་ཤིང་ཡོངས་བཟུང་ནས། །ནུས་པ་བརྟས་ནས་དེ་ནས་ཕྱིར་ལྡོག་གི །ཉོན་མོངས་དགྲ་ཚུལ་དེ་དང་འདྲ་མ་ཡིན། །,"Though ordinary enemies may be expelled from a land,
They can settle in another place and gather strength,
Then return later to attack once more.
But the enemy of afflictions does not behave this way."
གནས་,abide,སྤྱོད་པ་འདི་འདྲས་གནས་བྱེད་ན། །,སྤྱོད་པ་འདི་འདྲས་གནས་བྱེད་ན། །སྐྱེ་བོ་ངན་པའི་ཁྲོད་གནས་སམ། །བུད་མེད་ཁྲོད་ན་གནས་ཀྱང་རུང་། །སྡོམ་བརྩོན་བརྟན་པ་ཉམས་མི་འགྱུར། །,"If one abides with such conduct of guarding the mind,
Whether dwelling among evil people or among women,
The steadfast practitioner of vows
Will not deteriorate in their mindfulness."
གནས་,dwell,སྐྱེ་བོ་ངན་པའི་ཁྲོད་གནས་སམ། །,སྤྱོད་པ་འདི་འདྲས་གནས་བྱེད་ན། །སྐྱེ་བོ་ངན་པའི་ཁྲོད་གནས་སམ། །བུད་མེད་ཁྲོད་ན་གནས་ཀྱང་རུང་། །སྡོམ་བརྩོན་བརྟན་པ་ཉམས་མི་འགྱུར། །,"If one abides with such conduct of guarding the mind,
Whether dwelling among evil people or among women,
The steadfast practitioner of vows
Will not deteriorate in their mindfulness."
གནས་,established,གང་ཚེ་དྲན་པ་ཡིད་སྒོ་ནས། །བསྲུང་བའི་དོན་དུ་གནས་གྱུར་པ། །,གང་ཚེ་དྲན་པ་ཡིད་སྒོ་ནས། །བསྲུང་བའི་དོན་དུ་གནས་གྱུར་པ། །དེ་ཚེ་ཤེས་བཞིན་འོང་འགྱུར་ཞིང་། །སོང་བ་དག་ཀྱང་འོང་བར་འགྱུར། །,"When mindfulness is established
To guard the door of the mind,
Then introspective awareness will arise,
And even if it has gone, it will return."
གནས་,positioned,ལུས་ཀྱིས་འདི་ལྟར་གནས་བྱ་ཞེས། །,ལུས་ཀྱིས་འདི་ལྟར་གནས་བྱ་ཞེས། །བྱ་བ་བསྡོགས་ནས་དེ་ནས་ནི། །སྐབས་སུ་ལུས་འདི་ཇི་ལྟ་བུར། །གནས་པ་ཡིན་ཞེས་བལྟ་བར་བྱ། །,"Determine how the body should be positioned,
Then, having begun the activity,
Periodically examine
How this body is actually positioned."
གནས་,dwellings,བཞོན་པ་མལ་སྟན་གནས་དག་ཏུ། །བུད་མེད་གཞན་དང་གཅིག་མི་བྱ།,བཞོན་པ་མལ་སྟན་གནས་དག་ཏུ། །བུད་མེད་གཞན་དང་གཅིག་མི་བྱ། །འཇིག་རྟེན་མ་དད་གྱུར་པ་ཀུན། །མཐོང་དང་དྲིས་ཏེ་སྤང་བར་བྱ། །,"In vehicles, beds, and dwellings,
One should not be alone with women who are not one's own.
All actions that cause people to lose faith
Should be identified through observation or inquiry and abandoned."
གནས་,live,བདག་ལྟ་ཡུན་རིང་གནས་གྱུར་ཀྱང་། །འཆི་བའི་སྡུག་བསྔལ་དེ་ཉིད་ཡིན། །,བདག་ནི་དེང་ཉིད་ཤི་ཡང་བླའི། །ལོག་འཚོས་ཡུན་རིང་གསོན་མི་རུང་། །བདག་ལྟ་ཡུན་རིང་གནས་གྱུར་ཀྱང་། །འཆི་བའི་སྡུག་བསྔལ་དེ་ཉིད་ཡིན། །,"It is better for me to die today
Than to live long through wrong livelihood.
Even if I were to live for a long time,
It would still end in the suffering of death."
གནས་,remaining,གཞན་དོན་འཁོར་བར་གནས་ཀྱང་ནི། །,བསོད་ནམས་ཀྱིས་ནི་ལུས་བདེ་ལ། །མཁས་པ་ཡིས་ནི་སེམས་བདེ་ན། །གཞན་དོན་འཁོར་བར་གནས་ཀྱང་ནི། །སྙིང་རྗེ་ཅན་དག་ཅི་སྟེ་སྐྱོ། །,"Through merit, the body is at ease;
Through wisdom, the mind is at peace.
Though remaining in samsara for others' benefit,
Why should the compassionate ones grow weary?"
གནས་,vessel,སྡུག་བསྔལ་དཔག་ཏུ་མེད་པའི་གནས། །བདག་གོ་ཅི་ཕྱིར་སྙིང་མ་གས། །,ཉེས་ཟད་རྩོམ་པ་དེ་ཡི་ནི། །ཆ་ཡང་བདག་ལ་མ་མཐོང་ན། །སྡུག་བསྔལ་དཔག་ཏུ་མེད་པའི་གནས། །བདག་གོ་ཅི་ཕྱིར་སྙིང་མ་གས། །,"If not even a fraction of effort to exhaust my faults is seen in me,
Why does my heart not break, as I am a vessel of immeasurable suffering?"
གནས་,dwells,ཉོན་མོངས་མཆི་བའི་ཕྲག་ན་གནས། །,དེ་ལྟར་བརྩོན་འགྲུས་བསྐྱེད་ནས་ནི། །ཡིད་ནི་ཏིང་ངེ་འཛིན་ལ་བཞག །སེམས་ནི་རྣམ་པར་གཡེངས་པའི་མི། །ཉོན་མོངས་མཆི་བའི་ཕྲག་ན་གནས། །,"Having thus generated diligence,
Place the mind in concentration.
A person whose mind is distracted
Dwells between the fangs of afflictions."
གནས་,resting place,ཇི་ལྟར་གནས་ནི་འཛིན་བྱེད་ལྟར། །,ལམ་དག་ཏུ་ནི་ཞུགས་པ་རྣམས། །ཇི་ལྟར་གནས་ནི་འཛིན་བྱེད་ལྟར། །དེ་བཞིན་སྲིད་པའི་ལམ་ཞུགས་པའང་། །སྐྱེ་བའི་གནས་ནི་ཡོངས་སུ་འཛིན། །,"Just as those who have entered the true path
Take up one resting place after another,
So too, those who travel the path of existence
Take up one birth after another."
གནས་,place,སྐྱེ་བའི་གནས་ནི་ཡོངས་སུ་འཛིན། །,ལམ་དག་ཏུ་ནི་ཞུགས་པ་རྣམས། །ཇི་ལྟར་གནས་ནི་འཛིན་བྱེད་ལྟར། །དེ་བཞིན་སྲིད་པའི་ལམ་ཞུགས་པའང་། །སྐྱེ་བའི་གནས་ནི་ཡོངས་སུ་འཛིན། །,"Just as those who have entered the true path
Take up one resting place after another,
So too, those who travel the path of existence
Take up one birth after another."
གནས་,stand,དེ་ཚེ་དངོས་མེད་རྟེན་བྲལ་བ། །བློ་ཡི་མདུན་ན་ཇི་ལྟར་གནས། །,གང་ཚེ་གང་ཞིག་མེད་དོ་ཞེས། །བརྟག་བྱའི་དངོས་པོ་མི་དམིགས་པ། །དེ་ཚེ་དངོས་མེད་རྟེན་བྲལ་བ། །བློ་ཡི་མདུན་ན་ཇི་ལྟར་གནས། །,"When something is said not to exist,
And the object to be examined is not perceived,
How then can non-existence, devoid of support,
Stand before the mind?"
གནས་,reside,གལ་ཏེ་ལུས་འདི་ཐམས་ཅད་ལ། །ཕྱོགས་རེ་ཡིས་ནི་གནས་གྱུར་ན། །,གལ་ཏེ་ལུས་འདི་ཐམས་ཅད་ལ། །ཕྱོགས་རེ་ཡིས་ནི་གནས་གྱུར་ན། །ཆ་རྣམས་ཆ་ལ་གནས་གྱུར་མོད། །དེ་རང་ཉིད་ནི་གང་ལ་གནས། །,"If this body were to reside in all its parts,
Either wholly or partially in each,
Then parts would reside in parts.
But where then would the body itself reside?"
གནས་,existed,གལ་ཏེ་རྒྱུ་ལ་འབྲས་གནས་ན། །ཟན་ཟ་མི་གཙང་ཟ་བར་འགྱུར། །,གསལ་བ་མེད་པ་སྐྱེ་བར་ནི། །ཁྱོད་མི་འདོད་ཀྱང་གནས་པ་ཉིད། །གལ་ཏེ་རྒྱུ་ལ་འབྲས་གནས་ན། །ཟན་ཟ་མི་གཙང་ཟ་བར་འགྱུར། །,"Although you do not accept that clarity arises from non-clarity,
It nevertheless exists [in your system].
If effects existed within causes,
Eating food would become eating excrement."
གནས་,situations,བཞིན་དུ་སྤྱོད་པས་གནས་རྣམས་ལ། །,དེ་ལྟར་རྒ་དང་འཆི་མེད་པ། །བཞིན་དུ་སྤྱོད་པས་གནས་རྣམས་ལ། །དང་པོ་ཉིད་དུ་བསད་བྱས་ནས། །ངན་སོང་ལྟུང་བ་མི་བཟད་འོང་། །,"Thus, those who live as if there were no old age and death,
Engaging in [heedless] conduct in various situations,
Will first be slain [by the Lord of Death],
And then fall into the unbearable lower realms."
གནས་,endure,།བཅས་ཏེ་ཡུན་རིང་གནས་གྱུར་ཅིག །,འགྲོ་བའི་སྡུག་བསྔལ་སྨན་གཅིག་པུ། །བདེ་བ་ཐམས་ཅད་འབྱུང་བའི་གནས། །བསྟན་པ་རྙེད་དང་བཀུར་སྟི་དང་། །བཅས་ཏེ་ཡུན་རིང་གནས་གྱུར་ཅིག །,"May the teachings of the Buddha - the sole medicine for the suffering of beings, the source of all happiness - be found, respected, and long endure."
འདོད་པ་,wish,འགྲོ་བའི་གནས་དང་བྲལ་བར་འདོད་པ་རྣམས། །,འགྲོ་བའི་དེད་དཔོན་གཅིག་པུ་ཚད་མེད་བློས། །ལེགས་པར་ཡོངས་སུ་བརྟགས་ན་རིན་ཆེ་བས། །འགྲོ་བའི་གནས་དང་བྲལ་བར་འདོད་པ་རྣམས། །རིན་ཆེན་བྱང་ཆུབ་སེམས་ལེགས་བརྟན་པར་ཟུང་། །,"The sole captain of beings, with immeasurable wisdom,
Has thoroughly examined and found it most precious.
Those who wish to be free from the realms of suffering,
Hold firmly to the precious jewel of bodhicitta."
འདོད་པ་,desiring,བདེ་བའི་ལོངས་སྤྱོད་སྤྱད་པར་འདོད་པ་ལ། །,འགྲོ་བའི་མགྲོན་པོ་སྲིད་པའི་ལམ་རྒྱུ་ཞིང་། །བདེ་བའི་ལོངས་སྤྱོད་སྤྱད་པར་འདོད་པ་ལ། །འདི་ནི་བདེ་བའི་མཆོག་ཏུ་ཉེར་གནས་ཏེ། །སེམས་ཅན་མགྲོན་ཆེན་ཚིམ་པར་བྱེད་པ་ཡིན། །,"For wandering beings who are guests traversing the path of existence,
Desiring to experience the enjoyments of happiness,
This [bodhicitta] abides as the supreme source of bliss,
Satisfying the great multitude of beings as guests."
འདོད་པ་,desire,རྙེད་དང་བཀུར་སྟི་གྲགས་འདོད་པའམ།,རྙེད་དང་བཀུར་སྟི་གྲགས་འདོད་པའམ། །གཡོག་འཁོར་དོན་དུ་གཉེར་འདོད་པའམ། །བདག་སེམས་རིམ་གྲོ་འདོད་གྱུར་ན། །དེ་ཚེ་ཤིང་བཞིན་གནས་པར་བྱ། །,"If you desire gain, honor, and fame,
Or wish to acquire servants and attendants,
Or if your mind craves respect and service,
At that time, remain still like a tree."
འདོད་པ་,desires,ཕན་ཚུན་མི་མཐུན་བྱིས་པ་ཡི། །འདོད་པ་རྣམས་ཀྱིས་མི་སྐྱོ་ཞིང་།,ཕན་ཚུན་མི་མཐུན་བྱིས་པ་ཡི། །འདོད་པ་རྣམས་ཀྱིས་མི་སྐྱོ་ཞིང་། །ཉོན་མོངས་སྐྱེས་པ་འདི་དག་གི། །སེམས་འདི་བྱུང་སྙམ་བརྩེར་ལྡན་དང་། །,"Not discouraged by the conflicting desires of the childish,
And when afflictions arise in them,
Thinking, ""This state of mind has occurred,""
One should be endowed with compassion."
འདོད་པ་,desired,མི་འདོད་བྱས་དང་འདོད་པ་ཡི། །གེགས་བྱས་པ་ལ་བྱུང་གྱུར་པ།,མི་འདོད་བྱས་དང་འདོད་པ་ཡི། །གེགས་བྱས་པ་ལ་བྱུང་གྱུར་པ། །ཡིད་མི་བདེ་བའི་ཟས་རྙེད་ནས། །ཞེ་སྡང་བརྟས་ཏེ་བདག་འཇོམས་སོ། །,"When unwanted actions occur or desired outcomes are obstructed,
Finding nourishment in mental discontent,
Anger grows strong and destroys oneself."
འདོད་པ་,sensual objects,འདོད་པ་ཀུན་གྱིས་ཡིད་བདེར་མི་འགྱུར་བ། །,ཇི་ལྟར་ལུས་ལ་ཀུན་ནས་མེ་འབར་བ། །འདོད་པ་ཀུན་གྱིས་ཡིད་བདེར་མི་འགྱུར་བ། །དེ་བཞིན་སེམས་ཅན་གནོད་པ་བྱས་ན་ཡང་། །ཐུགས་རྗེ་ཆེ་རྣམས་དགྱེས་པའི་ཐབས་མེད་དོ། །,"Just as a body completely engulfed in flames
Cannot find pleasure in any sensual objects,
Likewise, when sentient beings are harmed,
There is no way for the greatly compassionate ones to be pleased."
འདོད་པ་,Desires,འདོད་པ་ངེས་པར་འཇིག་འགྱུར་ཞིང་། །,འདོད་པ་ངེས་པར་འཇིག་འགྱུར་ཞིང་། །དམྱལ་ལ་སོགས་པར་ལྟུང་བྱེད་པ། །ཆེན་པོ་མིན་ཕྱིར་དུས་ཀུན་དུ། །དུབ་པའི་ཚེགས་བྱུང་གང་ཡིན་པ། །,"Desires are certain to be destroyed,
And cause one to fall into hell and other [lower realms].
Because they are not of great [benefit],
At all times, they bring about exhausting hardships."
