Word,Translation,Context,Source,Source Translation
ཉམ་ཐག་,miserable,ཉམ་ཐག་ང་རོས་འོ་དོད་འབོད། །སྡིག་ལྡན་བདག་ལ་བསྐྱབ་ཏུ་གསོལ། །,ཐུགས་རྗེས་སྤྱོད་པ་མ་འཁྲུལ་བ། །སྤྱན་རས་གཟིགས་མགོན་དེ་ལ་ཡང་། །ཉམ་ཐག་ང་རོས་འོ་དོད་འབོད། །སྡིག་ལྡན་བདག་ལ་བསྐྱབ་ཏུ་གསོལ། །,"To that protector Avalokiteśvara,
Whose compassionate conduct is unerring,
I cry out with the wail of one who is miserable.
I, who am sinful, beseech you for protection."
ཉམ་ཐག་,distressed,ཉམ་ཐག་བདེ་མ་བྱིན་ན་བདག །,འཇིགས་ལ་མི་འཇིགས་མ་བྱིན་དང་། །ཉམ་ཐག་བདེ་མ་བྱིན་ན་བདག །མ་ཡི་མངལ་གྱི་ཟུག་རྔུ་དང་། །སྡུག་བསྔལ་འབའ་ཞིག་བསྐྱེད་པར་ཟད། །,"If I do not give fearlessness to the fearful,
And do not give happiness to the distressed,
I will only produce the torments
And nothing but suffering of the mother's womb."
ཉམ་ཐག་,suffering,གཤིན་རྗེའི་སྐྱེས་བུས་པགས་པ་མ་ལུས་བཤུས་པས་ཤིན་ཏུ་ཉམ་ཐག་ཅིང་། །,གཤིན་རྗེའི་སྐྱེས་བུས་པགས་པ་མ་ལུས་བཤུས་པས་ཤིན་ཏུ་ཉམ་ཐག་ཅིང་། །རབ་ཏུ་ཚ་བའི་མེ་ཡིས་བཞུས་པའི་ཟངས་ཞུན་ལུས་ལ་བླུགས་གྱུར་ལ། །འབར་བའི་རལ་གྲི་མདུང་ཐུང་གིས་བསྣུན་ཤ་ཡི་དུམ་བུ་བརྒྱར་ལྷགས་ཤིང་། །ཤིན་ཏུ་འབར་བའི་ལྕགས་ཀྱི་ས་གཞིར་ལྷུང་བ་མི་དགེ་མང་པོས་འགྱུར། །,"Yama's beings completely flay the skin, causing extreme suffering,
And molten copper melted by intensely hot fire is poured on the body.
Struck by flaming swords and spears, the flesh is cut into hundreds of pieces,
And falling onto an extremely hot iron ground - this results from many non-virtuous actions."
མི་,humans,འཇིག་རྟེན་ལྷ་མིར་བཅས་པས་ཕྱག་བྱར་འགྱུར། །,བྱང་ཆུབ་སེམས་སྐྱེས་གྱུར་ན་སྐད་ཅིག་གིས། །འཁོར་བའི་བཙོན་རར་བསྡམས་པའི་ཉམ་ཐག་རྣམས། །བདེ་གཤེགས་རྣམས་ཀྱི་སྲས་ཞེས་བརྗོད་བྱ་ཞིང་། །འཇིག་རྟེན་ལྷ་མིར་བཅས་པས་ཕྱག་བྱར་འགྱུར། །,"When bodhicitta is generated, in an instant,
Those wretched ones bound in the prison of samsara
Are called offspring of the sugatas,
And become worthy of veneration by worldly gods and humans."
མི་,whoever,མི་གང་སྦྱིན་པར་མི་བྱེད་པ། །,དངོས་པོ་ཕལ་པ་ཅུང་ཟད་ལའང་། །ཡིད་ཀྱིས་སྦྱིན་པར་བསམ་བྱས་ནས། །མི་གང་སྦྱིན་པར་མི་བྱེད་པ། །དེ་ཡང་ཡི་དགས་འགྱུར་གསུངས་ན། །,"Even for a trivial object,
Having thought in mind to give it,
Whoever does not actually give,
It is said they will become a preta."
མི་,someone,མི་གང་བྱང་ཆུབ་སེམས་བཏང་ཡང་། །,མི་གང་བྱང་ཆུབ་སེམས་བཏང་ཡང་། །དེ་དག་ཐར་བར་བྱེད་པ་ནི། །ལས་ཚུལ་བསམ་གྱིས་མི་ཁྱབ་སྟེ། །ཐམས་ཅད་མཁྱེན་པ་ཁོ་ནས་མཁྱེན། །,"Even if someone abandons bodhicitta,
The way those people are liberated
Is through inconceivable karmic workings,
Known only by the omniscient one."
མི་,human,བདག་གི་སྤྱོད་པ་འདི་འདྲས་ནི། །མི་ཡི་ལུས་ཀྱང་འཐོབ་མི་འགྱུར། །,བདག་གི་སྤྱོད་པ་འདི་འདྲས་ནི། །མི་ཡི་ལུས་ཀྱང་འཐོབ་མི་འགྱུར། །མི་ལུས་ཐོབ་པར་མ་གྱུར་ན། །སྡིག་པ་འབའ་ཞིག་དགེ་བ་མེད། །,"By such conduct as this,
Even a human body I will not obtain.
If a human body is not obtained,
There will be only negative actions, no virtue."
མི་,those,ནད་ཀྱིས་དཀྲུགས་པའི་མི་དག་ནི། །ལས་རྣམས་ཀུན་ལ་མཐུ་མེད་པ། །,ནད་ཀྱིས་དཀྲུགས་པའི་མི་དག་ནི། །ལས་རྣམས་ཀུན་ལ་མཐུ་མེད་པ། །དེ་བཞིན་རྨོངས་པས་སེམས་དཀྲུགས་པ། །ལས་རྣམས་ཀུན་ལ་མཐུ་མེད་དོ། །,"Those disturbed by illness
Are powerless in all activities.
Likewise, those with minds disturbed by ignorance
Are powerless in all activities."
མི་,men,དཔེར་ན་རྒྱལ་པོའི་མི་འགའ་ཞིག །སྐྱེ་བོ་མང་ལ་གནོད་བྱེད་ཀྱང་།,དཔེར་ན་རྒྱལ་པོའི་མི་འགའ་ཞིག །སྐྱེ་བོ་མང་ལ་གནོད་བྱེད་ཀྱང་། །སྐྱེ་བོ་མིག་རྒྱང་རིང་པོ་དག །ནུས་ཀྱང་ཕྱིར་གནོད་མི་བྱེད་དེ། །,"For example, although some of the king's men
Harm many people,
Far-sighted people,
Even though able, do not retaliate."
རིན་ཆེན་,priceless,རིན་ཆེན་རིང་ཐང་མེད་པར་བསྒྱུར་བས་ན། །,གསེར་འགྱུར་རྩི་ཡི་རྣམ་པ་མཆོག་ལྟ་བུ། །མི་གཙང་ལུས་འདི་བླངས་ནས་རྒྱལ་བའི་སྐུ། །རིན་ཆེན་རིང་ཐང་མེད་པར་བསྒྱུར་བས་ན། །བྱང་ཆུབ་སེམས་ཞེས་བྱ་བ་རབ་བརྟན་ཟུང་། །,"Like the supreme form of an alchemical elixir,
Having taken this impure body and transformed it
Into the priceless victor's body,
Therefore, firmly hold what is called bodhicitta."
རིན་ཆེན་,precious,རིན་ཆེན་བྱང་ཆུབ་སེམས་ལེགས་བརྟན་པར་ཟུང་། །,འགྲོ་བའི་དེད་དཔོན་གཅིག་པུ་ཚད་མེད་བློས། །ལེགས་པར་ཡོངས་སུ་བརྟགས་ན་རིན་ཆེ་བས། །འགྲོ་བའི་གནས་དང་བྲལ་བར་འདོད་པ་རྣམས། །རིན་ཆེན་བྱང་ཆུབ་སེམས་ལེགས་བརྟན་པར་ཟུང་། །,"The sole guide of beings, with immeasurable mind,
If thoroughly examined well, is precious.
Those who wish to be free from the abodes of beings,
Hold firmly well the precious bodhicitta."
རིན་ཆེན་,precious things,།འཇིག་རྟེན་རིན་ཆེན་ཇི་སྙེད་ཡོད་པ་དང་།,མེ་ཏོག་འབྲས་བུ་ཇི་སྙེད་ཡོད་པ་དང་། །སྨན་གྱི་རྣམ་པ་གང་ཞིག་ཡོད་པ་དང་། །འཇིག་རྟེན་རིན་ཆེན་ཇི་སྙེད་ཡོད་པ་དང་། །ཆུ་གཙང་ཡིད་དུ་འོང་བ་ཅི་ཡོད་དང་། །,"Whatever flowers and fruits there are,
And whatever kinds of medicine there are,
Whatever precious things there are in the world,
And whatever pure and pleasing waters there are,"
རིན་ཆེན་,jewels,རིན་ཆེན་འབར་བའི་ཀ་བ་ཡིད་འོང་ལྡན། །,ཁྲུས་ཀྱི་ཁང་པ་ཤིན་ཏུ་དྲི་ཞིམ་པ། །ཤེལ་གྱི་ས་གཞི་གསལ་ཞིང་འཚེར་བ་ལྟར། །རིན་ཆེན་འབར་བའི་ཀ་བ་ཡིད་འོང་ལྡན། །མུ་ཏིག་འོད་ཆགས་བླ་རེ་བྲེས་པ་དེར། །,"In a bathhouse extremely fragrant,
With a crystal floor clear and sparkling,
Adorned with lovely pillars blazing with jewels,
There, where a canopy of lustrous pearls is spread,"
རིན་ཆེན་,precious gems,མུ་ཏིག་རིན་ཆེན་རྒྱན་འཕྱང་མཛེས་འབར་བ། །,གཞལ་མེད་ཕོ་བྲང་བསྟོད་དབྱངས་ཡིད་འོང་ལྡན། །མུ་ཏིག་རིན་ཆེན་རྒྱན་འཕྱང་མཛེས་འབར་བ། །དཔག་ཡས་ནམ་མཁའི་རྒྱན་གྱུར་དེ་དག་ཀྱང་། །ཐུགས་རྗེའི་རང་བཞིན་ཅན་ལ་དབུལ་བར་བགྱི། །,"Immeasurable palaces endowed with pleasing hymns,
Adorned with hanging ornaments of pearls and precious gems blazing beautifully,
Those limitless ornaments of the sky,
I offer to those whose nature is compassion."
རིན་ཆེན་,precious jewels,།རིན་ཆེན་མེ་ཏོག་ལ་སོགས་ཆར། །རྒྱུན་མི་འཆད་པར་འབབ་པར་ཤོག །,དམ་ཆོས་དཀོན་མཆོག་ཐམས་ཅད་དང་། །མཆོད་རྟེན་རྣམས་དང་སྐུ་གཟུགས་ལ། །རིན་ཆེན་མེ་ཏོག་ལ་སོགས་ཆར། །རྒྱུན་མི་འཆད་པར་འབབ་པར་ཤོག །,"May a shower of precious jewels, flowers, and such
Unceasingly fall upon all the jewels of the true Dharma,
Upon all stupas, and upon all images."
རྒྱལ་བ་,Victorious Ones,ཇི་ལྟར་འཇམ་དབྱངས་ལ་སོགས་པས། །རྒྱལ་བ་རྣམས་ལ་མཆོད་མཛད་པ། །,ཇི་ལྟར་འཇམ་དབྱངས་ལ་སོགས་པས། །རྒྱལ་བ་རྣམས་ལ་མཆོད་མཛད་པ། །དེ་བཞིན་བདག་གིས་དེ་བཞིན་གཤེགས། །མགོན་པོ་སྲས་དང་བཅས་རྣམས་མཆོད། །,"Just as Mañjuśrī and others
Make offerings to the Victorious Ones,
Likewise, I offer to the Tathāgatas,
The Protectors, along with their offspring."
རྒྱལ་བ་,Conqueror,རྒྱལ་བ་མྱ་ངན་འདའ་བཞེད་ལ། །,རྒྱལ་བ་མྱ་ངན་འདའ་བཞེད་ལ། །ཐལ་མོ་སྦྱར་ཏེ་གསོལ་བ་ནི། །འགྲོ་འདི་ལྡོངས་པར་མི་དགོད་ཅིང་། །བསྐལ་པ་གྲངས་མེད་བཞུགས་པར་གསོལ། །,"To the Conqueror who intends to pass into nirvana,
Joining my palms, I make this request:
Do not leave these beings in blindness,
But please remain for countless kalpas."
རྒྱལ་བ་,Victors,དེ་ཕྱིར་སེམས་ཅན་ཞིང་དང་ནི། །རྒྱལ་བའི་ཞིང་ཞེས་ཐུབ་པས་གསུངས། །,དེ་ཕྱིར་སེམས་ཅན་ཞིང་དང་ནི། །རྒྱལ་བའི་ཞིང་ཞེས་ཐུབ་པས་གསུངས། །འདི་དག་མགུ་བྱས་མང་པོ་ཞིག །འདི་ལྟར་ཕུན་སུམ་ཕ་རོལ་ཕྱིན། །,"Therefore, the Sage has taught that
The realm of sentient beings and
The realm of the Victors are [the same].
By pleasing these [beings], many
In this way reach the perfection of pāramitās."
རྒྱལ་བ་,victorious ones,སེམས་ཅན་རྣམས་དང་རྒྱལ་བ་ལས།,སེམས་ཅན་རྣམས་དང་རྒྱལ་བ་ལས། །སངས་རྒྱས་ཆོས་འགྲུབ་འདྲ་བ་ལ། །རྒྱལ་ལ་གུས་བྱ་དེ་བཞིན་དུ། །སེམས་ཅན་ལ་མིན་ཅི་ཡི་ཚུལ། །,"From sentient beings and victorious ones,
The buddha dharma is equally accomplished.
Just as we show respect to the victorious ones,
Why not to sentient beings in the same way?"
རྒྱལ་བ་,Victor,རྒྱལ་བ་སེང་གེའི་སྲས་བདག་གིས། །,བདག་གིས་ཀུན་ལས་རྒྱལ་བྱ་སྟེ། །བདག་ལས་སུ་ཡང་རྒྱལ་མི་བྱ། །རྒྱལ་བ་སེང་གེའི་སྲས་བདག་གིས། །ང་རྒྱལ་འདི་ལ་གནས་པར་བྱ། །,"I shall conquer all;
None shall conquer me.
I, offspring of the Victor Lion,
Shall abide in this pride."
རྒྱལ་བ་,victory,འགྲོ་ལ་འདོད་བཞིན་རྒྱལ་བའི་འབྲས་བུ་རྫོགས་པར་བྱེད། །,གང་ཞིག་ང་རྒྱལ་དགྲ་ལས་རྒྱལ་ཕྱིར་ང་རྒྱལ་འཆང་། །དེ་ནི་ང་རྒྱལ་ཅན་དང་རྣམ་རྒྱལ་དཔའ་དེ་ཉིད། །གང་ཞིག་ང་རྒྱལ་དགྲ་བདོ་བ་ཡང་ངེས་བཅོམ་སྟེ། །འགྲོ་ལ་འདོད་བཞིན་རྒྱལ་བའི་འབྲས་བུ་རྫོགས་པར་བྱེད། །,"Whoever holds pride to conquer the enemy of pride,
That one is both proud and the truly victorious hero.
Whoever definitively defeats even the challenge of the pride-enemy,
Fulfills the fruit of victory for beings as desired."
རྒྱལ་བ་,Conquerors,རྒྱལ་བས་ཀྱང་ནི་མི་མགུ་ན། །,སེམས་ཅན་མོས་པ་སྣ་ཚོགས་པ། །རྒྱལ་བས་ཀྱང་ནི་མི་མགུ་ན། །བདག་འདྲ་ངན་པས་སྨོས་ཅི་དགོས། །དེ་བས་འཇིག་རྟེན་བསམ་པ་བཏང་། །,"Sentient beings have various dispositions;
Even the Conquerors cannot please them all.
What need to speak of someone inferior like myself?
Therefore, abandon worldly intentions."
འགྲོ་བ་,beings,འགྲོ་བའི་དེད་དཔོན་གཅིག་པུ་ཚད་མེད་བློས། །,འགྲོ་བའི་དེད་དཔོན་གཅིག་པུ་ཚད་མེད་བློས། །ལེགས་པར་ཡོངས་སུ་བརྟགས་ན་རིན་ཆེ་བས། །འགྲོ་བའི་གནས་དང་བྲལ་བར་འདོད་པ་རྣམས། །རིན་ཆེན་བྱང་ཆུབ་སེམས་ལེགས་བརྟན་པར་ཟུང་། །,"The sole guide of beings, with immeasurable mind,
If thoroughly examined well, is precious.
Those who wish to be free from the abodes of beings,
Hold firmly well the precious bodhicitta."
འགྲོ་བ་,go,འགྲོ་བར་འདོད་དང་འགྲོ་བ་ཡི། །བྱེ་བྲག་ཇི་ལྟར་ཤེས་པ་ལྟར།,འགྲོ་བར་འདོད་དང་འགྲོ་བ་ཡི། །བྱེ་བྲག་ཇི་ལྟར་ཤེས་པ་ལྟར། །དེ་བཞིན་མཁས་པས་འདི་གཉིས་ཀྱི། །བྱེ་བྲག་རིམ་བཞིན་ཤེས་པར་བྱ། །,"Just as one understands the distinction
Between desiring to go and actually going,
So too should the wise one understand
The distinction between these two, respectively."
འགྲོ་བ་,destiny,བདག་གི་འགྲོ་བ་ཅི་འདྟར་འགྱུར། །,གལ་ཏེ་དེ་ལྟར་དམ་བཅས་ནས། །ལས་ཀྱིས་བསྒྲུབ་པ་མ་བྱས་ན། །སེམས་ཅན་དེ་དག་ཀུན་བསླུས་པས། །བདག་གི་འགྲོ་བ་ཅི་འདྟར་འགྱུར། །,"If, having made such a vow,
I do not accomplish it through action,
I will have deceived all those beings.
What will my destiny be?"
འགྲོ་བ་,move,སྒྲ་མེད་འཇབ་ཅིང་འགྲོ་བ་ཡིས། །,ཆུ་སྐྱར་བྱི་ལ་ཆོམ་རྐུན་དག །སྒྲ་མེད་འཇབ་ཅིང་འགྲོ་བ་ཡིས། །མངོན་པར་འདོད་པའི་དོན་སྒྲུབ་པ། །ཐུབ་པས་རྟག་ཏུ་དེ་བཞིན་སྤྱད། །,"Otters, cats, and thieves
Move stealthily without sound.
Accomplishing their desired aims,
The Sage always acts likewise."
འགྲོ་བ་,going,ཇི་ལྟར་རླུང་ནི་འགྲོ་བ་དང་། །འོང་བས་ཤིང་བལ་དབང་བསྒྱུར་བ།,ཇི་ལྟར་རླུང་ནི་འགྲོ་བ་དང་། །འོང་བས་ཤིང་བལ་དབང་བསྒྱུར་བ། །དེ་བཞིན་སྤྲོ་བས་དབང་བསྒྱུར་ཏེ། །དེ་ལྟར་ན་ནི་འགྲུབ་པར་འགྱུར། །,"Just as the wind controls cotton
By its going and coming,
Likewise, [one] controls through joy;
Thus, accomplishment will occur."
གནས་,abodes,འགྲོ་བའི་གནས་དང་བྲལ་བར་འདོད་པ་རྣམས། །,འགྲོ་བའི་དེད་དཔོན་གཅིག་པུ་ཚད་མེད་བློས། །ལེགས་པར་ཡོངས་སུ་བརྟགས་ན་རིན་ཆེ་བས། །འགྲོ་བའི་གནས་དང་བྲལ་བར་འདོད་པ་རྣམས། །རིན་ཆེན་བྱང་ཆུབ་སེམས་ལེགས་བརྟན་པར་ཟུང་། །,"The sole guide of beings, with immeasurable mind,
If thoroughly examined well, is precious.
Those who wish to be free from the abodes of beings,
Hold firmly well the precious bodhicitta."
གནས་,abide,སྤྲིན་རྣམས་སོ་སོར་གནས་གྱུར་ཅིག །,དེ་ལས་གཞན་ཡང་མཆོད་པའི་ཚོགས། །རོལ་མོ་དབྱངས་སྙན་ཡིད་འོང་ལྡན། །སེམས་ཅན་སྔག་བསྔལ་ཚིམ་བྱེད་པའི། །སྤྲིན་རྣམས་སོ་སོར་གནས་གྱུར་ཅིག །,"Furthermore, may clouds of offerings,
Music and melodies pleasing to the mind,
That satisfy the sufferings of sentient beings,
Abide separately [for each being]."
གནས་,present,།ཡོ་བྱད་མཁོ་དགུ་སྣ་ཚོགས་སུ། །མདུན་དུ་ཉེ་བར་གནས་གྱུར་ཅིག །,སེམས་ཅན་ཕོངས་ཤིང་དབུལ་བ་ལ། །བདག་ནི་མི་ཟད་གཏེར་གྱུར་ཏེ། །ཡོ་བྱད་མཁོ་དགུ་སྣ་ཚོགས་སུ། །མདུན་དུ་ཉེ་བར་གནས་གྱུར་ཅིག །,"For sentient beings who are destitute and poor,
May I become an inexhaustible treasure.
As various necessities and all that is needed,
May I remain readily present before them."
གནས་,abides,འདི་ནི་བདེ་བའི་མཆོག་ཏུ་ཉེར་གནས་ཏེ། །,འགྲོ་བའི་མགྲོན་པོ་སྲིད་པའི་ལམ་རྒྱུ་ཞིང་། །བདེ་བའི་ལོངས་སྤྱོད་སྤྱད་པར་འདོད་པ་ལ། །འདི་ནི་བདེ་བའི་མཆོག་ཏུ་ཉེར་གནས་ཏེ། །སེམས་ཅན་མགྲོན་ཆེན་ཚིམ་པར་བྱེད་པ་ཡིན། །,"For the guests of beings traveling the path of existence,
Who desire to experience enjoyments of happiness,
This abides as the supreme of happiness,
It is that which satisfies the great guests of sentient beings."
གནས་,abiding,བདག་གི་སེམས་ལ་གནས་བཞིན་དུ། །,བདག་གི་སེམས་ལ་གནས་བཞིན་དུ། །དགའ་མགུར་བདག་ལ་གནོད་བྱེད་པ། །དེ་ལའང་མི་ཁྲོ་བཟོད་པ་ནི། །གནས་མིན་བཟོད་པ་སྨད་པའི་གནས། །,"While abiding in my mind,
Those who joyfully harm me,
Not being angry at them and having patience,
Is inappropriate patience, a cause for criticism."
གནས་,dwell,ཡུལ་གཞན་དག་ཏུ་གནས་ཤིང་ཡོངས་བཟུང་ནས། །,ཐ་མལ་དགྲ་བོ་ཡུལ་ནས་ཕྱུང་ཡང་ནི། །ཡུལ་གཞན་དག་ཏུ་གནས་ཤིང་ཡོངས་བཟུང་ནས། །ནུས་པ་བརྟས་ནས་དེ་ནས་ཕྱིར་ལྡོག་གི །ཉོན་མོངས་དགྲ་ཚུལ་དེ་དང་འདྲ་མ་ཡིན། །,"Although an ordinary enemy, expelled from the country,
May dwell in another land and, having fully grasped it,
Return later after strengthening their power,
The enemy of kleśas does not behave in this way."
གནས་,reside,དེ་ལས་གཞན་ནའང་མིན་ན་འདི་དག་གར་གནས་འགྲོ་བ་ཀུན་གནོད་བྱེད། །,ཉོན་མོངས་རྣམས་ནི་ཡུལ་ན་མི་གནས་དབང་ཚོགས་ལ་མིན་པར་ནའང་མིན། །དེ་ལས་གཞན་ནའང་མིན་ན་འདི་དག་གར་གནས་འགྲོ་བ་ཀུན་གནོད་བྱེད། །འདི་ནི་སྒྱུ་འདྲ་དེ་ཕྱིར་སྙིང་ལ་འཇིགས་སྤོངས་ཤེས་ཕྱིར་བརྩོན་པ་བསྟེན། །དོན་མེད་ཉིད་དུ་བདག་ལ་དམྱལ་སོགས་རྣམས་སུ་ཅི་སྟེ་གནོད་པ་བྱེད། །,"The kleśas do not abide in objects, nor in the sense faculties, nor elsewhere.
Where then do these reside, that harm all beings?
This is like an illusion; therefore, abandon fear in your heart and strive for understanding.
Why do they harm me needlessly in hells and such?"
གནས་,resting,མ་གྲངས་དྲོལ་བའི་ཁྲོད་གནས་ན། །སྒྲིམས་ཏེ་རྨ་ཡི་བག་བྱེད་བཞིན། །,མ་གྲངས་དྲོལ་བའི་ཁྲོད་གནས་ན། །སྒྲིམས་ཏེ་རྨ་ཡི་བག་བྱེད་བཞིན། །སྐྱེ་བོ་ངན་ཁྲོད་གནས་པས་ཀྱང་། །སེམས་ཀྱི་རྨ་འདི་རྟག་ཏུ་བསྲུང་། །,"When resting in the loose comfort of a mother's lap,
One is cautious as if tending a wound.
Likewise, when dwelling among evil people,
One should always guard this wound of the mind."
གནས་,dwelling,སྐྱེ་བོ་ངན་ཁྲོད་གནས་པས་ཀྱང་། །སེམས་ཀྱི་རྨ་འདི་རྟག་ཏུ་བསྲུང་། །,མ་གྲངས་དྲོལ་བའི་ཁྲོད་གནས་ན། །སྒྲིམས་ཏེ་རྨ་ཡི་བག་བྱེད་བཞིན། །སྐྱེ་བོ་ངན་ཁྲོད་གནས་པས་ཀྱང་། །སེམས་ཀྱི་རྨ་འདི་རྟག་ཏུ་བསྲུང་། །,"When resting in the loose comfort of a mother's lap,
One is cautious as if tending a wound.
Likewise, when dwelling among evil people,
One should always guard this wound of the mind."
གནས་,remain,དྲན་པ་ལ་ནི་དེ་མི་གནས། །,ཤེས་བཞིན་མེད་པའི་སེམས་ལྡན་པའི། །ཐོས་དང་བསམས་དང་བསྒོམས་པ་ཡང་། །གློ་རྡོལ་བུམ་པའི་ཆུ་བཞིན་དུ། །དྲན་པ་ལ་ནི་དེ་མི་གནས། །,"For those possessing a mind lacking introspection,
Their hearing, contemplation, and meditation
Like water in a leaky vessel,
Will not remain in mindfulness."
གནས་,stands,གང་ཚེ་དྲན་པ་ཡིད་སྒོ་ནས། །བསྲུང་བའི་དོན་དུ་གནས་གྱུར་པ། །,གང་ཚེ་དྲན་པ་ཡིད་སྒོ་ནས། །བསྲུང་བའི་དོན་དུ་གནས་གྱུར་པ། །དེ་ཚེ་ཤེས་བཞིན་འོང་འགྱུར་ཞིང་། །སོང་བ་དག་ཀྱང་འོང་བར་འགྱུར། །,"When mindfulness stands guard
At the door of the mind,
Then alertness will come,
And even what has gone will return."
གནས་,places,བཞོན་པ་མལ་སྟན་གནས་དག་ཏུ། །བུད་མེད་གཞན་དང་གཅིག་མི་བྱ། །,བཞོན་པ་མལ་སྟན་གནས་དག་ཏུ། །བུད་མེད་གཞན་དང་གཅིག་མི་བྱ། །འཇིག་རྟེན་མ་དད་གྱུར་པ་ཀུན། །མཐོང་དང་དྲིས་ཏེ་སྤང་བར་བྱ། །,"In vehicles, on beds, seats, or [such] places,
One should not be alone with another's wife.
All worldly people who lack faith,
Seeing [this] and asking, one should avoid."
གནས་,established,བདག་གི་རྙེད་པ་འདིར་འདོར་གྱི། །སྡིག་པ་དག་ནི་བརྟན་པར་གནས། །,རྙེད་པའི་བར་ཆད་བྱེད་པའི་ཕྱིར། །གལ་ཏེ་འདི་བདག་མི་འདོད་ན། །བདག་གི་རྙེད་པ་འདིར་འདོར་གྱི། །སྡིག་པ་དག་ནི་བརྟན་པར་གནས། །,"If I do not desire this [practice/teaching] 
Because it creates obstacles to [worldly] gains,
I will discard my gains here [in this life],
While negativities will remain firmly established."
གནས་,live,བདག་ལྟ་ཡུན་རིང་གནས་གྱུར་ཀྱང་། །,བདག་ནི་དེང་ཉིད་ཤི་ཡང་བླའི། །ལོག་འཚོས་ཡུན་རིང་གསོན་མི་རུང་། །བདག་ལྟ་ཡུན་རིང་གནས་གྱུར་ཀྱང་། །འཆི་བའི་སྡུག་བསྔལ་དེ་ཉིད་ཡིན། །,"It is better that I die today itself
Than to live for a long time by wrong livelihood.
Even if I were to live for a long time,
It would still be that very suffering of death."
གནས་,stay,།སྦྱིན་བདག་ཁྱིམ་ན་གནས་གྱུར་པ།,གལ་ཏེ་དེས་དེ་ལས་རྙེད་དམ། །སྦྱིན་བདག་ཁྱིམ་ན་གནས་གྱུར་པ། །ཀུན་དུ་དེ་ཁྱོད་ལ་མེད་ན། །བྱིན་མ་བྱིན་རུང་དེས་ཅི་བྱ། །,"If you obtain it from that, 
Or stay at the benefactor's home,
If you don't have all of that,
What use is it, whether given or not given?"
གནས་,remaining,གཞན་དོན་འཁོར་བར་གནས་ཀྱང་ནི། །,བསོད་ནམས་ཀྱིས་ནི་ལུས་བདེ་ལ། །མཁས་པ་ཡིས་ནི་སེམས་བདེ་ན། །གཞན་དོན་འཁོར་བར་གནས་ཀྱང་ནི། །སྙིང་རྗེ་ཅན་དག་ཅི་སྟེ་སྐྱོ། །,"If through merit the body is at ease,
And through wisdom the mind is at peace,
Even while remaining in samsara for others' benefit,
How could the compassionate ones become weary?"
གནས་,receptacle,སྡུག་བསྔལ་དཔག་ཏུ་མེད་པའི་གནས། །བདག་གོ་ཅི་ཕྱིར་སྙིང་མ་གས། །,ཉེས་ཟད་རྩོམ་པ་དེ་ཡི་ནི། །ཆ་ཡང་བདག་ལ་མ་མཐོང་ན། །སྡུག་བསྔལ་དཔག་ཏུ་མེད་པའི་གནས། །བདག་གོ་ཅི་ཕྱིར་སྙིང་མ་གས། །,"If not even a fraction of that
Endeavor to exhaust faults is seen in me,
Why has my heart not burst
[Being] a receptacle of immeasurable suffering?"
འདོད་པ་,desire,བདེ་བའི་ལོངས་སྤྱོད་སྤྱད་པར་འདོད་པ་ལ། །,འགྲོ་བའི་མགྲོན་པོ་སྲིད་པའི་ལམ་རྒྱུ་ཞིང་། །བདེ་བའི་ལོངས་སྤྱོད་སྤྱད་པར་འདོད་པ་ལ། །འདི་ནི་བདེ་བའི་མཆོག་ཏུ་ཉེར་གནས་ཏེ། །སེམས་ཅན་མགྲོན་ཆེན་ཚིམ་པར་བྱེད་པ་ཡིན། །,"For the guests of beings traveling the path of existence,
Who desire to experience enjoyments of happiness,
This abides as the supreme of happiness,
It is that which satisfies the great guests of sentient beings."
འདོད་པ་,wishing,བསླབ་པ་བསྲུང་བར་འདོད་པ་ཡིས། །རབ་ཏུ་བསྒྲིམས་ནས་སེམས་བསྲུང་སྟེ།,བསླབ་པ་བསྲུང་བར་འདོད་པ་ཡིས། །རབ་ཏུ་བསྒྲིམས་ནས་སེམས་བསྲུང་སྟེ། །སེམས་འདི་བསྲུང་བར་མ་བྱས་ན། །བསླབ་པ་བསྲུང་བར་ཡོང་མི་ནུས། །,"Those wishing to guard the precepts
Should strive diligently to guard the mind.
If one does not guard this mind,
It will be impossible to guard the precepts."
འདོད་པ་,desiring,རྙེད་དང་བཀུར་སྟི་གྲགས་འདོད་པའམ། །,རྙེད་དང་བཀུར་སྟི་གྲགས་འདོད་པའམ། །གཡོག་འཁོར་དོན་དུ་གཉེར་འདོད་པའམ། །བདག་སེམས་རིམ་གྲོ་འདོད་གྱུར་ན། །དེ་ཚེ་ཤིང་བཞིན་གནས་པར་བྱ། །,"If desiring gain, honor, and fame,
Or wishing to acquire a retinue,
Or if one's mind longs for respect,
At that time, one should remain like a tree."
འདོད་པ་,desires,ཕན་ཚུན་མི་མཐུན་བྱིས་པ་ཡི། །འདོད་པ་རྣམས་ཀྱིས་མི་སྐྱོ་ཞིང་།,ཕན་ཚུན་མི་མཐུན་བྱིས་པ་ཡི། །འདོད་པ་རྣམས་ཀྱིས་མི་སྐྱོ་ཞིང་། །ཉོན་མོངས་སྐྱེས་པ་འདི་དག་གི། །སེམས་འདི་བྱུང་སྙམ་བརྩེར་ལྡན་དང་། །,"Not discouraged by the mutually conflicting desires of the immature,
And with compassion thinking, ""This mind has arisen from these afflictions."""
