Word,Translation,Context,Source,Source Translation
རྙེད་པ་,gain,རྙེད་པ་དག་ནི་མང་བྱུང་ཞིང་།,རྙེད་པ་དག་ནི་མང་བྱུང་ཞིང་། །གྲགས་དང་སྙན་པ་བྱུང་གྱུར་ཀྱང་། །རྙེད་དང་གྲགས་པའི་ཚོགས་བཅས་ཏེ། །གང་དུ་འདོང་བའི་གཏོལ་མེད་དོ། །,"Even if you gain many things and become popular and renowned, it is uncertain where you'll go along with all those goods and fame."
རྙེད་པ་,get,སེམས་ཅན་རྙེད་པ་མེད་ལ་སྨོད། །,སེམས་ཅན་རྙེད་པ་མེད་ལ་སྨོད། །རྙེད་པ་ཅན་ལ་མི་སྙན་བརྗོད། །རང་བཞིན་འགྲོགས་དཀའ་དེ་དག་གིས། །དགའ་བ་ཇི་ལྟར་སྐྱེ་བར་འགྱུར། །,They revile people who get nothing And speak ill of those who get much. What pleasure comes from those whose nature Is to be hard to get along with?
འཇིག་རྟེན་,world,འཇིག་རྟེན་བསོད་ནམས་བློ་གྲོས་ཐང་འགའ་འབྱུང་།,ཇི་ལྟར་མཚན་མོ་མུན་ནག་སྤྲིན་རུམ་ན། །གློག་འགྱུ་སྐད་ཅིག་བར་སྣང་སྟོན་པ་ལྟར། །དེ་བཞིན་སངས་རྒྱས་མཐུ་ཡིས་བརྒྱ་ལམ་ན། །འཇིག་རྟེན་བསོད་ནམས་བློ་གྲོས་ཐང་འགའ་འབྱུང་། །,"Just as between the clouds on pitch-black nights, Lightning reveals the heavens for an instant, Thoughts of the merits of the world arise For a rare moment through the buddhas' power."
འཇིག་རྟེན་,worlds,བདེ་གཤེགས་རྣམས་ཀྱི་སྲས་ཞེས་བརྗོད་བྱ་ཞིང་། །འཇིག་རྟེན་ལྷ་མིར་བཅས་པས་ཕྱག་བྱར་འགྱུར། །,བྱང་ཆུབ་སེམས་སྐྱེས་གྱུར་ན་སྐད་ཅིག་གིས། །འཁོར་བའི་བཙོན་རར་བསྡམས་པའི་ཉམ་ཐག་རྣམས། །བདེ་གཤེགས་རྣམས་ཀྱི་སྲས་ཞེས་བརྗོད་བྱ་ཞིང་། །འཇིག་རྟེན་ལྷ་མིར་བཅས་པས་ཕྱག་བྱར་འགྱུར། །,"If they rouse bodhichitta, in an instant the wretched, fettered in samsara's prison, are named the offspring of the sugatas and revered in the worlds of gods and humans."
འཇིག་རྟེན་,people,།འཇིག་རྟེན་མ་དད་གྱུར་པ་ཀུན། །མཐོང་དང་དྲིས་ཏེ་སྤང་བར་བྱ། །,བཞོན་པ་མལ་སྟན་གནས་དག་ཏུ། །བུད་མེད་གཞན་དང་གཅིག་མི་བྱ། །འཇིག་རྟེན་མ་དད་གྱུར་པ་ཀུན། །མཐོང་དང་དྲིས་ཏེ་སྤང་བར་བྱ། །,"Don't be alone with another's spouse on rides, beds, seats, or other places. Observe, inquire, and then give up all that makes people lose their faith."
འཇིག་རྟེན་,worldly,ཉོན་མོངས་དབང་མེད་འཇིག་རྟེན་འདིས། །,ཉོན་མོངས་དབང་མེད་འཇིག་རྟེན་འདིས། །རང་དོན་སྒྲུབ་པར་མི་ནུས་པས། །འགྲོ་བས་བདག་ལྟར་མི་ནུས་ཏེ། །དེ་བས་བདག་གིས་འདི་བྱའོ། །,"The worldly, overcome by afflictions, Cannot accomplish their own good. Beings are not as able as I, And therefore I'll do this myself."
འཇིག་རྟེན་,society,འདི་ནི་འཇིག་རྟེན་ལ་ཆེ་དང་། །,བདག་ནི་ལས་རྣམས་བྱེད་པ་དང་། །འདི་ནི་བདེ་བ་ཉིད་དུ་གནས། །འདི་ནི་འཇིག་རྟེན་ལ་ཆེ་དང་། །བདག་དམན་ཡོན་ཏན་མེད་པར་གྲག །,"“I am the one who does the work, But they live comfortably indeed. They're known in society as great, While it's said I've no qualities."
འཇིག་རྟེན་,World,འཇིག་རྟེན་གྱི་ནི་མགོན་པོས་ཀྱང་། །,གང་ཚེ་སེམས་ཉིད་སྒྱུ་མ་ན། །དེ་ཚེ་གང་ཞིག་གང་གིས་མཐོང་། །འཇིག་རྟེན་གྱི་ནི་མགོན་པོས་ཀྱང་། །སེམས་ཀྱིས་སེམས་མི་མཐོང་ཞེས་གསུངས། །,"If mind itself is illusory, At that time, what is seen by what? And the Protector of the World Has said, “Mind is not seen by mind.”"
སྡིག་པ་,misdeeds,།སྡིག་པ་སྟོབས་ཆེན་ཤིན་ཏུ་མི་བཟད་པ།,དེ་ལྟས་དགེ་བ་ཉམ་ཆུང་ཉིད་ལ་རྟག། །སྡིག་པ་སྟོབས་ཆེན་ཤིན་ཏུ་མི་བཟད་པ། །དེ་ནི་རྫོགས་པའི་བྱང་ཆུབ་སེམས་མིན་པ། །དགེ་གཞན་གང་གིས་ཟིལ་གྱིས་གནོན་པར་འགྱུར། །,"Thus virtues are perpetually weak; The powers of misdeeds are terribly dreadful. Besides the wish for perfect enlightenment, What other virtue triumphs over them?"
སྡིག་པ་,wrongs,སྡིག་པ་ཤིན་ཏུ་མི་བཟད་བྱས་ན་ཡང་། །,སྡིག་པ་ཤིན་ཏུ་མི་བཟད་བྱས་ན་ཡང་། །དཔའ་ལ་བརྟེན་ནས་འཇིགས་པ་ཆེན་པོ་ལྟར། །གང་ལ་བརྟེན་ནས་ཡུད་ཀྱིས་སྒྲོལ་འགྱུར་བ། །དེ་ལ་བག་ཅན་རྣམས་ཀྱིས་ཅིས་མི་བརྟེན། །,"Like those who in great danger, rely on heroes, Why would the careful not rely on that Which liberates them in a single instant, Even if they have done horrendous wrongs?"
སྡིག་པ་,wrong,སྡིག་པ་གཞན་ཡང་སླན་ཆད་མི་བགྱིད་དོ། །,བདག་ནི་ཁྱེད་ཀྱིས་ཡོངས་སུ་བཟུང་བས་ན། །སྲིད་ན་མི་འཇིགས་སེམས་ཅན་ཕན་པ་བགྱིད། །སྔོན་གྱི་སྡིག་ལས་ཡང་དག་འདའ་བགྱིད་ཅིང་། །སྡིག་པ་གཞན་ཡང་སླན་ཆད་མི་བགྱིད་དོ། །,"Because you have accepted me completely, Not fearing existence, I will benefit beings. I will transcend my previous misdeeds And never do another wrong again."
སྡིག་པ་,misdeed,ཞེ་སྡང་ལྟ་བུའི་སྡིག་པ་མེད། །,ཞེ་སྡང་ལྟ་བུའི་སྡིག་པ་མེད། །བཟོད་པ་ལྟ་བུའི་དཀའ་ཐུབ་མེད། །དེ་བས་བཟོད་ལ་ནན་ཏན་དུ། །སྣ་ཚོགས་ཚུལ་དུ་བསྒོམ་པར་བྱ། །,There is no misdeed like hatred; No austerity like patience. So cultivate assiduously Patience in various ways.
སྡིག་པ་,Misdeeds,སྡིག་པ་བྱེད་པ་བདེ་འདོད་ཀྱང་། །,སྡིག་པ་བྱེད་པ་བདེ་འདོད་ཀྱང་། །གང་དང་གང་དུ་འགྲོ་འགྱུར་བ། །དེ་དང་དེར་ནི་སྡིག་པ་དེས། །སྡུག་བསྔལ་མཚོན་གྱིས་རྣམ་པར་འཇོམས། །,"Wherever they go, those who commit Misdeeds, though they want happiness, Will be destroyed because of their wrongs By the weapons of suffering."
བྱང་ཆུབ་,enlightenment,།དེ་ནི་རྫོགས་པའི་བྱང་ཆུབ་སེམས་མིན་པ།,དེ་ལྟས་དགེ་བ་ཉམ་ཆུང་ཉིད་ལ་རྟག། །སྡིག་པ་སྟོབས་ཆེན་ཤིན་ཏུ་མི་བཟད་པ། །དེ་ནི་རྫོགས་པའི་བྱང་ཆུབ་སེམས་མིན་པ། །དགེ་གཞན་གང་གིས་ཟིལ་གྱིས་གནོན་པར་འགྱུར། །,"Thus virtues are perpetually weak; The powers of misdeeds are terribly dreadful. Besides the wish for perfect enlightenment, What other virtue triumphs over them?"
བྱང་ཆུབ་,buddhahood,བྱང་ཆུབ་རྒྱུར་གྱུར་དགེ་བསགས་པ། །དེ་ལ་རྗེས་སུ་ཡི་རང་ངོ་། །,བྱང་ཆུབ་རྒྱུར་གྱུར་དགེ་བསགས་པ། །དེ་ལ་རྗེས་སུ་ཡི་རང་ངོ་། །ལུས་ཅན་འཁོར་བའི་སྡུག་བསྔལ་ལས། །ངེས་པར་ཐར་ལ་ཡི་རང་ངོ་། །,"I rejoice in beings' emancipation From the suffering of samsara, In the protectors' buddhahood, And the bodhisattvas' levels."
བྱང་ཆུབ་,bodhichitta,སྐྱོབ་པ་རྣམས་ཀྱི་བྱང་ཆུབ་དང་། །རྒྱལ་སྲས་ས་ལའང་ཡི་རང་ངོ་། །,སྐྱོབ་པ་རྣམས་ཀྱི་བྱང་ཆུབ་དང་། །རྒྱལ་སྲས་ས་ལའང་ཡི་རང་ངོ་། །སེམས་ཅན་ཐམས་ཅད་བདེ་མཛད་པའི། །ཐུགས་བསྐྱེད་དགེ་བ་རྒྱ་མཚོ་དང་། །སེམས་ཅན་ཕན་པ་མཛད་པ་ལ། །དགའ་བས་རྗེས་སུ་ཡི་རང་ངོ་། །,I rejoice gladly in the ocean Of bodhichitta that brings All sentient beings to happiness And gives them benefit.
བྱང་ཆུབ་,awaken,ཐམས་ཅད་བྱང་ཆུབ་སྐལ་ལྡན་གྱུར། །,གང་དག་བདག་ལ་ཁ་ཟེར་རམ། །གཞན་དག་གནོད་པ་བྱེད་པའམ། །དེ་བཞིན་ཕྱར་ཀ་གཏོང་ཡང་རུང་། །ཐམས་ཅད་བྱང་ཆུབ་སྐལ་ལྡན་གྱུར། །,"May anyone who slanders me, any others who cause harm, and all who criticize me have the fortune to awaken."
བྱང་ཆུབ་,awakened,བདག་གིས་བྱང་ཆུབ་ག་ལ་ཞེས། །སྒྱིད་ལུག་པར་ནི་མི་བྱ་སྟེ།,བདག་གིས་བྱང་ཆུབ་ག་ལ་ཞེས། །སྒྱིད་ལུག་པར་ནི་མི་བྱ་སྟེ། །འདི་ལྟར་དེ་བཞིན་གཤེགས་པ་ནི། །བདེན་པ་གསུང་བས་བདེན་འདི་གསུངས། །,"Don't get demoralized and think, “How is it I could be awakened?” For the Tathagata who speaks The truth has spoken truly thus:"
བྱང་ཆུབ་,enlightened,།བྱང་ཆུབ་སྤྱོད་པ་མ་བཏང་ན།,བདག་ལྟ་རིགས་ཀྱིས་མིར་སྐྱེས་ལ། །ཕན་དང་གནོད་པའི་ངོ་ཤེས་པས། །བྱང་ཆུབ་སྤྱོད་པ་མ་བཏང་ན། །བདག་གིས་བྱང་ཆུབ་ཅིས་མི་འཐོབ། །,"If I, born in the human race, can recognize what helps and harms and don't give up enlightened conduct, why wouldn't I reach enlightenment?"
བྱང་ཆུབ་,Enlightenment,བདག་གིས་བྱང་ཆུབ་སྒྲུབ་པ་ཡི། །སྡུག་བསྔལ་འདི་ནི་ཚོད་ཡོད་དེ། །,བདག་གིས་བྱང་ཆུབ་སྒྲུབ་པ་ཡི། །སྡུག་བསྔལ་འདི་ནི་ཚོད་ཡོད་དེ། །ཟུག་རྔུ་ཁོང་བརླག་གནོད་བསལ་ཕྱིར། །ལུས་རྨ་བཏོད་པའི་སྡུག་བསྔལ་བཞིན། །,"The suffering for me to achieve Enlightenment, though, has a limit, Like pain from an incision made To excise a painful foreign object."
བྱང་ཆུབ་,awakening,།འདོད་ལྡན་བྱང་ཆུབ་སྤྱོད་པ་བས། །སྡུག་བསྔལ་ཆེ་ལ་བྱང་ཆུབ་མེད།,དེ་ཡི་བྱེ་བའི་ཆ་ཙམ་གྱི། །ཚེགས་ཀྱིས་སངས་རྒྱས་ཉིད་འགྲུབ་ན། །འདོད་ལྡན་བྱང་ཆུབ་སྤྱོད་པ་བས། །སྡུག་བསྔལ་ཆེ་ལ་བྱང་ཆུབ་མེད། །,"And cast them to the hells and such— They could be buddhas, but the greedy, Instead of awakened conduct, have Great miseries and no awakening."
བྱང་ཆུབ་,bodhi,སངས་རྒྱས་ཀྱང་ནི་འཁོར་འགྱུར་བས། །བྱང་ཆུབ་སྤྱོད་པས་ཅི་ཞིག་བྱ། །,སངས་རྒྱས་ཀྱང་ནི་འཁོར་འགྱུར་བས། །བྱང་ཆུབ་སྤྱོད་པས་ཅི་ཞིག་བྱ། །རྐྱེན་རྣམས་རྒྱུན་ནི་མ་ཆད་ན། །སྒྱུ་མའང་ལྡོག་པར་མི་འགྱུར་གྱི། །,"“Then even buddhas would transmigrate— Why bother with the way of bodhi?” Unless the continuum of conditions Is severed, illusions will not cease."
བྱང་ཆུབ་,bodhisattva,བདག་གིས་བྱང་ཆུབ་སྤྱོད་པ་ལ། །,བདག་གིས་བྱང་ཆུབ་སྤྱོད་པ་ལ། །འཇུག་པ་རྣམ་པར་བརྩམས་པ་ཡི། །དགེ་བ་གང་དེས་འགྲོ་བ་ཀུན། །བྱང་ཆུབ་སྤྱོད་ལ་འཇུག་པར་ཤོག །,"By the merit of my having written The Way of the Bodhisattva, May every wandering being enter The bodhisattvas' ways."
སེམས་,wish,།དེ་ནི་རྫོགས་པའི་བྱང་ཆུབ་སེམས་མིན་པ།,དེ་ལྟས་དགེ་བ་ཉམ་ཆུང་ཉིད་ལ་རྟག། །སྡིག་པ་སྟོབས་ཆེན་ཤིན་ཏུ་མི་བཟད་པ། །དེ་ནི་རྫོགས་པའི་བྱང་ཆུབ་སེམས་མིན་པ། །དགེ་གཞན་གང་གིས་ཟིལ་གྱིས་གནོན་པར་འགྱུར། །,"Thus virtues are perpetually weak; The powers of misdeeds are terribly dreadful. Besides the wish for perfect enlightenment, What other virtue triumphs over them?"
སེམས་,intent,མི་ལྡོག་པ་ཡི་སེམས་ཀྱིས་སུ། །སེམས་དེ་ཡང་དག་བླངས་གྱུར་པ། །,གང་ནས་བཟུང་སྟེ་སེམས་ཅན་ཁམས། །མཐའ་ཡས་རབ་ཏུ་དགྲོལ་བའི་ཕྱིར། །མི་ལྡོག་པ་ཡི་སེམས་ཀྱིས་སུ། །སེམས་དེ་ཡང་དག་བླངས་གྱུར་པ། །,"But from the moment, when for the sake Of freeing beings in infinite realms, You truly take up this intent With irreversible resolve,"
སེམས་,mind,།རིན་ཆེན་སེམས་ཀྱི་བསོད་ནམས་གང་།,འགྲོ་བ་ཀུན་གྱི་དགའ་བའི་རྒྱུ། །སེམས་ཅན་སྡུག་བསྔལ་རྩིར་གྱུར་པ། །རིན་ཆེན་སེམས་ཀྱི་བསོད་ནམས་གང་། །དེ་ལ་ཇི་ལྟར་གཞལ་གྱིས་ལང་། །,"The cause of every wanderer's joy, The cure for beings' suffering; How could one take the measure of The merit of this precious mind?"
སེམས་,attitude,གང་ལ་སེམས་ཀྱི་དམ་པ་རིན་ཆེན་དེ། །སྐྱེས་པ་དེ་ཡི་སྐུ་ལ་ཕྱག་འཚལ་ཞིང་། །,གང་ལ་སེམས་ཀྱི་དམ་པ་རིན་ཆེན་དེ། །སྐྱེས་པ་དེ་ཡི་སྐུ་ལ་ཕྱག་འཚལ་ཞིང་། །གང་ལ་གནོད་པ་བྱས་ཀྱང་བདེ་འབྲེལ་བ། །བདེ་བའི་འབྱུང་གནས་དེ་ལ་སྐྱབས་སུ་མཆི། །,"I prostrate to the bodies of those in whom This jewel, the sublime attitude, is born. Even harming them will lead to happiness. I go for refuge to the wellsprings of joy."
སེམས་,thought,བདག་ལ་དམིགས་ནས་གང་དག་གི །ཁྲོའམ་དད་པའི་སེམས་བྱུང་བ།,བདག་ལ་དམིགས་ནས་གང་དག་གི །ཁྲོའམ་དད་པའི་སེམས་བྱུང་བ། །དེ་ཉིད་རྟག་ཏུ་དེ་དག་གི །དོན་ཀུན་འགྲུབ་པའི་རྒྱུར་གྱུར་ཅིག །,"When someone thinks of me and has a thought of anger or faith, may that be the cause of what fulfills their every benefit."
སེམས་,resolve,སེམས་ནི་འདི་ལྟར་གཟེངས་བསྟོད་དོ། །,དེ་ལྟར་བློ་དང་ལྡན་པ་ཡིས། །རབ་དང་བྱང་ཆུབ་སེམས་བཟུང་ནས། །མཇུག་ཀྱང་རྒྱས་པར་བྱ་བའི་ཕྱིར། །སེམས་ནི་འདི་ལྟར་གཟེངས་བསྟོད་དོ། །,"Once the intelligent have thus Embraced sincerely bodhichitta, They take delight in their resolve So that it may continue to grow."
སེམས་,minds,དེ་བཞིན་རྨོངས་པས་སེམས་དཀྲུགས་པ། །ལས་རྣམས་ཀུན་ལ་མཐུ་མེད་དོ། །,ནད་ཀྱིས་དཀྲུགས་པའི་མི་དག་ནི། །ལས་རྣམས་ཀུན་ལ་མཐུ་མེད་པ། །དེ་བཞིན་རྨོངས་པས་སེམས་དཀྲུགས་པ། །ལས་རྣམས་ཀུན་ལ་མཐུ་མེད་དོ། །,"People who are beset by illness Have no strength to do anything, And minds beset by ignorance Have no strength to do anything."
སེམས་,thoughts,།ཉོན་མོངས་སྐྱེས་པ་འདི་དག་གི། །སེམས་འདི་བྱུང་སྙམ་བརྩེར་ལྡན་དང་།,ཕན་ཚུན་མི་མཐུན་བྱིས་པ་ཡི། །འདོད་པ་རྣམས་ཀྱིས་མི་སྐྱོ་ཞིང་། །ཉོན་མོངས་སྐྱེས་པ་འདི་དག་གི། །སེམས་འདི་བྱུང་སྙམ་བརྩེར་ལྡན་དང་། །,"I won't despair at the wishes of the childish who don't get along. I will be loving, thinking that such thoughts are due to the afflictions."
སེམས་,Mind,།སེམས་ཁྱོད་ཅི་ཕྱིར་རབ་ཏུ་ཁྲོ།,བརྙས་དང་ཚིག་རྩུབ་སྨྲ་བ་དང་། །མི་སྙན་པ་ཡི་ཚིག་དེ་ཡིས། །ལུས་ལ་གནོད་པར་མི་འགྱུར་ན། །སེམས་ཁྱོད་ཅི་ཕྱིར་རབ་ཏུ་ཁྲོ། །,"Contemptuousness, abusive speech, And words that are unpleasant Inflict no harm upon the body. Mind, why do they incense you?"
སེམས་,mental,མཁས་པ་ཡིས་ནི་སེམས་བདེ་ན། །,བསོད་ནམས་ཀྱིས་ནི་ལུས་བདེ་ལ། །མཁས་པ་ཡིས་ནི་སེམས་བདེ་ན། །གཞན་དོན་འཁོར་བར་གནས་ཀྱང་ནི། །སྙིང་རྗེ་ཅན་དག་ཅི་སྟེ་སྐྱོ། །,"If physical pleasure is from merit And mental pleasure from being wise, Would the compassionate despair To stay in samsara for others' sake?"
སེམས་,consciousness,འདོད་པའི་སེམས་གང་ཡིན་པ་དེ། །རེག་དང་བལྟ་བར་མི་ནུས་ལ། །,འདོད་པའི་སེམས་གང་ཡིན་པ་དེ། །རེག་དང་བལྟ་བར་མི་ནུས་ལ། །གང་ཞིག་ནུས་དེ་ཤེས་པ་མིན། །དོན་མེད་འཁྱུད་དེས་ཅི་ཞིག་བྱ། །,The consciousness that you desire cannot be touched or looked upon. What can be is not consciousness. Why bother with a pointless embrace?
སེམས་,pondering,གཞན་ལ་ཕན་དོན་སེམས་ཤིང་འཆག་པར་བྱེད། །,སྐལ་ལྡན་ཟླ་འོད་ཙནྡན་གྱིས་བསིལ་བའི། །ཡངས་པའི་རྡོ་ལེབ་ཁང་བཟངས་ཉམས་དགའ་བར། །སྒྲ་མེད་ཞི་བའི་ནགས་རླུང་གཡོ་བ་ཡིས། །གཞན་ལ་ཕན་དོན་སེམས་ཤིང་འཆག་པར་བྱེད། །,"On broad flat stones—delightful palaces Cooled by the sandalwood of the moon's rays— The fortunate pace, fanned by a woodland breeze, Serene and silent, pondering other's weal."
སེམས་,meditate,།རྣམ་རྟོག་མེད་པའི་སེམས་ཀྱིས་སུ།,དམན་སོགས་བདག་ཏུ་བྱས་པ་དང་། །གཞན་ཉིད་དུ་ནི་བདག་བྱས་ནས། །རྣམ་རྟོག་མེད་པའི་སེམས་ཀྱིས་སུ། །ཕྲག་དོག་འགྲན་དང་ང་རྒྱལ་བསྒོམ། །,"Make the inferior and so forth yourself and make yourself the other. Then meditate without any thought on envy, rivalry, and pride."
ཚོགས་,multitudes,།འདིས་ནི་ཚད་མེད་སྐྱེ་བོའི་ཚོགས་རྣམས་ཀྱིས། །བདེ་མཆོག་བདེ་བླག་ཉིད་དུ་ཐོབ་པར་བྱེད།,བསྐལ་པ་དུ་མར་རབ་དགོངས་མཛད་པ་ཡི། །ཐུབ་དབང་རྣམས་ཀྱིས་འདི་ཉིད་ཕན་པར་གཟིགས། །འདིས་ནི་ཚད་མེད་སྐྱེ་བོའི་ཚོགས་རྣམས་ཀྱིས། །བདེ་མཆོག་བདེ་བླག་ཉིད་དུ་ཐོབ་པར་བྱེད། །,"The lords of sages, who have contemplated for many aeons, see just this will help. Immeasurable multitudes of beings through this will gain the sublime bliss with ease."
ཚོགས་,sangha,དུས་གསུམ་གཤེགས་པའི་སངས་རྒྱས་ཀུན། །ཆོས་དང་ཚོགས་ཀྱི་མཆོག་བཅས་ལ།,དུས་གསུམ་གཤེགས་པའི་སངས་རྒྱས་ཀུན། །ཆོས་དང་ཚོགས་ཀྱི་མཆོག་བཅས་ལ། །ཞིང་རྡུལ་ཀུན་གྱི་གྲངས་སྙེད་ཀྱི། །ལུས་བཏུད་པ་ཡིས་བདག་ཕྱག་འཚལ། །,"I prostrate, bowing as many bodies As there are atoms in all realms, To all the buddhas of the three times, The dharma, and the sublime sangha."
ཚོགས་,collection,ཡོན་ཏན་མཆོག་ཚོགས་གཅིག་པུ་ཡི། །,ཡོན་ཏན་མཆོག་ཚོགས་གཅིག་པུ་ཡི། །ཡོན་ཏན་ཤས་ཙམ་འགའ་ཞིག་ལ། །སྣང་ནའང་དེ་ལ་མཆོད་དོན་དུ། །ཁམས་གསུམ་ཕུལ་ཡང་ཆུང་བར་འགྱུར། །,Offering even the three realms to those who appear to have a tiny share of the qualities of those who are the unique collection of sublime qualities would be inadequate.
ཚོགས་,accumulations,།ཇི་སྲིད་དུ་ནི་ཚོགས་བསག་བྱ།,མྱུར་བ་ཉིད་དུ་འཆི་འགྱུར་བས། །ཇི་སྲིད་དུ་ནི་ཚོགས་བསག་བྱ། །དེ་ཚེ་ལེ་ལོ་སྤངས་ཀྱང་ནི། །དུས་མ་ཡིན་པར་ཅི་ཞིག་བྱ། །,"You will die soon, so until then Gather the accumulations. For then, when there is no more time To give up sloth, what will you do?"
ཚོགས་,aggregates,རྒྱུད་དང་ཚོགས་ཞེས་བྱ་བ་ནི། །ཕྲེང་བ་དམག་ལ་སོགས་བཞིན་བརྫུན། །,རྒྱུད་དང་ཚོགས་ཞེས་བྱ་བ་ནི། །ཕྲེང་བ་དམག་ལ་སོགས་བཞིན་བརྫུན། །སྡུག་བསྔལ་ཅན་གང་དེ་མེད་པ། །དེས་འདི་སུ་ཞིག་སྤང་བར་འགྱུར། །,"Continua and aggregates, like series, armies, and such, are false. The suffering one does not exist, so who is it that this belongs to?"
ཚོགས་,assemblages,དེ་བཞིན་སོར་མོའི་ཚོགས་ཡིན་ཕྱིར། །ལག་པའང་གང་ཞིག་ཡིན་པར་འགྱུར། །,དེ་བཞིན་སོར་མོའི་ཚོགས་ཡིན་ཕྱིར། །ལག་པའང་གང་ཞིག་ཡིན་པར་འགྱུར། །དེ་ཡང་ཚིགས་ཀྱི་ཚོགས་ཡིན་ཕྱིར། །ཚིགས་ཀྱང་རང་གི་ཆ་ཕྱེ་བས། །,"In the same way, what are the hands, Which are assemblages of fingers? Those are assemblages of knuckles. Dissecting knuckles into their parts,"
ཚོགས་,assemblage,དེ་ལྟར་བདག་མེད་ཚོགས་འདི་ལ། །,ཚོར་པོ་འགའ་ཡང་ཡོད་མིན་ཏེ། །དེས་ན་ཚོར་བ་དེ་ཉིད་མིན། །དེ་ལྟར་བདག་མེད་ཚོགས་འདི་ལ། །འདི་ཡིས་ཅི་སྟེ་གནོད་པར་བྱ། །,"There is no one at all who feels, And feelings therefore are not real. Thus in this egoless assemblage, How then can they cause any harm?"
ཚོགས་,assembled,ཚོགས་ན་མི་སྐྱེ་དབང་མེད་ཅིང་། །དེ་མེད་པར་ནི་སྐྱེ་དབང་མེད། །,གལ་ཏེ་ལྟོས་ན་ཚོགས་པ་ཉིད། །རྒྱུ་ཡིན་འགྱུར་གྱི་དབང་ཕྱུག་མིན། །ཚོགས་ན་མི་སྐྱེ་དབང་མེད་ཅིང་། །དེ་མེད་པར་ནི་སྐྱེ་དབང་མེད། །,"If He's dependent, the assembly Would be the cause, and God would not. When they're assembled, He would have No power to not create, and when They're not, no power to create."
སྡུག་བསྔལ་,miseries,སྲིད་པའི་སྡུག་བསྔལ་བརྒྱ་ཕྲག་གཞོམ་འདོད་ཅིང་། །,སྲིད་པའི་སྡུག་བསྔལ་བརྒྱ་ཕྲག་གཞོམ་འདོད་ཅིང་། །སེམས་ཅན་མི་བདེ་བསལ་བར་འདོད་པ་དང་། །བདེ་མང་བརྒྱ་ཕྲག་སྤྱོད་པར་འདོད་པས་ཀྱང་། །བྱང་ཆུབ་སེམས་ཉིད་རྟག་ཏུ་གཏང་མི་བྱ། །,"No one should ever forsake bodhichitta Who wants to dispel beings' unhappiness, Vanquish the hundreds of miseries of existence, And partake in the many hundreds of joys."
སྡུག་བསྔལ་,suffering,།སེམས་ཅན་སྡུག་བསྔལ་རྩིར་གྱུར་པ།,འགྲོ་བ་ཀུན་གྱི་དགའ་བའི་རྒྱུ། །སེམས་ཅན་སྡུག་བསྔལ་རྩིར་གྱུར་པ། །རིན་ཆེན་སེམས་ཀྱི་བསོད་ནམས་གང་། །དེ་ལ་ཇི་ལྟར་གཞལ་གྱིས་ལང་། །,"The cause of every wanderer's joy, The cure for beings' suffering; How could one take the measure of The merit of this precious mind?"
སྡུག་བསྔལ་,pains,སེམས་ཅན་ཀུན་གྱི་ངན་སོང་གི །སྡུག་བསྔལ་ངལ་སོའི་དགེ་བ་དང་།,སེམས་ཅན་ཀུན་གྱི་ངན་སོང་གི །སྡུག་བསྔལ་ངལ་སོའི་དགེ་བ་དང་། །སྡུག་བསྔལ་ཅན་དག་བདེར་གནས་ལ། །དགའ་བས་རྗེས་སུ་ཡི་རང་ངོ་། །,"Delighted, I rejoice in virtue— Respite from the pains Of lower realms—and in those who suffer Dwelling in happiness."
སྡུག་བསྔལ་,woes,སེམས་ཅན་སྡུག་བསྔལ་མུན་འཐོམས་ལ། །,ཕྱོགས་རྣམས་ཀུན་གྱི་སངས་རྒྱས་ལ། །ཐལ་མོ་སྦྱར་ཏེ་གསོལ་བ་ནི། །སེམས་ཅན་སྡུག་བསྔལ་མུན་འཐོམས་ལ། །ཆོས་ཀྱི་སྒྲོན་མ་སྤར་དུ་གསོལ། །,"With my palms joined, I implore the buddhas In all directions: Light The lamp of dharma in the gloom Of ignorant beings' woes!"
སྡུག་བསྔལ་,torments,ཟས་དང་སྐོམ་གྱི་ཆར་ཕབ་སྟེ། །བཀྲེས་དང་སྐོམ་པའི་སྡུག་བསྔལ་བསལ།,ཟས་དང་སྐོམ་གྱི་ཆར་ཕབ་སྟེ། །བཀྲེས་དང་སྐོམ་པའི་སྡུག་བསྔལ་བསལ། །མུ་གེའི་བསྐལ་པ་བར་མའི་ཚེ། །བདག་ནི་ཟས་དང་སྐོམ་དུ་གྱུར། །,"May showers of food and drink relieve the torments of hunger and thirst. In intermediate aeons of famine, may I become food and drink."
སྡུག་བསྔལ་,suffer,རང་བཞིན་འཆི་བས་སྡུག་བསྔལ་གྱུར་པའི་ཉོན་མོངས་དག །,རང་བཞིན་འཆི་བས་སྡུག་བསྔལ་གྱུར་པའི་ཉོན་མོངས་དག །གཡུལ་ངོར་མདར་ཚེ་ནན་གྱིས་གཞོམ་པར་འདོད་པ་ཡང་། །མདའ་མདུང་མཚོན་གྱིས་ཕོག་པའི་སྡུག་བསྔལ་ཁྱད་བསད་ནས། །དོན་མ་གྲུབ་པར་ཕྱིར་ཕྱོགས་འབྱེར་བར་མི་བྱེད་ན། །,"Once the afflicted, who suffer from a mortal nature, enter the fray of battle with a strong wish to triumph, they scorn the pain of being struck by spears and arrows and won't retreat until they have attained their goal."
