Word,Translation,Context,Source,Source Translation
སྡིག་པ་,negative karma,བདག་ནི་སྡིག་པ་མ་བྱང་བར། །སྔོན་དུ་འགུམ་པར་འགྱུར་དུ་མཆི། །,བདག་ནི་སྡིག་པ་མ་བྱང་བར། །སྔོན་དུ་འགུམ་པར་འགྱུར་དུ་མཆི། །ཇི་ལྟར་འདི་ལས་ངེས་ཐར་བར། །མྱུར་བའི་ཚུལ་གྱིས་བསྐྱབ་ཏུ་གསོལ། །,"Before my negative karma is purified,
I may meet with death.
Please protect me swiftly
So I may surely be freed from this."
སྡིག་པ་,evil deeds,མི་རྟག་ཚེ་འདིའི་ཆེད་དག་ཏུ། །སྡིག་པ་མང་པོ་ཉེ་བར་བསྒྲུབས། །,མགོན་པོ་བག་མེད་བདག་གིས་ནི། །འཇིགས་པ་འདི་འདྲ་མ་འཚལ་ནས། །མི་རྟག་ཚེ་འདིའི་ཆེད་དག་ཏུ། །སྡིག་པ་མང་པོ་ཉེ་བར་བསྒྲུབས། །,"O Protector, through my carelessness,
I did not recognize such dangers.
For the sake of this impermanent life,
I have committed many evil deeds."
སྡིག་པ་,negative actions,དགེ་བ་དག་ཀྱང་མ་བྱས་ལ། །སྡིག་པ་དག་ཀྱང་ཉེར་བསགས་ན། །,དགེ་བ་དག་ཀྱང་མ་བྱས་ལ། །སྡིག་པ་དག་ཀྱང་ཉེར་བསགས་ན། །བསྐལ་པ་བྱེ་བ་བརྒྱར་ཡང་ནི། །བདེ་འགྲོའི་སྒྲ་ཡང་ཐོས་མི་འགྱུར། །,"If one has not done any virtuous deeds,
But has accumulated many negative actions,
Even for a hundred billion eons,
One will not even hear the sound of a higher rebirth."
སྡིག་པ་,wrongdoing,སྡིག་པ་སྤང་ཕྱིར་སྡུག་བསྔལ་མེད། །,སྡིག་པ་སྤང་ཕྱིར་སྡུག་བསྔལ་མེད། །མཁས་པའི་ཕྱིར་ན་མི་དགའ་མེད། །འདི་ལྟར་ལོག་པར་རྟོག་པ་དང་། །སྡིག་པས་སེམས་དང་ལུས་ལ་གནོད། །,"To abandon wrongdoing, there is no suffering.
For the wise, there is no displeasure.
In this way, wrong views and
Wrongdoing harm both mind and body."
སྡིག་པ་,negative,།སྡིག་པ་སྤྱོད་ལས་འབྱུང་བར་འགྱུར། །,སྡུག་བསྔལ་ཡིད་མི་བདེ་བ་དང་། །འཇིགས་པ་རྣམ་པ་སྣ་ཚོགས་དང་། །འདོད་པ་རྣམས་དང་བྲལ་བ་ནི། །སྡིག་པ་སྤྱོད་ལས་འབྱུང་བར་འགྱུར། །,"Suffering, mental unhappiness,
Various kinds of fears,
And separation from desired objects -
These arise from engaging in negative actions."
སྡིག་པ་,sins,སྡིག་པ་རྣམས་སམ་གྲགས་མིན་ལའང་། །གང་གི་དོན་དུ་མ་འཛེམས་པར། །,ཕོ་ཉ་ཕོ་ཉ་མོ་ཡིས་སྔོན། །གང་ཕྱིར་དུ་མར་གསོལ་བཏབ་ཅིང་། །སྡིག་པ་རྣམས་སམ་གྲགས་མིན་ལའང་། །གང་གི་དོན་དུ་མ་འཛེམས་པར། །,"Previously, through many messengers and envoys,
For whatever purpose supplications were made.
For the sake of sins or even ill repute,
Without hesitation, for whatever aim."
སེམས་,mind,།དེ་ནི་རྫོགས་པའི་བྱང་ཆུབ་སེམས་མིན་པ།,དེ་ལྟས་དགེ་བ་ཉམ་ཆུང་ཉིད་ལ་རྟག། །སྡིག་པ་སྟོབས་ཆེན་ཤིན་ཏུ་མི་བཟད་པ། །དེ་ནི་རྫོགས་པའི་བྱང་ཆུབ་སེམས་མིན་པ། །དགེ་གཞན་གང་གིས་ཟིལ་གྱིས་གནོན་པར་འགྱུར། །,"Therefore, virtue is always weak and feeble,
While evil is extremely powerful and unbearable.
Except for the mind of perfect enlightenment,
What other virtue could overcome it?"
སེམས་,thoughts,རང་གི་དོན་དུ་འདི་འདྲའི་སེམས། །,སེམས་ཅན་དེ་དག་ཉིད་ལ་སྔོན། །རང་གི་དོན་དུ་འདི་འདྲའི་སེམས། །རྨི་ལམ་དུ་ཡང་མ་རྨིས་ན། །གཞན་གྱི་དོན་དུ་ག་ལ་སྐྱེ། །,"These sentient beings themselves
Have never even dreamed such thoughts
For their own sake in the past,
So how could they arise for others' sake?"
སེམས་,minds,དེ་བཞིན་རྨོངས་པས་སེམས་དཀྲུགས་པ། །ལས་རྣམས་ཀུན་ལ་མཐུ་མེད་དོ། །,ནད་ཀྱིས་དཀྲུགས་པའི་མི་དག་ནི། །ལས་རྣམས་ཀུན་ལ་མཐུ་མེད་པ། །དེ་བཞིན་རྨོངས་པས་སེམས་དཀྲུགས་པ། །ལས་རྣམས་ཀུན་ལ་མཐུ་མེད་དོ། །,"Just as those afflicted by illness
Are powerless in all their actions,
Likewise those whose minds are disturbed by ignorance
Are powerless in all their actions."
སེམས་,mental,དེ་ནི་སེམས་ཀྱི་ངང་བརྟན་དང་། །སྡར་མའི་ཚུལ་ལས་གྱུར་པ་ཡིན།,དེ་ནི་སེམས་ཀྱི་ངང་བརྟན་དང་། །སྡར་མའི་ཚུལ་ལས་གྱུར་པ་ཡིན། །དེ་བས་གནོད་པ་ཁྱད་བསད་ཅིང་། །སྡུག་བསྔལ་རྣམས་ཀྱིས་མི་ཚུགས་བྱོས། །,"That is due to mental stability
And the nature of being accustomed.
Therefore, disregard harms
And be unaffected by sufferings."
སེམས་,contemplating,གཞན་ལ་ཕན་དོན་སེམས་ཤིང་འཆག་པར་བྱེད། །,སྐལ་ལྡན་ཟླ་འོད་ཙནྡན་གྱིས་བསིལ་བའི། །ཡངས་པའི་རྡོ་ལེབ་ཁང་བཟངས་ཉམས་དགའ་བར། །སྒྲ་མེད་ཞི་བའི་ནགས་རླུང་གཡོ་བ་ཡིས། །གཞན་ལ་ཕན་དོན་སེམས་ཤིང་འཆག་པར་བྱེད། །,"On a spacious stone terrace, delightfully cool
With moonlight and sandalwood,
Moved by the silent, peaceful forest breeze,
One walks while contemplating how to benefit others."
ཚོགས་,multitudes,།འདིས་ནི་ཚད་མེད་སྐྱེ་བོའི་ཚོགས་རྣམས་ཀྱིས། །བདེ་མཆོག་བདེ་བླག་ཉིད་དུ་ཐོབ་པར་བྱེད།,བསྐལ་པ་དུ་མར་རབ་དགོངས་མཛད་པ་ཡི། །ཐུབ་དབང་རྣམས་ཀྱིས་འདི་ཉིད་ཕན་པར་གཟིགས། །འདིས་ནི་ཚད་མེད་སྐྱེ་བོའི་ཚོགས་རྣམས་ཀྱིས། །བདེ་མཆོག་བདེ་བླག་ཉིད་དུ་ཐོབ་པར་བྱེད། །,"The mighty sages, contemplating deeply for many eons,
Have seen this very thing to be beneficial.
Through this, countless multitudes of beings
Will easily attain supreme bliss."
ཚོགས་,Assembly,ཆོས་དང་ཚོགས་ཀྱི་མཆོག་བཅས་ལ། །,དུས་གསུམ་གཤེགས་པའི་སངས་རྒྱས་ཀུན། །ཆོས་དང་ཚོགས་ཀྱི་མཆོག་བཅས་ལ། །ཞིང་རྡུལ་ཀུན་གྱི་གྲངས་སྙེད་ཀྱི། །ལུས་བཏུད་པ་ཡིས་བདག་ཕྱག་འཚལ། །,"To all the Buddhas of the three times,
Along with the supreme Dharma and Assembly,
I prostrate with bodies as numerous
As atoms in all realms and pay homage."
ཚོགས་,sangha,ཆོས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཡི། །ཚོགས་ལའང་དེ་བཞིན་སྐྱབས་སུ་མཆི། །,བྱང་ཆུབ་སྙིང་པོར་མཆིས་ཀྱི་བར། །སངས་རྒྱས་རྣམས་ལ་སྐྱབས་སུ་མཆི། །ཆོས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཡི། །ཚོགས་ལའང་དེ་བཞིན་སྐྱབས་སུ་མཆི། །,"Until I reach enlightenment's essence,
I go for refuge to the buddhas.
I go for refuge to the dharma
And sangha of bodhisattvas too."
ཚོགས་,forces,གནོད་པའི་ཚོགས་རབ་འཕེལ་བའི་རྒྱུ་གཅིག་པུ། །,དེ་ལྟར་ཡུན་རིང་རྒྱུན་ཆགས་དགྲར་གྱུར་པ། །གནོད་པའི་ཚོགས་རབ་འཕེལ་བའི་རྒྱུ་གཅིག་པུ། །བདག་གི་སྙིང་ལ་ངེས་པར་གནས་འཆའ་ན། །འཁོར་བར་འཇིགས་མེད་དགའ་བར་ག་ལ་འགྱུར། །,"If that which has long been a constant enemy,
The sole cause of an increase in harmful forces,
Definitely takes up residence in my heart,
How could I be fearless and joyful in samsara?"
ཚོགས་,mass,ཉོན་མོངས་ཚོགས་ཀྱིས་མི་ཚུགས་བྱ། །,ཉོན་མོངས་ཕྱོགས་ཀྱི་ཁྲོད་གནས་ན། །རྣམ་པ་སྟོང་དུ་སྲན་གཟུགས་ཏེ། །ཝ་ལ་སོགས་པས་སེང་གེ་བཞིན། །ཉོན་མོངས་ཚོགས་ཀྱིས་མི་ཚུགས་བྱ། །,"When dwelling amidst afflictive emotions,
Be patient in a thousand ways,
Like a lion among jackals and such.
Do not be overcome by the mass of afflictions."
ཚོགས་,accumulations,རྙེད་དང་གྲགས་པའི་ཚོགས་བཅས་ཏེ། །,རྙེད་པ་དག་ནི་མང་བྱུང་ཞིང་། །གྲགས་དང་སྙན་པ་བྱུང་གྱུར་ཀྱང་། །རྙེད་དང་གྲགས་པའི་ཚོགས་བཅས་ཏེ། །གང་དུ་འདོང་བའི་གཏོལ་མེད་དོ། །,"Though many gains may come and fame and praise arise,
There is no certainty where one will go
With all these accumulations of
Attainments, renown, and accolades."
སྡུག་བསྔལ་,sufferings,སྲིད་པའི་སྡུག་བསྔལ་བརྒྱ་ཕྲག་གཞོམ་འདོད་ཅིང་། །,སྲིད་པའི་སྡུག་བསྔལ་བརྒྱ་ཕྲག་གཞོམ་འདོད་ཅིང་། །སེམས་ཅན་མི་བདེ་བསལ་བར་འདོད་པ་དང་། །བདེ་མང་བརྒྱ་ཕྲག་སྤྱོད་པར་འདོད་པས་ཀྱང་། །བྱང་ཆུབ་སེམས་ཉིད་རྟག་ཏུ་གཏང་མི་བྱ། །,"Wishing to destroy the hundred sufferings of existence,
Desiring to dispel the unhappiness of beings,
And longing to experience hundreds of joys,
Never abandon bodhichitta."
སྡུག་བསྔལ་,suffering,སེམས་ཅན་སྡུག་བསྔལ་རྩིར་གྱུར་པ། །,འགྲོ་བ་ཀུན་གྱི་དགའ་བའི་རྒྱུ། །སེམས་ཅན་སྡུག་བསྔལ་རྩིར་གྱུར་པ། །རིན་ཆེན་སེམས་ཀྱི་བསོད་ནམས་གང་། །དེ་ལ་ཇི་ལྟར་གཞལ་གྱིས་ལང་། །,"The cause of joy for all beings,
The nectar that relieves suffering creatures,
The merit of this precious mind -
How could it ever be measured?"
སྡུག་བསྔལ་,pain,མདའ་མདུང་མཚོན་གྱིས་ཕོག་པའི་སྡུག་བསྔལ་ཁྱད་བསད་ནས། །,རང་བཞིན་འཆི་བས་སྡུག་བསྔལ་གྱུར་པའི་ཉོན་མོངས་དག །གཡུལ་ངོར་མདར་ཚེ་ནན་གྱིས་གཞོམ་པར་འདོད་པ་ཡང་། །མདའ་མདུང་མཚོན་གྱིས་ཕོག་པའི་སྡུག་བསྔལ་ཁྱད་བསད་ནས། །དོན་མ་གྲུབ་པར་ཕྱིར་ཕྱོགས་འབྱེར་བར་མི་བྱེད་ན། །,"Those who wish to forcefully destroy at the end of life
The afflictions that cause suffering due to the nature of death,
Disregarding the pain of being struck by arrows, spears and weapons,
Do not turn back and flee without accomplishing their purpose on the battlefield."
སྡུག་བསྔལ་,torments,དེས་ན་དམྱལ་བའི་སྡུག་བསྔལ་རྒྱུ། །ཁྲོ་བ་ཅི་སྟེ་བཟློག་མི་བྱེད། །,ད་ལྟའི་སྡུག་བསྔལ་འདི་ཙམ་ལའང་། །བདག་གིས་བཟོད་པར་མི་ནུས་ན། །དེས་ན་དམྱལ་བའི་སྡུག་བསྔལ་རྒྱུ། །ཁྲོ་བ་ཅི་སྟེ་བཟློག་མི་བྱེད། །,"If I cannot even endure
This much present suffering,
Then why do I not restrain anger,
The cause of hellish torments?"
སྡུག་བསྔལ་,suffer,འདོད་ལྡན་བྱང་ཆུབ་སྤྱོད་པ་བས། །སྡུག་བསྔལ་ཆེ་ལ་བྱང་ཆུབ་མེད། །,དེ་ཡི་བྱེ་བའི་ཆ་ཙམ་གྱི། །ཚེགས་ཀྱིས་སངས་རྒྱས་ཉིད་འགྲུབ་ན། །འདོད་ལྡན་བྱང་ཆུབ་སྤྱོད་པ་བས། །སྡུག་བསྔལ་ཆེ་ལ་བྱང་ཆུབ་མེད། །,"If buddhahood could be achieved
With just a fraction of such effort,
Those who desire enlightenment
Would suffer greatly with no result."
གཞོམ་,destroy,སྲིད་པའི་སྡུག་བསྔལ་བརྒྱ་ཕྲག་གཞོམ་འདོད་ཅིང་། །,སྲིད་པའི་སྡུག་བསྔལ་བརྒྱ་ཕྲག་གཞོམ་འདོད་ཅིང་། །སེམས་ཅན་མི་བདེ་བསལ་བར་འདོད་པ་དང་། །བདེ་མང་བརྒྱ་ཕྲག་སྤྱོད་པར་འདོད་པས་ཀྱང་། །བྱང་ཆུབ་སེམས་ཉིད་རྟག་ཏུ་གཏང་མི་བྱ། །,"Wishing to destroy the hundred sufferings of existence,
Desiring to dispel the unhappiness of beings,
And longing to experience hundreds of joys,
Never abandon bodhichitta."
གཞོམ་,overcome,དེ་དག་གཞོམ་གྱིས་ཡོང་མི་ལང་། །,སེམས་ཅན་མི་སྲུན་ནམ་མཁའ་བཞིན། །དེ་དག་གཞོམ་གྱིས་ཡོང་མི་ལང་། །ཁྲོ་བའི་སེམས་འདི་གཅིག་བཅོམ་ན། །དགྲ་དེ་ཐམས་ཅད་ཆོམས་དང་འདྲ། །,"Unruly beings are as limitless as space;
They cannot all be overcome.
But if the mind of anger is defeated,
All enemies will be defeated as well."
གཞོམ་,harmed,ཡིད་ནི་ལུས་ཅན་མ་ཡིན་པས། །སུས་ཀྱང་གང་དུའང་གཞོམ་མི་ནུས། །,ཡིད་ནི་ལུས་ཅན་མ་ཡིན་པས། །སུས་ཀྱང་གང་དུའང་གཞོམ་མི་ནུས། །ལུས་ལ་མངོན་པར་ཞེན་པས་ན། །ལུས་ནི་སྡུག་བསྔལ་དག་གིས་གནོད། །,"Since the mind is not physical,
It cannot be harmed by anyone anywhere.
But due to attachment to the body,
The body is afflicted by sufferings."
གཞོམ་,eliminate,།དེ་བས་སྡུག་བསྔལ་མང་པོ་དག །གཞོམ་ཕྱིར་མི་བདེ་ཆུང་བཟོད་བྱ།,སྨན་པ་ཀུན་ཀྱང་གསོ་དཔྱད་ཀྱི། །མི་བདེ་བ་ཡིས་ནད་མེད་བྱེད། །དེ་བས་སྡུག་བསྔལ་མང་པོ་དག །གཞོམ་ཕྱིར་མི་བདེ་ཆུང་བཟོད་བྱ། །,"All physicians treat illness
Through uncomfortable remedies.
Therefore, to eliminate many sufferings,
One should endure minor discomforts."
གཞོམ་,conquer,དེ་བས་སེམས་ནི་བརྟན་པ་ཡིས། །ལྟུང་བ་རྣམས་ནི་གཞོམ་བྱ་སྟེ།,དེ་བས་སེམས་ནི་བརྟན་པ་ཡིས། །ལྟུང་བ་རྣམས་ནི་གཞོམ་བྱ་སྟེ། །བདག་ནི་ལྟུང་བས་ཕམ་བྱས་ན། །ཁམས་གསུམ་རྒྱལ་འདོད་བཞད་གད་འགྱུར། །,"Therefore, with a steadfast mind,
One should conquer all downfalls.
If I am defeated by downfalls,
My wish to conquer the three realms becomes laughable."
སེམས་ཅན་,beings,སེམས་ཅན་མི་བདེ་བསལ་བར་འདོད་པ་དང་། །,སྲིད་པའི་སྡུག་བསྔལ་བརྒྱ་ཕྲག་གཞོམ་འདོད་ཅིང་། །སེམས་ཅན་མི་བདེ་བསལ་བར་འདོད་པ་དང་། །བདེ་མང་བརྒྱ་ཕྲག་སྤྱོད་པར་འདོད་པས་ཀྱང་། །བྱང་ཆུབ་སེམས་ཉིད་རྟག་ཏུ་གཏང་མི་བྱ། །,"Wishing to destroy the hundred sufferings of existence,
Desiring to dispel the unhappiness of beings,
And longing to experience hundreds of joys,
Never abandon bodhichitta."
སེམས་ཅན་,sentient beings,གང་ནས་བཟུང་སྟེ་སེམས་ཅན་ཁམས། །མཐའ་ཡས་རབ་ཏུ་དགྲོལ་བའི་ཕྱིར། །,གང་ནས་བཟུང་སྟེ་སེམས་ཅན་ཁམས། །མཐའ་ཡས་རབ་ཏུ་དགྲོལ་བའི་ཕྱིར། །མི་ལྡོག་པ་ཡི་སེམས་ཀྱིས་སུ། །སེམས་དེ་ཡང་དག་བླངས་གྱུར་པ། །,"From this moment on, in order to liberate
The infinite realms of sentient beings,
With an unwavering mind,
I genuinely generate that resolve."
སེམས་ཅན་,sentient being,སེམས་ཅན་རེ་རེའི་མི་བདེ་བ། །དཔག་ཏུ་མེད་པ་བསལ་འདོད་ཅིང་། །,སེམས་ཅན་རེ་རེའི་མི་བདེ་བ། །དཔག་ཏུ་མེད་པ་བསལ་འདོད་ཅིང་། །རེ་རེའང་ཡོན་ཏན་དཔག་མེད་དུ། །བསྒྲུབ་པར་འདོད་པ་སྨོས་ཅི་དགོས། །,"Wishing to remove the immeasurable sufferings
Of each and every sentient being,
And to establish each one
In boundless qualities—what need is there to mention?"
སེམས་ཅན་,creatures,སེམས་ཅན་སྡུག་བསྔལ་རྩིར་གྱུར་པ། །,འགྲོ་བ་ཀུན་གྱི་དགའ་བའི་རྒྱུ། །སེམས་ཅན་སྡུག་བསྔལ་རྩིར་གྱུར་པ། །རིན་ཆེན་སེམས་ཀྱི་བསོད་ནམས་གང་། །དེ་ལ་ཇི་ལྟར་གཞལ་གྱིས་ལང་། །,"The cause of joy for all beings,
The nectar that relieves suffering creatures,
The merit of this precious mind -
How could it ever be measured?"
སེམས་ཅན་,being,སེམས་ཅན་གཅིག་གི་བདེ་བ་ཡང་། །བཤིག་ན་བདག་ཉིད་ཉམས་འགྱུར་ན།,སེམས་ཅན་གཅིག་གི་བདེ་བ་ཡང་། །བཤིག་ན་བདག་ཉིད་ཉམས་འགྱུར་ན། །ནམ་མཁའ་མ་ལུས་མཐའ་ཀླས་པའི། །ལུས་ཅན་བདེ་བཤིག་སྨོས་ཅི་དགོས། །,"If destroying even one being's happiness
Would cause oneself to decline,
What need is there to mention destroying
The happiness of limitless beings filling space?"
སེམས་ཅན་,Beings,སེམས་ཅན་མོས་པ་སྣ་ཚོགས་པ། །རྒྱལ་བས་ཀྱང་ནི་མི་མགུ་ན། །,སེམས་ཅན་མོས་པ་སྣ་ཚོགས་པ། །རྒྱལ་བས་ཀྱང་ནི་མི་མགུ་ན། །བདག་འདྲ་ངན་པས་སྨོས་ཅི་དགོས། །དེ་བས་འཇིག་རྟེན་བསམ་པ་བཏང་། །,"Even the Victorious Ones cannot please
Beings of various dispositions.
What need to mention one as lowly as myself?
Therefore, abandon worldly thoughts."
སེམས་ཅན་,those,སེམས་ཅན་རྙེད་པ་མེད་ལ་སྨོད། །,སེམས་ཅན་རྙེད་པ་མེད་ལ་སྨོད། །རྙེད་པ་ཅན་ལ་མི་སྙན་བརྗོད། །རང་བཞིན་འགྲོགས་དཀའ་དེ་དག་གིས། །དགའ་བ་ཇི་ལྟར་སྐྱེ་བར་འགྱུར། །,"They disparage those without possessions,
And speak harshly to those who have wealth.
How can joy arise
From those who are difficult to associate with by nature?"
བདེ་,joys,བདེ་མང་བརྒྱ་ཕྲག་སྤྱོད་པར་འདོད་པས་ཀྱང་། །,སྲིད་པའི་སྡུག་བསྔལ་བརྒྱ་ཕྲག་གཞོམ་འདོད་ཅིང་། །སེམས་ཅན་མི་བདེ་བསལ་བར་འདོད་པ་དང་། །བདེ་མང་བརྒྱ་ཕྲག་སྤྱོད་པར་འདོད་པས་ཀྱང་། །བྱང་ཆུབ་སེམས་ཉིད་རྟག་ཏུ་གཏང་མི་བྱ། །,"Wishing to destroy the hundred sufferings of existence,
Desiring to dispel the unhappiness of beings,
And longing to experience hundreds of joys,
Never abandon bodhichitta."
བདེ་,happiness,སེམས་ཅན་མ་ལུས་ཐམས་ཅད་ཀྱི། །བདེ་དོན་བརྩོན་པ་སྨོས་ཅི་དགོས། །,ཕན་པར་བསམས་པ་ཙམ་གྱིས་ཀྱང་། །སངས་རྒྱས་མཆོད་ལས་ཁྱད་འཕགས་ན། །སེམས་ཅན་མ་ལུས་ཐམས་ཅད་ཀྱི། །བདེ་དོན་བརྩོན་པ་སྨོས་ཅི་དགོས། །,"Even by merely thinking to benefit others,
One surpasses making offerings to Buddhas.
So what need is there to mention
Striving for the welfare and happiness of all beings without exception?"
བདེ་,comfortable,འཇིགས་དང་དགའ་སྟོན་སོགས་འབྲེལ་བར། །གལ་ཏེ་མི་ནུས་ཅི་བདེར་བྱ། །,འཇིགས་དང་དགའ་སྟོན་སོགས་འབྲེལ་བར། །གལ་ཏེ་མི་ནུས་ཅི་བདེར་བྱ། །འདི་ལྟར་སྦྱིན་པའི་དུས་དག་ཏུ། །ཚུལ་ཁྲིམས་བཏང་སྙོམས་བྱ་བར་གསུངས། །,"If unable to connect with fears, celebrations and so on,
Do whatever is comfortable.
Thus, at times of giving,
It is taught to be indifferent to moral discipline."
བདེ་,happy,གང་ཞིག་བསྒྲིམས་ཏེ་ཁྲོ་འཇོམས་པ། །དེ་ནི་འདི་དང་གཞན་དུ་བདེ། །,ཁྲོ་བའི་དགྲ་ཡིས་དེ་ལ་སོགས། །སྡུག་བསྔལ་དག་ནི་བྱེད་པར་འགྱུར། །གང་ཞིག་བསྒྲིམས་ཏེ་ཁྲོ་འཇོམས་པ། །དེ་ནི་འདི་དང་གཞན་དུ་བདེ། །,"The enemy of anger and such
Will cause suffering and misery.
One who strives to conquer anger
Will be happy here and hereafter."
བདེ་,pleasures,།ཡུན་རིང་དུས་སུ་བདེ་སྤྱད་ཀྱང་།,རྙེད་པ་མང་པོ་ཐོབ་གྱུར་ཏེ། །ཡུན་རིང་དུས་སུ་བདེ་སྤྱད་ཀྱང་། །ཆོམ་པོས་ཕྲོགས་པ་ཇི་བཞིན་དུ། །སྒྲེན་མོ་ལག་པ་སྟོང་པར་འགྲོ། །,"Though one may obtain many riches
And enjoy pleasures for a long time,
Like being robbed by thieves,
One goes naked and empty-handed."
བདེ་,bliss,གལ་ཏེ་དགའ་བའི་བདེ་ཐོབ་ན། །,གཞན་གྱིས་ཡོན་ཏན་ལྡན་བསྟོད་ནས། །གལ་ཏེ་དགའ་བའི་བདེ་ཐོབ་ན། །ཡིད་ཁྱོད་ཀྱང་ནི་དེ་བསྟོད་ནས། །ཅི་ཕྱིར་དེ་ལྟར་དགའ་མི་བྱེད། །,"If you obtain the bliss of joy
When others praise those with good qualities,
Then mind, by praising them yourself as well,
Why do you not likewise feel such joy?"
བདེ་,comfort,།ཤ་ནི་དེས་ཀོ་སུ་ལ་བདེ།,གྲགས་པའི་དོན་དུ་ནོར་ཤོར་ཅིང་། །བདག་ཉིད་ཀྱང་ནི་གསོད་བྱེད་ན། །ཚིག་འབྲུ་རྣམས་ཀྱིས་ཅི་ཞིག་བྱ། །ཤ་ནི་དེས་ཀོ་སུ་ལ་བདེ། །,"For the sake of fame, one loses wealth
And even destroys oneself.
What use are mere words then?
Whose flesh is comforted by this?"
བདེ་,ease,བསོད་ནམས་ཀྱིས་ནི་ལུས་བདེ་ལ། །,བསོད་ནམས་ཀྱིས་ནི་ལུས་བདེ་ལ། །མཁས་པ་ཡིས་ནི་སེམས་བདེ་ན། །གཞན་དོན་འཁོར་བར་གནས་ཀྱང་ནི། །སྙིང་རྗེ་ཅན་དག་ཅི་སྟེ་སྐྱོ། །,"Through merit, the body is at ease;
Through wisdom, the mind is at peace.
Though dwelling in samsara for others' sake,
How could the compassionate ones grow weary?"
བདེ་,peace,མཁས་པ་ཡིས་ནི་སེམས་བདེ་ན། །,བསོད་ནམས་ཀྱིས་ནི་ལུས་བདེ་ལ། །མཁས་པ་ཡིས་ནི་སེམས་བདེ་ན། །གཞན་དོན་འཁོར་བར་གནས་ཀྱང་ནི། །སྙིང་རྗེ་ཅན་དག་ཅི་སྟེ་སྐྱོ། །,"Through merit, the body is at ease;
Through wisdom, the mind is at peace.
Though dwelling in samsara for others' sake,
How could the compassionate ones grow weary?"
བདེ་,joy,དགའ་སྟོན་ཆེན་པོའི་བདེ་མ་བྱིན། །,བདག་གིས་བཅོམ་ལྡན་མ་མཆོད་ཅིང་། །དགའ་སྟོན་ཆེན་པོའི་བདེ་མ་བྱིན། །བསྟན་ལ་བྱ་བ་མ་བྱས་དང་། །དབུལ་པོའི་བསམ་པ་རྫོགས་མ་བྱས། །,"I have not made offerings to the Blessed One,
Nor given the joy of a great festival.
I have not worked for the doctrine,
Nor fulfilled the wishes of the poor."
སྤྱོད་པ་,experience,བདེ་མང་བརྒྱ་ཕྲག་སྤྱོད་པར་འདོད་པས་ཀྱང་། །,སྲིད་པའི་སྡུག་བསྔལ་བརྒྱ་ཕྲག་གཞོམ་འདོད་ཅིང་། །སེམས་ཅན་མི་བདེ་བསལ་བར་འདོད་པ་དང་། །བདེ་མང་བརྒྱ་ཕྲག་སྤྱོད་པར་འདོད་པས་ཀྱང་། །བྱང་ཆུབ་སེམས་ཉིད་རྟག་ཏུ་གཏང་མི་བྱ། །,"Wishing to destroy the hundred sufferings of existence,
Desiring to dispel the unhappiness of beings,
And longing to experience hundreds of joys,
Never abandon bodhichitta."
སྤྱོད་པ་,conduct,ཐུགས་རྗེས་སྤྱོད་པ་མ་འཁྲུལ་བ། །སྤྱན་རས་གཟིགས་མགོན་དེ་ལ་ཡང་། །,ཐུགས་རྗེས་སྤྱོད་པ་མ་འཁྲུལ་བ། །སྤྱན་རས་གཟིགས་མགོན་དེ་ལ་ཡང་། །ཉམ་ཐག་ང་རོས་འོ་དོད་འབོད། །སྡིག་ལྡན་བདག་ལ་བསྐྱབ་ཏུ་གསོལ། །,"To the compassionate protector Avalokiteshvara,
Whose conduct is unerring,
I cry out with the anguished voice of one in distress.
Please protect this sinful one, I beseech you!"
སྤྱོད་པ་,practice,དམ་པའི་ཆོས་ནི་སྤྱོད་པའི་ལུས། །ཕྲན་ཚེགས་ཆེད་དུ་གནོད་མི་བྱ།,དམ་པའི་ཆོས་ནི་སྤྱོད་པའི་ལུས། །ཕྲན་ཚེགས་ཆེད་དུ་གནོད་མི་བྱ། །དེ་ལྟར་བྱས་ན་སེམས་ཅན་གྱི། །བསམ་པ་མྱུར་དུ་རྫོགས་པར་འགྱུར། །,"The holy Dharma is the body of practice.
Do not harm it for trivial reasons.
If you act in this way,
The aspirations of sentient beings will be quickly fulfilled."
སྤྱོད་པ་,deeds,།བསོད་ནམས་མ་ཡིན་སྤྱོད་པ་ཡིས།,ཁ་ཅིག་འགག་ཅིང་གཡང་སར་མཆོང་། །དུག་དང་མི་འཕྲོད་ཟ་བ་དང་། །བསོད་ནམས་མ་ཡིན་སྤྱོད་པ་ཡིས། །རང་ལ་གནོད་པ་བྱེད་པ་ཡོད། །,"Some leap into chasms and fall to their death.
Some eat poison and incompatible foods.
Through engaging in non-virtuous deeds,
There are those who bring harm upon themselves."
སྤྱོད་པ་,behavior,དེ་ཡང་དེ་ལྟར་མི་འཐད་པས། །བྱིས་པའི་སྤྱོད་པ་ཁོ་ནར་ཟད། །,དེ་བས་བདག་ནི་བསྟོད་དོ་ཞེས། །རང་གི་དགའ་བ་སྐྱེ་འགྱུར་བ། །དེ་ཡང་དེ་ལྟར་མི་འཐད་པས། །བྱིས་པའི་སྤྱོད་པ་ཁོ་ནར་ཟད། །,"Therefore, when one thinks ""I am being praised,""
And feels joy arising within oneself,
This too is not reasonable,
And is merely childish behavior."
