Word,Translation,Context,Source,Source Translation
སྤྱོད་པ་,conduct,ཐུགས་རྗེས་སྤྱོད་པ་མ་འཁྲུལ་བ། །,ཐུགས་རྗེས་སྤྱོད་པ་མ་འཁྲུལ་བ། །སྤྱན་རས་གཟིགས་མགོན་དེ་ལ་ཡང་། །ཉམ་ཐག་ང་རོས་འོ་དོད་འབོད། །སྡིག་ལྡན་བདག་ལ་བསྐྱབ་ཏུ་གསོལ། །,"To Avalokiteshvara, whose compassion never errs,
That guardian of unerring conduct and grace,
I cry with wretched wails of deep distress:
""Protect this sinner, grant your saving embrace!"""
སྤྱོད་པ་,way of life,སྤྱོད་པ་འདི་འདྲས་གནས་བྱེད་ན། །,སྤྱོད་པ་འདི་འདྲས་གནས་བྱེད་ན། །སྐྱེ་བོ་ངན་པའི་ཁྲོད་གནས་སམ། །བུད་མེད་ཁྲོད་ན་གནས་ཀྱང་རུང་། །སྡོམ་བརྩོན་བརྟན་པ་ཉམས་མི་འགྱུར། །,"If one abides by such a way of life,
Though dwelling midst evil folk or women fair,
The steadfast practice of one's discipline
Will not decline, but firm remain fore'er."
སྤྱོད་པ་,ways of life,བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་དག །,བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་དག །ཚད་མེད་པར་ནི་གསུངས་པ་ལས། །སེམས་སྦྱང་བ་ཡི་སྤྱོད་པ་ནི། །ངེས་པར་དེ་སྲིད་སྤྱད་པར་བྱ། །,"Though Bodhisattvas' ways of life
Are taught to be innumerable,
The practice of purifying mind
Must certainly be lived throughout."
སྤྱོད་པ་,practice,སེམས་སྦྱང་བ་ཡི་སྤྱོད་པ་ནི། །,བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་དག །ཚད་མེད་པར་ནི་གསུངས་པ་ལས། །སེམས་སྦྱང་བ་ཡི་སྤྱོད་པ་ནི། །ངེས་པར་དེ་སྲིད་སྤྱད་པར་བྱ། །,"Though Bodhisattvas' ways of life
Are taught to be innumerable,
The practice of purifying mind
Must certainly be lived throughout."
སྤྱོད་པ་,behave,།བསོད་ནམས་མ་ཡིན་སྤྱོད་པ་ཡིས།,ཁ་ཅིག་འགག་ཅིང་གཡང་སར་མཆོང་། །དུག་དང་མི་འཕྲོད་ཟ་བ་དང་། །བསོད་ནམས་མ་ཡིན་སྤྱོད་པ་ཡིས། །རང་ལ་གནོད་པ་བྱེད་པ་ཡོད། །,"Some hang themselves and leap into chasms,
Consume poison and what poorly agrees,
Through unmeritorious ways they behave,
Inflicting harm upon themselves with ease."
སྤྱོད་པ་,striving,།འདོད་ལྡན་བྱང་ཆུབ་སྤྱོད་པ་བས། །,དེ་ཡི་བྱེ་བའི་ཆ་ཙམ་གྱི། །ཚེགས་ཀྱིས་སངས་རྒྱས་ཉིད་འགྲུབ་ན། །འདོད་ལྡན་བྱང་ཆུབ་སྤྱོད་པ་བས། །སྡུག་བསྔལ་ཆེ་ལ་བྱང་ཆུབ་མེད། །,"If with a billionth of that toil,
One could attain to Buddhahood,
Those full of wants, though striving hard,
Face greater pain, no awakening."
སྤྱོད་པ་,ways,དེ་བས་བྱིས་པའི་སྤྱོད་པས་ཆོག །,དེ་བས་བྱིས་པའི་སྤྱོད་པས་ཆོག །བདག་གིས་མཁས་པའི་རྗེས་བསྙགས་ཏེ། །བག་ཡོད་གཏམ་ནི་དྲན་བྱས་ནས། །གཉིད་དང་རྨུགས་པ་བཟློག་པར་བྱ། །,"Enough of childish ways and deeds,
I'll follow the path the wise ones lead.
Recalling words of carefulness,
I'll banish sleep and sluggishness."
སྤྱོད་པ་,practices,བྱང་ཆུབ་སྤྱོད་པས་ཅི་ཞིག་བྱ། །,སངས་རྒྱས་ཀྱང་ནི་འཁོར་འགྱུར་བས། །བྱང་ཆུབ་སྤྱོད་པས་ཅི་ཞིག་བྱ། །རྐྱེན་རྣམས་རྒྱུན་ནི་མ་ཆད་ན། །སྒྱུ་མའང་ལྡོག་པར་མི་འགྱུར་གྱི། །,"If even Buddhas seem to turn in samsara's wheel,
What use are practices for enlightenment?
Yet while conditions' stream remains unbroken,
The illusion too will not reverse its course."
སྤྱོད་པ་,living,བཞིན་དུ་སྤྱོད་པས་གནས་རྣམས་ལ། །,དེ་ལྟར་རྒ་དང་འཆི་མེད་པ། །བཞིན་དུ་སྤྱོད་པས་གནས་རྣམས་ལ། །དང་པོ་ཉིད་དུ་བསད་བྱས་ནས། །ངན་སོང་ལྟུང་བ་མི་བཟད་འོང་། །,"Thus living as if ageless and deathless,
In ways that dwell on worldly things,
First slain by the lord of death,
Then falls to unbearable lower realms."
བྱང་ཆུབ་སེམས་,bodhicitta,བྱང་ཆུབ་སེམས་ཉིད་རྟག་ཏུ་གཏང་མི་བྱ།,སྲིད་པའི་སྡུག་བསྔལ་བརྒྱ་ཕྲག་གཞོམ་འདོད་ཅིང་། །སེམས་ཅན་མི་བདེ་བསལ་བར་འདོད་པ་དང་། །བདེ་མང་བརྒྱ་ཕྲག་སྤྱོད་པར་འདོད་པས་ཀྱང་། །བྱང་ཆུབ་སེམས་ཉིད་རྟག་ཏུ་གཏང་མི་བྱ། །,"To vanquish countless woes of existence,
To dispel beings' myriad discomforts,
To experience abundant joys untold,
Never forsake bodhicitta, ever hold."
བྱང་ཆུབ་སེམས་,bodhichitta,བྱང་ཆུབ་སེམས་ཀྱི་ལྗོན་ཤིང་རྟག་པར་ཡང་། །འབྲས་བུ་འབྱིན་པས་མི་ཟད་འཕེལ་བར་འགྱུར། །,དགེ་བ་གཞན་ཀུན་ཆུ་ཤིང་བཞིན་དུ་ནི། །འབྲས་བུ་བསྐྱེད་ནས་ཟད་པར་འགྱུར་བ་ཉིད། །བྱང་ཆུབ་སེམས་ཀྱི་ལྗོན་ཤིང་རྟག་པར་ཡང་། །འབྲས་བུ་འབྱིན་པས་མི་ཟད་འཕེལ་བར་འགྱུར། །,"All other virtues, like banana trees,
Bear fruit but once, then wither and are done.
The tree of bodhichitta, ever green,
Yields fruit unceasing, growing without end."
བྱང་ཆུབ་སེམས་,Bodhichitta,བྱང་ཆུབ་སེམས་དེ་མདོར་བསྡུས་ན། །རྣམ་པ་གཉིས་སུ་ཤེས་བྱ་སྟེ། །,བྱང་ཆུབ་སེམས་དེ་མདོར་བསྡུས་ན། །རྣམ་པ་གཉིས་སུ་ཤེས་བྱ་སྟེ། །བྱང་ཆུབ་སྨོན་པའི་སེམས་དང་ནི། །བྱང་ཆུབ་འཇུག་པ་ཉིད་ཡིན་ནོ། །,"Bodhichitta, in brief, should be known
As having two distinct aspects shown:
The mind aspiring to enlightenment,
And that which in its practice is engaged."
བྱང་ཆུབ་སེམས་,bodhisattvas,།རྫོགས་སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས།,ཕྱོགས་རྣམས་ཀུན་ན་བཞུགས་པ་ཡི། །རྫོགས་སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས། །ཐུགས་རྗེ་ཆེན་པོ་མངའ་རྣམས་ལ། །ཐལ་མོ་སྦྱར་ཏེ་གསོལ་བ་ནི། །,"To perfect buddhas and bodhisattvas all,
Who dwell in every quarter, filled with grace,
With palms joined, I now make this fervent plea
To those whose great compassion fills all space."
བྱང་ཆུབ་སེམས་,mind of awakening,དེ་ལྟར་བློ་དང་ལྡན་པ་ཡིས། །རབ་དང་བྱང་ཆུབ་སེམས་བཟུང་ནས། །,དེ་ལྟར་བློ་དང་ལྡན་པ་ཡིས། །རབ་དང་བྱང་ཆུབ་སེམས་བཟུང་ནས། །མཇུག་ཀྱང་རྒྱས་པར་བྱ་བའི་ཕྱིར། །སེམས་ནི་འདི་ལྟར་གཟེངས་བསྟོད་དོ། །,"Thus, with an intellect imbued with faith,
Having firmly grasped the mind of awakening,
To further expand it till the very end,
One should uplift the mind in this manner:"
རྟག་ཏུ་,constant,རྟག་ཏུ་སྦྱིན་པ་ལྟ་ཞིག་སྨོས་ཅི་དགོས། །,སེམས་ཅན་གྲངས་མཐའ་ཡས་ལ་དུས་རིང་དུ། །བདེ་བར་གཤེགས་ཀྱི་བདེ་བ་བླ་ན་མེད། །ཡིད་ལ་བསམ་པ་མཐའ་དག་རྫོགས་བྱེད་པ། །རྟག་ཏུ་སྦྱིན་པ་ལྟ་ཞིག་སྨོས་ཅི་དགོས། །,"To countless beings, for eons long,
Bestowing bliss supreme of Sugatas,
Fulfilling every wish they hold—
What need to speak of constant gifts?"
རྟག་ཏུ་,ever,ཚེ་འདི་རྟག་ཏུ་གོད་འགྱུར་ཞིང་། །,ཉིན་མཚན་སྡོད་པ་ཡོད་མེད་པར། །ཚེ་འདི་རྟག་ཏུ་གོད་འགྱུར་ཞིང་། །སྣོན་པ་གུད་ནས་འོང་མེད་ན། །བདག་ལྟ་འཆི་བར་ཅིས་མི་འགྱུར། །,"Day and night, without pause or rest,
This life is ever waning away.
No extension can be obtained,
How then can I not face death's sway?"
རྟག་ཏུ་,enduring,དེ་ཉིད་རྟག་ཏུ་དེ་དག་གི །,བདག་ལ་དམིགས་ནས་གང་དག་གི །ཁྲོའམ་དད་པའི་སེམས་བྱུང་བ། །དེ་ཉིད་རྟག་ཏུ་དེ་དག་གི །དོན་ཀུན་འགྲུབ་པའི་རྒྱུར་གྱུར་ཅིག །,"For those who think of me with wrath or faith,
May these emotions, whichever they be,
Become the cause, enduring without wraith,
To fulfill all their aims eternally."
རྟག་ཏུ་,constantly,སྐྱེ་བོ་ངན་ཁྲོད་གནས་པས་ཀྱང་། །སེམས་ཀྱི་རྨ་འདི་རྟག་ཏུ་བསྲུང་། །,མ་གྲངས་དྲོལ་བའི་ཁྲོད་གནས་ན། །སྒྲིམས་ཏེ་རྨ་ཡི་བག་བྱེད་བཞིན། །སྐྱེ་བོ་ངན་ཁྲོད་གནས་པས་ཀྱང་། །སེམས་ཀྱི་རྨ་འདི་རྟག་ཏུ་བསྲུང་། །,"As one midst unruly crowds would guard
With utmost care a wound upon their flesh,
So too, when dwelling among evil folk,
One should protect the mind's wound constantly."
རྟག་ཏུ་,always,རྟག་ཏུ་འཛུམ་པའི་བཞིན་དུ་གྱིས། །,དེ་ལྟར་རང་དབང་ཡོད་ཀྱིས་དེ། །རྟག་ཏུ་འཛུམ་པའི་བཞིན་དུ་གྱིས། །ཁྲོ་གཉེར་ངོ་ཟུམ་ཡོངས་ཐོང་སྟེ། །འགྲོ་བའི་བཤེས་དང་གསོང་པོར་གྱིས། །,"Thus, with self-control, always maintain
A countenance adorned with a smile;
Abandon frowns and scowls, let them wane,
Be a true friend to beings all the while."
རྟག་ཏུ་,unceasingly,རྟག་ཏུ་ཅི་ཕྱིར་བྱེད་མིན་ཏེ། །,རྟག་ཏུ་ཅི་ཕྱིར་བྱེད་མིན་ཏེ། །དེ་ནི་གཞན་ལ་ལྟོས་པ་མིན། །དེས་བྱས་མིན་གཞན་ཡོད་མིན་ན། །དེས་འདི་གང་ལ་ལྟོས་པར་འགྱུར། །,"Why not act unceasingly, at all times?
For it depends on nothing else.
If naught exists not made by it,
On what could its acts ever depend?"
རིན་ཆེན་,jewel,རིན་ཆེན་རིང་ཐང་མེད་པར་བསྒྱུར་བས་ན། །,གསེར་འགྱུར་རྩི་ཡི་རྣམ་པ་མཆོག་ལྟ་བུ། །མི་གཙང་ལུས་འདི་བླངས་ནས་རྒྱལ་བའི་སྐུ། །རིན་ཆེན་རིང་ཐང་མེད་པར་བསྒྱུར་བས་ན། །བྱང་ཆུབ་སེམས་ཞེས་བྱ་བ་རབ་བརྟན་ཟུང་། །,"Like supreme alchemy's transforming touch,
It takes this unclean form and then transmutes
To priceless jewel: a Buddha's body pure.
So firmly grasp bodhicitta, hold it sure."
རིན་ཆེན་,gem,འགྲོ་བའི་གནས་དང་བྲལ་བར་འདོད་པ་རྣམས། །རིན་ཆེན་བྱང་ཆུབ་སེམས་ལེགས་བརྟན་པར་ཟུང་། །,འགྲོ་བའི་དེད་དཔོན་གཅིག་པུ་ཚད་མེད་བློས། །ལེགས་པར་ཡོངས་སུ་བརྟགས་ན་རིན་ཆེ་བས། །འགྲོ་བའི་གནས་དང་བྲལ་བར་འདོད་པ་རྣམས། །རིན་ཆེན་བྱང་ཆུབ་སེམས་ལེགས་བརྟན་པར་ཟུང་། །,"The sole guide of beings, with wisdom boundless,
Has well discerned this jewel beyond all measure.
Those who wish freedom from realms of suffering,
Hold fast bodhicitta, this gem most treasured."
རིན་ཆེན་,precious,གང་ལ་སེམས་ཀྱི་དམ་པ་རིན་ཆེན་དེ། །སྐྱེས་པ་དེ་ཡི་སྐུ་ལ་ཕྱག་འཚལ་ཞིང་། །,གང་ལ་སེམས་ཀྱི་དམ་པ་རིན་ཆེན་དེ། །སྐྱེས་པ་དེ་ཡི་སྐུ་ལ་ཕྱག་འཚལ་ཞིང་། །གང་ལ་གནོད་པ་བྱས་ཀྱང་བདེ་འབྲེལ་བ། །བདེ་བའི་འབྱུང་གནས་དེ་ལ་སྐྱབས་སུ་མཆི། །,"To those in whom this precious mind supreme
Has risen, I bow down before their form.
To those who bring forth bliss from harm endured,
I go for refuge to these founts of joy."
རིན་ཆེན་,precious gems,འཇིག་རྟེན་རིན་ཆེན་ཇི་སྙེད་ཡོད་པ་དང་། །,མེ་ཏོག་འབྲས་བུ་ཇི་སྙེད་ཡོད་པ་དང་། །སྨན་གྱི་རྣམ་པ་གང་ཞིག་ཡོད་པ་དང་། །འཇིག་རྟེན་རིན་ཆེན་ཇི་སྙེད་ཡོད་པ་དང་། །ཆུ་གཙང་ཡིད་དུ་འོང་བ་ཅི་ཡོད་དང་། །,"All flowers and fruits that in this world abound,
Each type of healing herb that can be found,
All precious gems this universe may hold,
All waters pure and pleasing to behold,"
རིན་ཆེན་,jewels,རིན་ཆེན་འབར་བའི་ཀ་བ་ཡིད་འོང་ལྡན། །,ཁྲུས་ཀྱི་ཁང་པ་ཤིན་ཏུ་དྲི་ཞིམ་པ། །ཤེལ་གྱི་ས་གཞི་གསལ་ཞིང་འཚེར་བ་ལྟར། །རིན་ཆེན་འབར་བའི་ཀ་བ་ཡིད་འོང་ལྡན། །མུ་ཏིག་འོད་ཆགས་བླ་རེ་བྲེས་པ་དེར། །,"A fragrant bathing house with crystal floors,
That shine and gleam with clarity supreme,
With pillars of bright jewels, a pleasing sight,
And canopies of pearls with lustrous beams."
རིན་ཆེན་,precious jewels,གསེར་གྱི་པདྨ་ཚར་དུ་དངར་བ་ཡི། །རིན་ཆེན་སྒྲོན་མ་རྣམས་ཀྱང་དབུལ་བར་བགྱི།,གསེར་གྱི་པདྨ་ཚར་དུ་དངར་བ་ཡི། །རིན་ཆེན་སྒྲོན་མ་རྣམས་ཀྱང་དབུལ་བར་བགྱི། །ས་གཞི་བསྟར་བ་སྤོས་ཀྱིས་བྱུགས་པ་དེར། །མེ་ཏོག་ཡིད་འོང་སིལ་མ་དགྲམ་པར་བྱ། །,"Golden lotus lamps, in radiant rows arrayed,
With precious jewels lit, I humbly offer here.
On fragrant-anointed floors, a carpet laid
Of lovely flower petals, scattered far and near."
རིན་ཆེན་,gems,མུ་ཏིག་རིན་ཆེན་རྒྱན་འཕྱང་མཛེས་འབར་བ། །,གཞལ་མེད་ཕོ་བྲང་བསྟོད་དབྱངས་ཡིད་འོང་ལྡན། །མུ་ཏིག་རིན་ཆེན་རྒྱན་འཕྱང་མཛེས་འབར་བ། །དཔག་ཡས་ནམ་མཁའི་རྒྱན་གྱུར་དེ་དག་ཀྱང་། །ཐུགས་རྗེའི་རང་བཞིན་ཅན་ལ་དབུལ་བར་བགྱི། །,"Vast palaces resound with pleasing praise,
Adorned with pearls and gems in radiant arrays,
These countless sky-ornaments, brilliant and fair,
To those of compassion, I humbly declare."
མི་གཙང་,filth,མི་གཙང་ཚོགས་ཀྱི་འཁྲུལ་འཁོར་འདི། །,རྨོངས་པའི་ཡིད་ཁྱོད་ཅི་ཡི་ཕྱིར། །ཤིང་གཟུགས་གཙང་མ་གཟུང་མི་བྱེད། །མི་གཙང་ཚོགས་ཀྱི་འཁྲུལ་འཁོར་འདི། །རུལ་བ་བསྲུངས་ཏེ་ཅི་ཞིག་རུང་། །,"O deluded mind, why do you not grasp
The clean form of a wooden figurine?
This machine of filth's aggregates,
Why preserve what's rotting and unclean?"
མི་གཙང་,impurity,།སྐྲག་པས་མི་གཙང་ལུས་གོས་ཤིང་།,རང་སྡིག་དྲན་པས་གདུང་བ་དང་། །དམྱལ་བའི་སྒྲ་ནི་ཐོས་པ་ཡིས། །སྐྲག་པས་མི་གཙང་ལུས་གོས་ཤིང་། །མྱོས་པར་འགྱུར་ཚེ་ཅི་ཞིག་བྱ། །,"When anguished by memories of misdeeds,
And hearing hellish cries that breed such dread,
That fear soils body with impurity,
What virtue's left when crazed by what's ahead?"
མི་གཙང་,unclean things,གལ་ཏེ་མི་གཙང་ཆགས་མེད་ན། །,གལ་ཏེ་མི་གཙང་ཆགས་མེད་ན། །རུས་གཟེབ་རྒྱུས་པས་སྦྲེལ་བ་ལ། །ཤ་ཡི་འདམ་གྱིས་ཞལ་ཞལ་བྱས། །གཞན་ཁྱོད་ཅི་ཕྱིར་པང་དུ་འཁྱུད། །,"If unclean things stir no desire in you,
Why embrace this frame of bones laced with sinews,
Slathered in flesh's muddy sheen?
Why clasp this other to your breast, unseen?"
མི་གཙང་,unclean,མི་གཙང་རང་བཞིན་གཞན་གྱི་ལུས། །མི་རྟོགས་ངོ་མཚར་མི་ཆེ་ཡི། །,མི་གཙང་རང་བཞིན་གཞན་གྱི་ལུས། །མི་རྟོགས་ངོ་མཚར་མི་ཆེ་ཡི། །རང་ཉིད་མི་གཙང་ཉིད་ཡིན་པར། །རྟོགས་པར་མི་འགྱུར་ངོ་མཚར་ཆེ། །,"Not seeing others' bodies as unclean,
Is not so wondrous, truth be told;
But failing to perceive one's own
As filth incarnate—that's pure gold!"
མི་གཙང་,"['filth', 'impurities']",མི་གཙང་མང་གི་རང་བཞིན་ལུས། །མི་གཙང་སྐྱེས་པའང་འདོད་པར་བྱེད། །,མི་གཙང་ལས་བྱུང་མི་གཙང་སྲིན། །ཆུང་ངུའང་ཁྱོད་འདོད་མི་བྱེད་ལ། །མི་གཙང་མང་གི་རང་བཞིན་ལུས། །མི་གཙང་སྐྱེས་པའང་འདོད་པར་བྱེད། །,"From filth arise unclean worms so small,
Yet you desire them not at all.
A body, essence of many impurities,
Born of filth, you crave with certainties."
ལུས་,body,རྒྱལ་དང་དེ་སྲས་རྣམས་ལ་བདག་གིས་ནི། །བདག་གི་ལུས་ཀུན་གཏན་དུ་དབུལ་བར་བགྱི། །,རྒྱལ་དང་དེ་སྲས་རྣམས་ལ་བདག་གིས་ནི། །བདག་གི་ལུས་ཀུན་གཏན་དུ་དབུལ་བར་བགྱི། །སེམས་དཔའ་མཆོག་རྣམས་བདག་ནི་ཡོངས་བཞེས་ཤིག །གུས་པས་ཁྱེད་ཀྱི་འབངས་སུ་མཆི་བར་བགྱི། །,"To Victors and their offspring, I now give
My body whole, an offering to live.
Supreme Ones, please accept me as your own,
Your servant I'll become with reverence keen."
ལུས་,mortal frame,འཇམ་པའི་དབྱངས་ལ་བདག་ཉིད་ཀྱིས། །བདག་གི་ལུས་ནི་དབུལ་བར་བགྱི། །,བདག་ནི་འཇིགས་པས་རྣམ་སྐྲག་པས། །ཀུན་དུ་བཟང་ལ་བདག་ཉིད་འབུལ། །འཇམ་པའི་དབྱངས་ལ་བདག་ཉིད་ཀྱིས། །བདག་གི་ལུས་ནི་དབུལ་བར་བགྱི། །,"Terrified by the perils that surround me,
I offer myself to Samantabhadra's grace.
To Manjushri, with all my being,
I humbly present this mortal frame."
ལུས་,bodies,ལུས་ནི་ཐང་ཅིག་བརྙན་པོ་བཞིན། །,ནད་མེད་ཉི་མ་འདི་ལྟ་བུ། །ཟས་བཅས་འཚེ་བ་མེད་ཀྱང་ནི། །ཚེ་ནི་སྐད་ཅིག་བསླུ་བ་སྟེ། །ལུས་ནི་ཐང་ཅིག་བརྙན་པོ་བཞིན། །,"Though days like this seem free from illness' grip,
With food aplenty and no harm in sight,
Life proves deceptive, fleeting as a flash,
Our bodies but a brief-loaned article."
ལུས་,form,བདག་གི་སྤྱོད་པ་འདི་འདྲས་ནི། །མི་ཡི་ལུས་ཀྱང་འཐོབ་མི་འགྱུར། །,བདག་གི་སྤྱོད་པ་འདི་འདྲས་ནི། །མི་ཡི་ལུས་ཀྱང་འཐོབ་མི་འགྱུར། །མི་ལུས་ཐོབ་པར་མ་གྱུར་ན། །སྡིག་པ་འབའ་ཞིག་དགེ་བ་མེད། །,"With conduct such as mine, I'll not attain
A human form in lives that are to come.
And if I fail to gain a human birth,
There's only wrong, no virtue to be found."
ལུས་,birth,མི་ལུས་ཐོབ་པར་མ་གྱུར་ན། །སྡིག་པ་འབའ་ཞིག་དགེ་བ་མེད། །,བདག་གི་སྤྱོད་པ་འདི་འདྲས་ནི། །མི་ཡི་ལུས་ཀྱང་འཐོབ་མི་འགྱུར། །མི་ལུས་ཐོབ་པར་མ་གྱུར་ན། །སྡིག་པ་འབའ་ཞིག་དགེ་བ་མེད། །,"With conduct such as mine, I'll not attain
A human form in lives that are to come.
And if I fail to gain a human birth,
There's only wrong, no virtue to be found."
ལུས་,frame,ལུས་ལ་རྒྱན་དང་འདྲ་བར་སྲེལ་བྱེད་ན། །,དོན་མེད་དགྲ་ཡིས་རྨ་སྲོལ་བཏོད་པ་ཡང་། །ལུས་ལ་རྒྱན་དང་འདྲ་བར་སྲེལ་བྱེད་ན། །དོན་ཆེན་སྒྲུབ་ཕྱིར་ཡང་དག་བརྩོན་གྱུར་པ། །བདག་ལ་སྡུག་བསྔལ་ཅི་ཕྱིར་གནོད་བྱེད་ཡིན། །,"If scars from foes in pointless fights are worn
As proud adornments on the warrior's frame,
Then why should pain be seen as harm to me,
Who strives to serve a far more noble aim?"
ལུས་,"['body', 'form']",།མི་འོ་ཅོག་གི་ལུས་འདི་ནི། །བཀོལ་བར་བྱ་བ་ཉིད་དུ་ཟད།,ཉིས་ན་ཝ་དང་བྱ་རྒོད་ཀྱིས། །ཟས་ཀྱི་དོན་དུ་འདི་བསྲུང་རིགས། །མི་འོ་ཅོག་གི་ལུས་འདི་ནི། །བཀོལ་བར་བྱ་བ་ཉིད་དུ་ཟད། །,"Thus for jackals and vultures to guard,
This body as food is only right.
For all of humankind, this form
Is merely meant for virtuous use."
ལུས་,flesh,དེས་མཚོན་བདག་གི་ལུས་ཕྱུང་ན། །,དེ་ཡི་མཚོན་དང་བདག་གི་ལུས། །གཉི་ག་སྡུག་བསྔལ་རྒྱུ་ཡིན་ཏེ། །དེས་མཚོན་བདག་གི་ལུས་ཕྱུང་ན། །གང་ཞིག་ལ་ནི་ཁྲོ་བར་བྱ། །,"His weapon and my body, these two,
Are both the causes of suffering;
If he draws weapon, I offer flesh,
At which then should anger be aimed?"
ལུས་,forms,དུར་ཁྲོད་དག་ཏུ་བོར་བའི་ལུས། །མི་གཙང་གཞན་ཡང་བལྟ་བར་གྱིས། །,གལ་ཏེ་མི་གཙང་འདི་འདྲ་བ། །མངོན་སུམ་གྱུར་ཀྱང་ཐེ་ཚོམ་ན། །དུར་ཁྲོད་དག་ཏུ་བོར་བའི་ལུས། །མི་གཙང་གཞན་ཡང་བལྟ་བར་གྱིས། །,"If such filth before your eyes
Still leaves you room for doubt,
Then go observe discarded forms
In charnel grounds about."
ལུས་,bodily,དེ་བས་ལུས་ཀྱི་འདོད་པ་ནི། །འཕེལ་ཕྱིར་སྐབས་དབྱེ་མི་བྱ་སྟེ། །,དེ་བས་ལུས་ཀྱི་འདོད་པ་ནི། །འཕེལ་ཕྱིར་སྐབས་དབྱེ་མི་བྱ་སྟེ། །གང་ཞིག་ཡིད་འོང་མི་འཛིན་པ། །དེ་ནི་དངོས་པོ་བཟང་པོ་ཡིན། །,"Thus, for bodily desires that increase,
Give no opportunity or space;
One who clings not to the pleasing,
Possesses things of truest grace."
ལུས་,physical form,ཐམས་ཅད་རང་གི་ལུས་འདོད་པས། །,གང་ཞིག་ལུས་འདི་འདོད་འགྱུར་བ། །དེ་དང་བདག་བཤེས་ཡིན་ཞེ་ན། །ཐམས་ཅད་རང་གི་ལུས་འདོད་པས། །དེ་ལ་བདག་གོ་ཅིས་མི་དགའ། །,"If one who desires this body is deemed a friend,
Then why not cherish oneself, one might contend?
Since all beings yearn for their own physical form,
Why shouldn't I delight in mine, as norm?"
རྒྱལ་བ་,Victorious Ones,ཇི་ལྟར་འཇམ་དབྱངས་ལ་སོགས་པས། །རྒྱལ་བ་རྣམས་ལ་མཆོད་མཛད་པ། །,ཇི་ལྟར་འཇམ་དབྱངས་ལ་སོགས་པས། །རྒྱལ་བ་རྣམས་ལ་མཆོད་མཛད་པ། །དེ་བཞིན་བདག་གིས་དེ་བཞིན་གཤེགས། །མགོན་པོ་སྲས་དང་བཅས་རྣམས་མཆོད། །,"As Manjushri and others make their offerings
To all the Victorious Ones with reverence true,
So do I offer to the Tathagatas,
Protectors and their offspring, homage due."
རྒྱལ་བ་,Victor,དེ་བས་རྒྱལ་བ་འགྲོ་བའི་མགོན། །,དེ་བས་རྒྱལ་བ་འགྲོ་བའི་མགོན། །འགྲོ་བ་སྐྱོབ་པའི་དོན་བརྩོན་པ། །སྟོབས་ཆེན་འཇིགས་པ་ཀུན་སེལ་ལ། །དི་རིང་ཉིད་ནས་སྐྱབས་སུ་མཆི། །,"Thus to the Victor, beings' guardian true,
Who strives to shield all wanderers with might,
Whose power dispels all fears we knew,
I go for refuge from this very night."
རྒྱལ་བ་,Victors,རྒྱལ་བ་མྱ་ངན་འདའ་བཞེད་ལ། །,རྒྱལ་བ་མྱ་ངན་འདའ་བཞེད་ལ། །ཐལ་མོ་སྦྱར་ཏེ་གསོལ་བ་ནི། །འགྲོ་འདི་ལྡོངས་པར་མི་དགོད་ཅིང་། །བསྐལ་པ་གྲངས་མེད་བཞུགས་པར་གསོལ། །,"To Victors poised to pass beyond all sorrow,
With joined palms, I fervently implore:
Leave not these beings in blindness to follow,
But stay countless aeons, I you beseech."
རྒྱལ་བ་,Buddha,རྒྱལ་བའི་གསུང་སྙན་ཟས་ཀྱིས་གཟི་བརྗིད་བསྐྱེད་བྱས་པ། །,རྒྱ་ཆེ་དྲི་བཟང་བསིལ་བའི་པདྨའི་སྙིང་པོར་གནས། །རྒྱལ་བའི་གསུང་སྙན་ཟས་ཀྱིས་གཟི་བརྗིད་བསྐྱེད་བྱས་པ། །ཐུབ་འོད་ཀྱིས་རྒྱས་པདྨ་ལས་བྱུང་ལུས་མཆོག་ཅན། །རྒྱལ་བའི་མདུན་གནས་བདེ་གཤེགས་སྲས་སུ་དགེ་བས་འགྱུར། །,"In vast, fragrant, cool lotus hearts they dwell,
Nourished by Buddha's sweet words, their glory swells.
From sage-lit blooms, supreme forms they unfold,
Before Victors, as true heirs, by virtue bold."
རྒྱལ་བ་,Victorious,རྒྱལ་བ་སེང་གེའི་སྲས་བདག་གིས། །,བདག་གིས་ཀུན་ལས་རྒྱལ་བྱ་སྟེ། །བདག་ལས་སུ་ཡང་རྒྱལ་མི་བྱ། །རྒྱལ་བ་སེང་གེའི་སྲས་བདག་གིས། །ང་རྒྱལ་འདི་ལ་གནས་པར་བྱ། །,"I shall conquer all, none shall conquer me;
As child of the Victorious Lion, I
Shall dwell within this pride—unwavering,
To triumph over all that must be shed."
