Word,Translation,Context,Source,Source Translation
ཚོགས་,band,ཉོན་མོངས་ཆོམ་རྐུན་ཚོགས་འདི་ནི། །གླགས་སྐབས་ཚོལ་བར་བྱེད་པ་སྟེ། །,ཉོན་མོངས་ཆོམ་རྐུན་ཚོགས་འདི་ནི། །གླགས་སྐབས་ཚོལ་བར་བྱེད་པ་སྟེ། །གླགས་རྙེད་གྱུར་ནས་དགེ་འཕྲོག་ཅིང་། །བདེ་འགྲོའི་སྲོག་ཀྱང་འཇོམས་པར་བྱེད། །,"These afflictive emotions are like a band of thieves,
Always seeking an opportunity to strike.
When they find an opening, they steal our virtue
And destroy even our chance for a fortunate rebirth."
ཚོགས་,collection,མི་གཙང་ཚོགས་ཀྱི་འཁྲུལ་འཁོར་འདི། །,རྨོངས་པའི་ཡིད་ཁྱོད་ཅི་ཡི་ཕྱིར། །ཤིང་གཟུགས་གཙང་མ་གཟུང་མི་བྱེད། །མི་གཙང་ཚོགས་ཀྱི་འཁྲུལ་འཁོར་འདི། །རུལ་བ་བསྲུངས་ཏེ་ཅི་ཞིག་རུང་། །,"O deluded mind, why do you not grasp
The pure form of a wooden statue?
Instead you guard this decaying machine,
A collection of impurities - what use is that?"
ཚོགས་,host,ཉོན་མོངས་ཚོགས་ཀྱིས་མི་ཚུགས་བྱ། །,ཉོན་མོངས་ཕྱོགས་ཀྱི་ཁྲོད་གནས་ན། །རྣམ་པ་སྟོང་དུ་སྲན་གཟུགས་ཏེ། །ཝ་ལ་སོགས་པས་སེང་གེ་བཞིན། །ཉོན་མོངས་ཚོགས་ཀྱིས་མི་ཚུགས་བྱ། །,"If you dwell amidst afflictive emotions,
Transform yourself in a thousand ways.
Like a lion among jackals and such,
Be unassailable by the host of afflictions."
ཚོགས་,accumulations,རྙེད་དང་གྲགས་པའི་ཚོགས་བཅས་ཏེ། །,རྙེད་པ་དག་ནི་མང་བྱུང་ཞིང་། །གྲགས་དང་སྙན་པ་བྱུང་གྱུར་ཀྱང་། །རྙེད་དང་གྲགས་པའི་ཚོགས་བཅས་ཏེ། །གང་དུ་འདོང་བའི་གཏོལ་མེད་དོ། །,"Though many gains may come,
And fame and praise may arise,
With all these accumulations of gain and renown,
There is no certainty where one will go."
སྡུག་བསྔལ་,sufferings,སྲིད་པའི་སྡུག་བསྔལ་བརྒྱ་ཕྲག་གཞོམ་འདོད་ཅིང་། །,སྲིད་པའི་སྡུག་བསྔལ་བརྒྱ་ཕྲག་གཞོམ་འདོད་ཅིང་། །སེམས་ཅན་མི་བདེ་བསལ་བར་འདོད་པ་དང་། །བདེ་མང་བརྒྱ་ཕྲག་སྤྱོད་པར་འདོད་པས་ཀྱང་། །བྱང་ཆུབ་སེམས་ཉིད་རྟག་ཏུ་གཏང་མི་བྱ། །,"Wishing to destroy the hundreds of sufferings of existence,
Desiring to remove the unhappiness of sentient beings,
And wishing to experience hundreds of joys,
Never abandon the mind of enlightenment."
སྡུག་བསྔལ་,suffering,སེམས་ཅན་སྡུག་བསྔལ་རྩིར་གྱུར་པ། །,འགྲོ་བ་ཀུན་གྱི་དགའ་བའི་རྒྱུ། །སེམས་ཅན་སྡུག་བསྔལ་རྩིར་གྱུར་པ། །རིན་ཆེན་སེམས་ཀྱི་བསོད་ནམས་གང་། །དེ་ལ་ཇི་ལྟར་གཞལ་གྱིས་ལང་། །,"The cause of joy for all beings,
The elixir for the suffering of sentient creatures,
The merit of the precious mind -
How can it ever be measured?"
སྡུག་བསྔལ་,pain,མདའ་མདུང་མཚོན་གྱིས་ཕོག་པའི་སྡུག་བསྔལ་ཁྱད་བསད་ནས། །,རང་བཞིན་འཆི་བས་སྡུག་བསྔལ་གྱུར་པའི་ཉོན་མོངས་དག །གཡུལ་ངོར་མདར་ཚེ་ནན་གྱིས་གཞོམ་པར་འདོད་པ་ཡང་། །མདའ་མདུང་མཚོན་གྱིས་ཕོག་པའི་སྡུག་བསྔལ་ཁྱད་བསད་ནས། །དོན་མ་གྲུབ་པར་ཕྱིར་ཕྱོགས་འབྱེར་བར་མི་བྱེད་ན། །,"Those who wish to forcefully destroy in battle
The afflictions that cause suffering due to the nature of death,
Disregarding the pain of being struck by arrows, spears and weapons,
Do not turn back and flee without achieving their goal."
སྡུག་བསྔལ་,torments,དེས་ན་དམྱལ་བའི་སྡུག་བསྔལ་རྒྱུ། །ཁྲོ་བ་ཅི་སྟེ་བཟློག་མི་བྱེད། །,ད་ལྟའི་སྡུག་བསྔལ་འདི་ཙམ་ལའང་། །བདག་གིས་བཟོད་པར་མི་ནུས་ན། །དེས་ན་དམྱལ་བའི་སྡུག་བསྔལ་རྒྱུ། །ཁྲོ་བ་ཅི་སྟེ་བཟློག་མི་བྱེད། །,"If I cannot even endure
This much present suffering,
Then why do I not reverse anger,
The cause of hell's torments?"
སྡུག་བསྔལ་,anguish,།སྡུག་བསྔལ་འབའ་ཞིག་བསྐྱེད་པར་ཟད།,འཇིགས་ལ་མི་འཇིགས་མ་བྱིན་དང་། །ཉམ་ཐག་བདེ་མ་བྱིན་ན་བདག །མ་ཡི་མངལ་གྱི་ཟུག་རྔུ་དང་། །སྡུག་བསྔལ་འབའ་ཞིག་བསྐྱེད་པར་ཟད། །,"If I do not give fearlessness to the fearful,
And do not give comfort to the suffering,
I will only produce the pain and anguish
Of a mother's womb for myself."
སྡུག་བསྔལ་,Suffering,སྡུག་བསྔལ་ཡིད་མི་བདེ་བ་དང་། །འཇིགས་པ་རྣམ་པ་སྣ་ཚོགས་དང་།,སྡུག་བསྔལ་ཡིད་མི་བདེ་བ་དང་། །འཇིགས་པ་རྣམ་པ་སྣ་ཚོགས་དང་། །འདོད་པ་རྣམས་དང་བྲལ་བ་ནི། །སྡིག་པ་སྤྱོད་ལས་འབྱུང་བར་འགྱུར། །,"Suffering, mental distress,
Various forms of fear,
And separation from desires -
These arise from engaging in wrongdoing."
སྡུག་བསྔལ་,suffer,འདོད་ལྡན་བྱང་ཆུབ་སྤྱོད་པ་བས། །སྡུག་བསྔལ་ཆེ་ལ་བྱང་ཆུབ་མེད། །,དེ་ཡི་བྱེ་བའི་ཆ་ཙམ་གྱི། །ཚེགས་ཀྱིས་སངས་རྒྱས་ཉིད་འགྲུབ་ན། །འདོད་ལྡན་བྱང་ཆུབ་སྤྱོད་པ་བས། །སྡུག་བསྔལ་ཆེ་ལ་བྱང་ཆུབ་མེད། །,"If Buddhahood can be achieved
With just a fraction of that effort,
Those who desire enlightenment but don't practice the bodhisattva way
Suffer greatly yet attain no awakening."
གཞོམ་,destroy,སྲིད་པའི་སྡུག་བསྔལ་བརྒྱ་ཕྲག་གཞོམ་འདོད་ཅིང་། །,སྲིད་པའི་སྡུག་བསྔལ་བརྒྱ་ཕྲག་གཞོམ་འདོད་ཅིང་། །སེམས་ཅན་མི་བདེ་བསལ་བར་འདོད་པ་དང་། །བདེ་མང་བརྒྱ་ཕྲག་སྤྱོད་པར་འདོད་པས་ཀྱང་། །བྱང་ཆུབ་སེམས་ཉིད་རྟག་ཏུ་གཏང་མི་བྱ། །,"Wishing to destroy the hundreds of sufferings of existence,
Desiring to remove the unhappiness of sentient beings,
And wishing to experience hundreds of joys,
Never abandon the mind of enlightenment."
གཞོམ་,overcome,དེ་དག་གཞོམ་གྱིས་ཡོང་མི་ལང་། །,སེམས་ཅན་མི་སྲུན་ནམ་མཁའ་བཞིན། །དེ་དག་གཞོམ་གྱིས་ཡོང་མི་ལང་། །ཁྲོ་བའི་སེམས་འདི་གཅིག་བཅོམ་ན། །དགྲ་དེ་ཐམས་ཅད་ཆོམས་དང་འདྲ། །,"Unruly beings are as limitless as space;
They cannot all be overcome.
But if I vanquish this one angry mind,
All enemies will be defeated."
གཞོམ་,destroyed,ཡིད་ནི་ལུས་ཅན་མ་ཡིན་པས། །སུས་ཀྱང་གང་དུའང་གཞོམ་མི་ནུས། །,ཡིད་ནི་ལུས་ཅན་མ་ཡིན་པས། །སུས་ཀྱང་གང་དུའང་གཞོམ་མི་ནུས། །ལུས་ལ་མངོན་པར་ཞེན་པས་ན། །ལུས་ནི་སྡུག་བསྔལ་དག་གིས་གནོད། །,"The mind, being formless,
Cannot be destroyed by anyone anywhere.
But due to attachment to the body,
The body is harmed by sufferings."
གཞོམ་,conquer,དེ་བས་སེམས་ནི་བརྟན་པ་ཡིས། །ལྟུང་བ་རྣམས་ནི་གཞོམ་བྱ་སྟེ།,དེ་བས་སེམས་ནི་བརྟན་པ་ཡིས། །ལྟུང་བ་རྣམས་ནི་གཞོམ་བྱ་སྟེ། །བདག་ནི་ལྟུང་བས་ཕམ་བྱས་ན། །ཁམས་གསུམ་རྒྱལ་འདོད་བཞད་གད་འགྱུར། །,"Therefore, with a steadfast mind,
One should conquer all downfalls.
If I am defeated by downfalls,
My wish to conquer the three realms becomes laughable."
གཞོམ་,defeat,ཉོན་མོངས་མཚོན་ལས་གཟུར་བྱ་ཞིང་། །ཉོན་མོངས་དགྲ་རྣམས་གཞོམ་པར་བཏེག །,ལེགས་པར་ཟིན་ན་ཕྱི་མ་དང་། །ཕྱི་མ་འདོད་པས་དེ་སྤང་བྱ། །འཐབ་རྙིང་དགྲ་དང་ལྷན་ཅིག་ཏུ། །གཡུལ་ངོར་རལ་ཁ་ལྷགས་པ་བཞིན། །ཉོན་མོངས་མཚོན་ལས་གཟུར་བྱ་ཞིང་། །ཉོན་མོངས་དགྲ་རྣམས་གཞོམ་པར་བཏེག །,"If grasped well, for the sake of future lives,
One should abandon desires for the future.
Like an old enemy encountered
Face to face on the battlefield,
One should dodge the weapons of afflictions
And strive to defeat the foes of afflictive emotions."
སེམས་ཅན་,sentient beings,སེམས་ཅན་མི་བདེ་བསལ་བར་འདོད་པ་དང་། །,སྲིད་པའི་སྡུག་བསྔལ་བརྒྱ་ཕྲག་གཞོམ་འདོད་ཅིང་། །སེམས་ཅན་མི་བདེ་བསལ་བར་འདོད་པ་དང་། །བདེ་མང་བརྒྱ་ཕྲག་སྤྱོད་པར་འདོད་པས་ཀྱང་། །བྱང་ཆུབ་སེམས་ཉིད་རྟག་ཏུ་གཏང་མི་བྱ། །,"Wishing to destroy the hundreds of sufferings of existence,
Desiring to remove the unhappiness of sentient beings,
And wishing to experience hundreds of joys,
Never abandon the mind of enlightenment."
སེམས་ཅན་,beings,།དམན་མོས་སེམས་ཅན་དོན་གྱི་ཕྱིར།,འདི་ནི་འཐད་པ་དང་བཅས་པར། །ལག་བཟང་གིས་ནི་ཞུས་པ་ལས། །དམན་མོས་སེམས་ཅན་དོན་གྱི་ཕྱིར། །དེ་བཞིན་གཤེགས་པ་ཉིད་ཀྱིས་གསུངས། །,"This was asked with reasoning
By Subahu (Good Arm),
For the sake of beings of lesser inclination,
The Tathagata himself thus spoke."
སེམས་ཅན་,sentient being,སེམས་ཅན་རེ་རེའི་མི་བདེ་བ། །དཔག་ཏུ་མེད་པ་བསལ་འདོད་ཅིང་། །,སེམས་ཅན་རེ་རེའི་མི་བདེ་བ། །དཔག་ཏུ་མེད་པ་བསལ་འདོད་ཅིང་། །རེ་རེའང་ཡོན་ཏན་དཔག་མེད་དུ། །བསྒྲུབ་པར་འདོད་པ་སྨོས་ཅི་དགོས། །,"Wishing to remove the immeasurable sufferings
Of each and every sentient being,
And to accomplish immeasurable qualities
For each and every one - what need is there to say more?"
སེམས་ཅན་,sentient creatures,སེམས་ཅན་སྡུག་བསྔལ་རྩིར་གྱུར་པ། །,འགྲོ་བ་ཀུན་གྱི་དགའ་བའི་རྒྱུ། །སེམས་ཅན་སྡུག་བསྔལ་རྩིར་གྱུར་པ། །རིན་ཆེན་སེམས་ཀྱི་བསོད་ནམས་གང་། །དེ་ལ་ཇི་ལྟར་གཞལ་གྱིས་ལང་། །,"The cause of joy for all beings,
The elixir for the suffering of sentient creatures,
The merit of the precious mind -
How can it ever be measured?"
སེམས་ཅན་,being,སེམས་ཅན་གཅིག་གི་བདེ་བ་ཡང་། །བཤིག་ན་བདག་ཉིད་ཉམས་འགྱུར་ན།,སེམས་ཅན་གཅིག་གི་བདེ་བ་ཡང་། །བཤིག་ན་བདག་ཉིད་ཉམས་འགྱུར་ན། །ནམ་མཁའ་མ་ལུས་མཐའ་ཀླས་པའི། །ལུས་ཅན་བདེ་བཤིག་སྨོས་ཅི་དགོས། །,"If destroying even one being's happiness
Causes oneself to decline,
What need is there to mention
Destroying the happiness of limitless beings
That fill the entire expanse of space?"
སེམས་ཅན་,those,སེམས་ཅན་རྙེད་པ་མེད་ལ་སྨོད། །,སེམས་ཅན་རྙེད་པ་མེད་ལ་སྨོད། །རྙེད་པ་ཅན་ལ་མི་སྙན་བརྗོད། །རང་བཞིན་འགྲོགས་དཀའ་དེ་དག་གིས། །དགའ་བ་ཇི་ལྟར་སྐྱེ་བར་འགྱུར། །,"They disparage those without possessions,
And speak ill of those who have wealth.
With such difficult natures to associate with,
How can joy ever arise?"
བདེ་,joys,བདེ་མང་བརྒྱ་ཕྲག་སྤྱོད་པར་འདོད་པས་ཀྱང་། །,སྲིད་པའི་སྡུག་བསྔལ་བརྒྱ་ཕྲག་གཞོམ་འདོད་ཅིང་། །སེམས་ཅན་མི་བདེ་བསལ་བར་འདོད་པ་དང་། །བདེ་མང་བརྒྱ་ཕྲག་སྤྱོད་པར་འདོད་པས་ཀྱང་། །བྱང་ཆུབ་སེམས་ཉིད་རྟག་ཏུ་གཏང་མི་བྱ། །,"Wishing to destroy the hundreds of sufferings of existence,
Desiring to remove the unhappiness of sentient beings,
And wishing to experience hundreds of joys,
Never abandon the mind of enlightenment."
བདེ་,happiness,སེམས་ཅན་ཐམས་ཅད་བདེ་མཛད་པའི། །ཐུགས་བསྐྱེད་དགེ་བ་རྒྱ་མཚོ་དང་། །,སྐྱོབ་པ་རྣམས་ཀྱི་བྱང་ཆུབ་དང་། །རྒྱལ་སྲས་ས་ལའང་ཡི་རང་ངོ་། །སེམས་ཅན་ཐམས་ཅད་བདེ་མཛད་པའི། །ཐུགས་བསྐྱེད་དགེ་བ་རྒྱ་མཚོ་དང་། །སེམས་ཅན་ཕན་པ་མཛད་པ་ལ། །དགའ་བས་རྗེས་སུ་ཡི་རང་ངོ་། །,"I rejoice in the enlightenment of the protectors,
And in the grounds of the bodhisattvas.
I rejoice with delight
In the ocean of virtue of generating bodhicitta
That brings happiness to all sentient beings,
And in the beneficial actions done for sentient beings."
བདེ་,comfortable,འཇིགས་དང་དགའ་སྟོན་སོགས་འབྲེལ་བར། །གལ་ཏེ་མི་ནུས་ཅི་བདེར་བྱ། །,འཇིགས་དང་དགའ་སྟོན་སོགས་འབྲེལ་བར། །གལ་ཏེ་མི་ནུས་ཅི་བདེར་བྱ། །འདི་ལྟར་སྦྱིན་པའི་དུས་དག་ཏུ། །ཚུལ་ཁྲིམས་བཏང་སྙོམས་བྱ་བར་གསུངས། །,"If unable to connect with fear, celebration and so on,
Do whatever is comfortable.
Thus, at times of giving,
It is taught to be indifferent to moral discipline."
བདེ་,happy,གང་ཞིག་བསྒྲིམས་ཏེ་ཁྲོ་འཇོམས་པ། །དེ་ནི་འདི་དང་གཞན་དུ་བདེ། །,ཁྲོ་བའི་དགྲ་ཡིས་དེ་ལ་སོགས། །སྡུག་བསྔལ་དག་ནི་བྱེད་པར་འགྱུར། །གང་ཞིག་བསྒྲིམས་ཏེ་ཁྲོ་འཇོམས་པ། །དེ་ནི་འདི་དང་གཞན་དུ་བདེ། །,"The enemy of anger and the like
Will cause suffering.
Whoever diligently conquers anger
Will be happy in this life and the next."
བདེ་,at ease,བསོད་ནམས་ཀྱིས་ནི་ལུས་བདེ་ལ། །,བསོད་ནམས་ཀྱིས་ནི་ལུས་བདེ་ལ། །མཁས་པ་ཡིས་ནི་སེམས་བདེ་ན། །གཞན་དོན་འཁོར་བར་གནས་ཀྱང་ནི། །སྙིང་རྗེ་ཅན་དག་ཅི་སྟེ་སྐྱོ། །,"Through merit, the body is at ease.
Through wisdom, the mind is at peace.
Though remaining in samsara for the sake of others,
How could the compassionate ones grow weary?"
བདེ་,at peace,མཁས་པ་ཡིས་ནི་སེམས་བདེ་ན། །,བསོད་ནམས་ཀྱིས་ནི་ལུས་བདེ་ལ། །མཁས་པ་ཡིས་ནི་སེམས་བདེ་ན། །གཞན་དོན་འཁོར་བར་གནས་ཀྱང་ནི། །སྙིང་རྗེ་ཅན་དག་ཅི་སྟེ་སྐྱོ། །,"Through merit, the body is at ease.
Through wisdom, the mind is at peace.
Though remaining in samsara for the sake of others,
How could the compassionate ones grow weary?"
བདེ་,comfort,།ཉམ་ཐག་བདེ་མ་བྱིན་ན་བདག །,འཇིགས་ལ་མི་འཇིགས་མ་བྱིན་དང་། །ཉམ་ཐག་བདེ་མ་བྱིན་ན་བདག །མ་ཡི་མངལ་གྱི་ཟུག་རྔུ་དང་། །སྡུག་བསྔལ་འབའ་ཞིག་བསྐྱེད་པར་ཟད། །,"If I do not give fearlessness to the fearful,
And do not give comfort to the suffering,
I will only produce the pain and anguish
Of a mother's womb for myself."
བདེ་,ease,གང་གི་ལས་ཉིད་བདེ་འགྱུར་བ། །དེ་ལས་མི་བྱེད་ཇི་ལྟར་བདེ། །,གང་གི་ལས་ཉིད་བདེ་འགྱུར་བ། །དེ་ལས་མི་བྱེད་ཇི་ལྟར་བདེ། །སྤུ་གྲིའི་སོར་ཆགས་སྦྲང་རྩི་ལྟའི། །འདོད་པ་རྣམས་ཀྱིས་མི་ངོམས་ན། །,"How can one be at ease not doing
That very action which brings happiness?
If one is not satisfied by desires,
Which are like honey on the edge of a razor blade,"
སྤྱོད་པ་,experience,བདེ་མང་བརྒྱ་ཕྲག་སྤྱོད་པར་འདོད་པས་ཀྱང་། །,སྲིད་པའི་སྡུག་བསྔལ་བརྒྱ་ཕྲག་གཞོམ་འདོད་ཅིང་། །སེམས་ཅན་མི་བདེ་བསལ་བར་འདོད་པ་དང་། །བདེ་མང་བརྒྱ་ཕྲག་སྤྱོད་པར་འདོད་པས་ཀྱང་། །བྱང་ཆུབ་སེམས་ཉིད་རྟག་ཏུ་གཏང་མི་བྱ། །,"Wishing to destroy the hundreds of sufferings of existence,
Desiring to remove the unhappiness of sentient beings,
And wishing to experience hundreds of joys,
Never abandon the mind of enlightenment."
སྤྱོད་པ་,conduct,ཐུགས་རྗེས་སྤྱོད་པ་མ་འཁྲུལ་བ། །སྤྱན་རས་གཟིགས་མགོན་དེ་ལ་ཡང་། །,ཐུགས་རྗེས་སྤྱོད་པ་མ་འཁྲུལ་བ། །སྤྱན་རས་གཟིགས་མགོན་དེ་ལ་ཡང་། །ཉམ་ཐག་ང་རོས་འོ་དོད་འབོད། །སྡིག་ལྡན་བདག་ལ་བསྐྱབ་ཏུ་གསོལ། །,"To the protector Avalokiteshvara,
Whose compassionate conduct is unerring,
I cry out with the anguished voice of one in distress:
Please protect this sinful one!"
སྤྱོད་པ་,practice,དམ་པའི་ཆོས་ནི་སྤྱོད་པའི་ལུས། །,དམ་པའི་ཆོས་ནི་སྤྱོད་པའི་ལུས། །ཕྲན་ཚེགས་ཆེད་དུ་གནོད་མི་བྱ། །དེ་ལྟར་བྱས་ན་སེམས་ཅན་གྱི། །བསམ་པ་མྱུར་དུ་རྫོགས་པར་འགྱུར། །,"The holy Dharma is the body of practice.
Do not harm it for trivial reasons.
If you act in this way,
The aspirations of sentient beings will be swiftly fulfilled."
སྤྱོད་པ་,behavior,བྱིས་པའི་སྤྱོད་པ་ཁོ་ནར་ཟད། །,དེ་བས་བདག་ནི་བསྟོད་དོ་ཞེས། །རང་གི་དགའ་བ་སྐྱེ་འགྱུར་བ། །དེ་ཡང་དེ་ལྟར་མི་འཐད་པས། །བྱིས་པའི་སྤྱོད་པ་ཁོ་ནར་ཟད། །,"Therefore, when one thinks ""I am being praised,""
And feels joy arising within oneself,
That too is not appropriate,
It is merely childish behavior."
སྤྱོད་པ་,path,།བྱང་ཆུབ་སྤྱོད་པའི་གྲོགས་གྱུར་པས། །བདག་གིས་དགྲ་ལ་དགའ་བར་བྱ། །,དེ་བས་ངལ་བས་མ་བསྒྲུབས་པའི། །ཁྱིམ་དུ་གཏེར་ནི་བྱུང་བ་ལྟར། །བྱང་ཆུབ་སྤྱོད་པའི་གྲོགས་གྱུར་པས། །བདག་གིས་དགྲ་ལ་དགའ་བར་བྱ། །,"Therefore, like a treasure appearing in one's house
Without having to work hard to obtain it,
Since enemies become friends on the path to enlightenment,
I should rejoice in my enemies."
མི་,humans,འཇིག་རྟེན་ལྷ་མིར་བཅས་པས་ཕྱག་བྱར་འགྱུར། །,བྱང་ཆུབ་སེམས་སྐྱེས་གྱུར་ན་སྐད་ཅིག་གིས། །འཁོར་བའི་བཙོན་རར་བསྡམས་པའི་ཉམ་ཐག་རྣམས། །བདེ་གཤེགས་རྣམས་ཀྱི་སྲས་ཞེས་བརྗོད་བྱ་ཞིང་། །འཇིག་རྟེན་ལྷ་མིར་བཅས་པས་ཕྱག་བྱར་འགྱུར། །,"When the mind of enlightenment is born, in an instant,
Those wretched beings bound in the prison of samsara
Are called children of the Sugatas,
And become worthy of reverence by gods and humans in the world."
མི་,people,དེ་གཅིག་གིས་ཀྱང་འཛམ་གླིང་ན། །གནས་པའི་མི་ཀུན་བརླག་བྱེད་ལ།,དེ་གཅིག་གིས་ཀྱང་འཛམ་གླིང་ན། །གནས་པའི་མི་ཀུན་བརླག་བྱེད་ལ། །དེ་དག་གསོ་བའི་སྨན་གཞན་ནི། །ཕྱོགས་རྣམས་ཀུན་ནས་མི་རྙེད་ན། །,"Even one of these can destroy
All people dwelling in the world.
If no other medicine to heal them
Can be found in any direction,"
མི་,human,དེང་དུ་བདག་ཚེ་འབྲས་བུ་ཡོད། །མི་ཡི་སྲིད་པ་ལེགས་པར་ཐོབ། །,དེང་དུ་བདག་ཚེ་འབྲས་བུ་ཡོད། །མི་ཡི་སྲིད་པ་ལེགས་པར་ཐོབ། །དི་རིང་སངས་རྒྱས་རིགས་སུ་སྐྱེས། །སངས་རྒྱས་སྲས་སུ་བདག་དེང་གྱུར། །,"Today my life has borne fruit;
I have obtained a fortunate human existence.
Today I am born into the family of the Buddhas;
Now I have become a child of the Buddhas."
མི་,person,མི་གང་སྦྱིན་པར་མི་བྱེད་པ། །དེ་ཡང་ཡི་དགས་འགྱུར་གསུངས་ན། །,དངོས་པོ་ཕལ་པ་ཅུང་ཟད་ལའང་། །ཡིད་ཀྱིས་སྦྱིན་པར་བསམ་བྱས་ནས། །མི་གང་སྦྱིན་པར་མི་བྱེད་པ། །དེ་ཡང་ཡི་དགས་འགྱུར་གསུངས་ན། །,"Even for the smallest ordinary thing,
If one thinks in one's mind to give it away,
But then does not actually give it,
It is said that person will become a hungry ghost."
མི་,men,དཔེར་ན་རྒྱལ་པོའི་མི་འགའ་ཞིག །,དཔེར་ན་རྒྱལ་པོའི་མི་འགའ་ཞིག །སྐྱེ་བོ་མང་ལ་གནོད་བྱེད་ཀྱང་། །སྐྱེ་བོ་མིག་རྒྱང་རིང་པོ་དག །ནུས་ཀྱང་ཕྱིར་གནོད་མི་བྱེད་དེ། །,"For example, even if some of the king's men
Harm many people,
Those people with far-sighted vision,
Though capable, do not retaliate."
རིན་ཆེན་,priceless value,རིན་ཆེན་རིང་ཐང་མེད་པར་བསྒྱུར་བས་ན། །བྱང་ཆུབ་སེམས་ཞེས་བྱ་བ་རབ་བརྟན་ཟུང་། །,གསེར་འགྱུར་རྩི་ཡི་རྣམ་པ་མཆོག་ལྟ་བུ། །མི་གཙང་ལུས་འདི་བླངས་ནས་རྒྱལ་བའི་སྐུ། །རིན་ཆེན་རིང་ཐང་མེད་པར་བསྒྱུར་བས་ན། །བྱང་ཆུབ་སེམས་ཞེས་བྱ་བ་རབ་བརྟན་ཟུང་། །,"Like the supreme form of the alchemical elixir,
Taking this impure body and transforming it into the Buddha's form,
Transmuting it into something of priceless value,
Hold firmly to what is called the mind of enlightenment."
རིན་ཆེན་,precious,འགྲོ་བའི་གནས་དང་བྲལ་བར་འདོད་པ་རྣམས། །རིན་ཆེན་བྱང་ཆུབ་སེམས་ལེགས་བརྟན་པར་ཟུང་། །,འགྲོ་བའི་དེད་དཔོན་གཅིག་པུ་ཚད་མེད་བློས། །ལེགས་པར་ཡོངས་སུ་བརྟགས་ན་རིན་ཆེ་བས། །འགྲོ་བའི་གནས་དང་བྲལ་བར་འདོད་པ་རྣམས། །རིན་ཆེན་བྱང་ཆུབ་སེམས་ལེགས་བརྟན་པར་ཟུང་། །,"The sole guide of beings, with immeasurable wisdom,
When thoroughly examined, is found to be precious.
Those who wish to be free from the realms of existence,
Should firmly hold the precious bodhicitta."
རིན་ཆེན་,jewel,།སེམས་ཀྱི་རིན་ཆེན་ཁྱད་པར་འདི། །སྔ་ན་མེད་པའི་རྨད་ཅིག་འཁྲུངས། །,གཞན་དག་རང་གི་དོན་དུ་ཡང་། །མི་འབྱུང་སེམས་ཅན་དོན་སེམས་གང་། །སེམས་ཀྱི་རིན་ཆེན་ཁྱད་པར་འདི། །སྔ་ན་མེད་པའི་རྨད་ཅིག་འཁྲུངས། །,"Others do not even arise for their own sake,
Yet this one thinks of the welfare of beings.
This special jewel of the mind,
An unprecedented marvel has arisen."
རིན་ཆེན་,precious things,།འཇིག་རྟེན་རིན་ཆེན་ཇི་སྙེད་ཡོད་པ་དང་།,མེ་ཏོག་འབྲས་བུ་ཇི་སྙེད་ཡོད་པ་དང་། །སྨན་གྱི་རྣམ་པ་གང་ཞིག་ཡོད་པ་དང་། །འཇིག་རྟེན་རིན་ཆེན་ཇི་སྙེད་ཡོད་པ་དང་། །ཆུ་གཙང་ཡིད་དུ་འོང་བ་ཅི་ཡོད་དང་། །,"Whatever flowers and fruits there may be,
And whatever types of medicines exist,
And whatever precious things there are in the world,
And whatever pure and pleasing waters there may be,"
རིན་ཆེན་,jewels,རིན་ཆེན་འབར་བའི་ཀ་བ་ཡིད་འོང་ལྡན། །,ཁྲུས་ཀྱི་ཁང་པ་ཤིན་ཏུ་དྲི་ཞིམ་པ། །ཤེལ་གྱི་ས་གཞི་གསལ་ཞིང་འཚེར་བ་ལྟར། །རིན་ཆེན་འབར་བའི་ཀ་བ་ཡིད་འོང་ལྡན། །མུ་ཏིག་འོད་ཆགས་བླ་རེ་བྲེས་པ་དེར། །,"The bathing chamber is exquisitely fragrant,
With a crystal floor gleaming and sparkling,
Adorned with lovely pillars of blazing jewels,
And draped with a canopy of lustrous pearls."
རྒྱལ་བ་,Victorious Ones,ཇི་ལྟར་འཇམ་དབྱངས་ལ་སོགས་པས། །རྒྱལ་བ་རྣམས་ལ་མཆོད་མཛད་པ། །,ཇི་ལྟར་འཇམ་དབྱངས་ལ་སོགས་པས། །རྒྱལ་བ་རྣམས་ལ་མཆོད་མཛད་པ། །དེ་བཞིན་བདག་གིས་དེ་བཞིན་གཤེགས། །མགོན་པོ་སྲས་དང་བཅས་རྣམས་མཆོད། །,"Just as Manjushri and others
Made offerings to the Victorious Ones,
Likewise, I make offerings
To the Tathagatas, the Protectors, along with their Sons."
རྒྱལ་བ་,Victorious One,དེ་བས་རྒྱལ་བ་འགྲོ་བའི་མགོན། །འགྲོ་བ་སྐྱོབ་པའི་དོན་བརྩོན་པ། །,དེ་བས་རྒྱལ་བ་འགྲོ་བའི་མགོན། །འགྲོ་བ་སྐྱོབ་པའི་དོན་བརྩོན་པ། །སྟོབས་ཆེན་འཇིགས་པ་ཀུན་སེལ་ལ། །དི་རིང་ཉིད་ནས་སྐྱབས་སུ་མཆི། །,"Therefore, to the Victorious One, Protector of beings,
Who strives for the welfare of saving beings,
The Mighty One who dispels all fears,
From this very day, I go for refuge."
